#{"t_start": 1602602945.3997307, "env_id": "Walker2d-v2"}
r,l,t
-8.443074,18,4.452768
14.746083,39,4.466684
6.66455,24,4.475434
-0.642268,12,4.479951
3.649031,22,4.488012
1.625723,15,4.493949
10.393318,33,4.506315
1.981781,15,4.512142
1.28823,14,4.517249
-0.206165,11,4.521272
6.211954,20,4.528935
-1.273357,14,4.534657
-3.249803,21,4.542458
6.694638,28,4.553055
-5.242867,11,4.557416
2.496519,17,4.563853
3.560464,18,4.570348
7.98339,27,4.58023
-2.885872,16,4.586738
27.021991,47,4.603344
-11.043946,26,4.612914
4.556558,22,4.620799
11.165843,37,4.634187
-1.381762,13,4.638919
-5.996142,15,4.64434
4.577786,17,4.650955
18.903239,34,4.663975
2.367293,16,4.669646
3.537929,13,4.674492
-5.995263,21,4.682397
5.172522,33,4.694824
-5.152825,15,4.700128
-1.762411,11,4.704448
-3.340187,27,4.714189
-1.729907,11,4.718422
6.675747,24,4.727064
1.286852,37,4.740722
2.859593,15,4.746168
-1.422102,21,4.754345
3.318759,15,4.759973
-2.277934,9,4.763258
1.915654,13,4.768004
-3.014524,14,4.772883
-0.448089,17,4.778847
-0.854321,24,4.787332
10.269435,43,4.802817
0.313514,20,4.810271
6.018356,15,4.81587
4.666943,19,4.822492
3.898723,36,4.835576
-1.024776,20,4.842931
11.66325,25,4.852451
8.912436,19,4.860287
4.037206,14,4.865721
4.432018,18,4.872291
5.132091,18,4.879135
14.596461,26,4.889295
-0.435943,11,4.893262
-0.241244,19,4.900563
-1.108818,12,4.904887
2.07912,20,4.912303
-2.018738,10,4.916375
-2.260217,25,4.925772
-4.911425,14,4.930941
-3.171362,12,4.935368
8.914263,26,4.945249
1.945446,18,4.952556
-0.635813,19,4.959877
4.338888,16,4.965846
4.182313,20,4.973056
-0.677594,10,4.976979
1.781379,22,4.984806
-1.688119,18,4.99177
15.033525,32,5.003138
-1.795309,23,5.011812
-0.012469,12,5.016058
5.156285,28,5.026307
-2.17667,14,5.031694
1.594533,14,5.037122
1.252839,16,5.042997
7.685429,18,5.049352
3.208581,19,5.056921
7.85696,25,5.06665
-3.906563,11,5.070661
-1.130193,16,5.076352
2.376002,13,5.080922
2.257674,12,5.085416
-3.501056,14,5.09069
-1.009749,11,5.094664
-4.912971,14,5.099815
2.245094,20,5.10718
-1.451554,28,5.117104
5.865878,18,5.123687
-0.623627,13,5.128834
-5.011192,24,5.138023
10.501956,34,5.150343
-4.525464,13,5.15491
4.079342,28,5.732898
22.321633,48,6.050819
-3.517156,12,6.129586
6.560277,20,6.259228
-3.181119,24,6.414978
12.400802,31,6.620619
-2.498734,11,6.695306
-3.742198,11,6.770588
-1.102632,14,6.865224
5.187613,41,7.146731
-6.830416,24,7.312098
-0.024425,28,7.504951
3.095951,15,7.607064
-7.08603,45,7.915595
-0.097533,21,8.057357
5.635194,33,8.287806
6.103766,29,8.49288
0.170832,29,8.694291
6.637276,27,8.877429
-3.857642,25,9.050766
18.889172,59,9.454195
13.314644,45,9.763793
10.164324,60,10.17061
11.471354,42,10.461107
-25.234172,74,10.961962
19.278529,67,11.41309
-4.00356,24,11.583513
-10.743912,42,11.867932
-3.576945,90,12.485832
14.476322,61,12.903194
18.172922,49,13.237333
0.410915,88,13.842366
11.456011,75,14.357649
-2.819799,71,14.848302
-38.163977,97,15.511886
-35.214698,94,16.1589
-19.096309,101,16.853304
-16.946932,78,17.389134
-12.768061,111,18.153234
-27.717588,90,18.774215
218.163872,164,19.898163
195.39856,116,20.692127
245.00872,147,21.692003
312.043902,190,22.995885
338.472122,220,24.499876
266.28535,153,25.5465
322.736143,202,26.938211
547.328145,444,29.977436
34.360457,165,31.09788
115.262721,309,33.213387
17.890306,132,34.112103
2.245905,183,35.366958
19.530028,141,36.34515
330.650508,225,37.885457
-4.745838,173,39.067478
313.877261,292,41.054469
8.021905,91,41.672657
103.343651,270,43.553738
46.807207,151,44.590269
329.674674,255,46.376868
-10.649227,115,47.164076
30.441041,155,48.251921
43.477599,192,49.566909
134.417644,376,52.177951
45.412302,155,53.259547
21.006182,179,54.529049
365.860796,255,56.441964
-11.86574,109,57.242214
42.625898,276,59.251785
292.932078,246,61.06367
146.611907,134,62.055732
-34.626127,96,62.763211
5.608566,102,63.521688
-14.867842,134,64.513548
11.922578,225,66.171416
2.491477,74,66.719399
1.590422,91,67.400324
-6.210296,105,68.181473
234.64424,295,70.344931
11.530469,76,70.896725
25.673906,92,71.569269
193.919341,316,73.881457
38.117157,148,74.962447
249.073786,183,76.820666
-4.863174,168,77.93589
93.028773,180,79.145269
216.743625,135,80.052112
231.5902,200,81.422317
242.741036,152,82.454685
15.753453,200,83.833731
161.438801,100,84.510793
401.363044,216,86.00528
212.975583,188,87.298558
234.298071,135,88.223379
336.005678,187,89.503683
127.003002,97,90.169089
0.191766,105,90.886697
28.053769,75,91.40493
57.945978,110,92.163867
76.388728,167,93.308252
139.866421,156,94.370802
340.375139,198,95.736098
328.652199,193,97.054458
331.735333,206,98.462709
211.808194,136,99.405889
306.508334,176,100.609754
268.215795,164,101.735877
376.016877,252,103.473928
27.283052,133,104.380111
85.168638,201,105.759611
62.707615,172,106.940423
380.127216,243,108.603799
79.66007,195,109.947951
112.846061,220,111.453946
108.384256,218,112.955112
299.573769,170,114.120709
204.972766,110,114.872967
40.182373,164,115.996166
338.51221,207,117.416379
335.317783,198,118.788219
304.168713,179,120.006734
112.004971,342,122.344954
194.700984,367,124.86064
209.652016,111,125.627661
127.447461,99,126.300429
75.70928,116,127.097213
156.894482,140,128.05575
204.268858,150,129.08947
220.648255,125,129.93985
205.605377,124,130.78879
19.998725,118,131.586945
424.168103,578,135.539497
435.187728,310,137.660421
19.754004,183,138.906293
478.178019,469,142.096983
187.741901,126,142.956188
58.131793,168,144.1119
183.080511,113,145.460534
243.779513,143,146.432914
124.054263,329,148.694853
-13.049437,84,149.262924
148.253656,361,151.736217
257.176467,159,152.821638
303.988917,181,154.055236
282.978996,190,155.351789
276.581767,186,156.62877
-43.66887,212,158.069181
241.824862,351,160.468224
346.077378,212,161.917505
404.292519,342,164.254192
55.945937,194,165.583425
366.8026,228,167.151725
19.614648,117,167.954937
176.327948,98,168.655189
225.033469,165,169.818615
316.957885,190,171.16205
493.460203,329,173.484402
255.218502,137,174.460507
326.987474,189,175.806322
267.029321,173,177.026081
374.695366,186,178.347114
134.140725,256,180.15801
259.963598,162,181.307154
269.72949,162,182.444519
192.530792,97,183.128026
453.782709,369,185.725016
43.43402,170,186.928294
249.996896,125,187.812865
336.930575,208,189.289703
319.236585,150,190.345031
348.40115,191,191.699156
185.022726,402,194.531429
156.004843,213,196.030778
319.14156,161,197.166368
429.444041,288,199.207773
443.650595,316,201.437953
226.713895,112,202.229534
382.959377,218,203.793239
422.406362,263,205.656925
363.379657,220,207.198807
288.842136,144,208.208748
314.659933,170,209.40808
270.471826,168,210.608768
371.187641,198,212.00564
432.910113,618,216.64678
272.283405,139,217.644205
279.452751,147,218.65356
345.651564,208,220.080012
412.224494,253,221.820812
287.01391,166,222.963521
229.613175,124,223.818717
87.720392,208,225.245312
297.845817,168,226.395341
334.358882,200,227.769094
368.374156,246,229.448028
282.990964,157,230.529129
299.67297,178,231.769302
124.783902,188,233.062629
267.071084,140,234.026644
640.68879,529,237.665545
301.870043,159,238.758742
367.554478,193,240.089244
339.117298,224,241.622286
361.464675,202,243.016671
246.082321,130,243.903217
343.136573,172,245.091964
348.291977,191,246.398152
349.81132,266,248.229755
336.444655,163,249.3464
263.254653,133,250.262194
239.096763,128,251.139731
234.6818,125,251.992728
348.350423,214,253.46419
265.712394,153,254.516984
270.680149,148,255.539746
355.32174,225,257.086443
353.048976,210,258.529807
268.714956,156,259.600814
132.986006,75,260.162322
283.216057,154,261.212636
285.938835,158,262.299858
369.766542,180,263.539984
447.720285,210,264.9711
66.368592,137,265.905951
37.439836,141,266.876116
259.228286,146,267.875963
226.862251,121,268.69892
324.502776,202,270.088515
297.35423,153,271.13593
206.797743,122,271.967408
279.106749,162,273.078789
288.496829,146,274.077501
362.979657,212,275.54072
345.243191,213,276.996918
298.59502,170,278.171931
225.451587,131,279.073081
253.567244,132,279.981135
251.353759,132,280.888707
246.227628,129,281.768191
126.747094,73,282.265918
285.733138,133,283.178639
282.453334,152,284.225316
425.024784,260,286.554768
299.080375,172,287.839925
282.023985,148,288.95648
294.445009,154,290.110923
333.109415,184,291.50306
311.023003,143,292.577064
341.769917,210,294.157429
127.004728,74,294.713794
265.0334,143,295.788398
320.581065,144,296.867851
412.529226,213,298.47508
340.976917,172,299.774247
399.412426,198,301.252852
306.000539,158,302.432044
377.611826,189,303.856267
53.346923,115,304.71274
361.055782,185,306.102416
194.778332,114,306.955707
319.483659,152,308.099321
285.836762,142,309.164101
167.616267,105,309.954514
306.584151,165,311.200163
362.276969,190,312.556832
1004.320207,1000,319.279444
106.327303,66,319.739462
348.995283,181,321.014011
392.770003,228,322.620739
325.604395,167,323.794071
319.440794,164,324.953091
278.138117,144,325.96432
341.376949,169,327.154199
442.732512,250,328.91639
462.247704,289,330.967385
360.303394,193,332.33731
360.651788,188,333.662906
603.559583,288,335.691559
467.959143,220,337.246652
324.079215,195,338.609352
366.403452,187,339.943127
581.892979,400,342.758624
738.995778,400,345.577338
406.261727,270,347.475053
571.283091,313,349.690541
347.253015,155,350.788702
762.614967,549,354.654752
644.81925,298,357.280419
26.568482,133,358.166125
709.664388,345,360.52012
669.434489,712,365.407199
432.402965,226,366.966357
410.993361,225,368.5138
364.640367,188,369.797222
449.21924,220,371.309518
355.717684,178,372.529976
46.091903,108,373.279913
296.57564,164,374.394558
498.712663,283,376.422778
257.418728,145,377.449107
43.158034,173,378.682706
428.095482,232,380.302037
256.99963,136,381.271133
357.126154,178,382.55883
247.009086,132,383.466408
459.493729,303,385.546921
775.320098,876,391.565108
1006.573993,1000,398.421758
345.672737,166,399.5642
719.620232,842,405.372395
399.813989,214,406.845244
545.131329,283,408.794547
575.267412,371,411.330789
523.192326,355,413.790978
233.145636,133,414.708396
325.662683,167,415.857168
509.72381,230,417.442002
519.699518,270,419.302716
240.571068,277,421.218203
615.684638,344,423.590551
497.584963,270,425.450588
31.193296,70,425.930061
380.623739,213,428.017914
364.641176,194,429.390036
370.038747,205,430.838153
78.880994,125,431.721931
-5.826314,112,432.509984
374.840395,214,434.036963
354.60301,162,435.184305
400.196296,284,437.196625
391.711117,222,438.774855
319.877194,175,440.013568
454.060147,296,442.099997
432.580698,226,443.707201
369.645668,238,445.392516
397.919996,197,446.775727
438.710295,288,448.813954
269.482581,158,449.934837
397.095758,240,451.641975
520.747475,284,453.670474
435.572,268,455.577078
531.691192,365,458.163633
350.097832,202,459.598139
93.668492,298,461.703317
367.619585,189,463.038428
405.340801,228,464.659412
345.859156,191,466.010765
370.731953,210,467.484572
380.172488,214,469.013359
383.133345,205,470.465863
296.287331,148,471.519393
46.815212,91,472.166763
427.011636,239,473.858023
403.748334,194,475.230518
627.496634,450,478.406094
430.428819,225,480.002622
394.500856,244,481.731752
483.900782,251,483.507252
316.376811,153,484.592493
368.254186,175,485.835336
372.484824,182,487.125662
605.771993,346,489.588314
459.501503,205,491.03963
429.204999,221,492.607428
400.278062,197,493.997978
813.297334,529,498.533494
479.206831,273,500.375826
546.900105,258,502.205898
439.419746,212,503.697415
466.336478,236,505.378942
440.928959,258,507.218699
525.165228,290,509.289614
431.264156,236,510.977432
388.563923,224,512.582356
435.869367,200,514.007751
327.182344,181,515.318307
387.418284,216,516.832563
512.809495,300,518.938411
381.607594,226,520.523225
549.153223,320,522.78399
510.313271,279,524.739078
406.608611,225,526.323039
340.716202,196,527.707041
334.751236,207,529.161185
406.395956,242,530.848672
413.685822,217,532.373908
421.343902,214,533.86864
447.233778,302,535.98683
742.744703,467,539.272782
493.609675,286,541.280253
341.230207,195,542.650888
470.111209,270,544.596887
347.915605,212,546.04556
528.902635,260,547.842475
445.493861,247,549.532297
391.306976,217,551.012445
316.175949,181,552.248921
479.019015,261,554.028863
354.716493,209,555.458313
432.299219,218,556.945865
332.473178,190,558.273777
371.281636,212,559.728281
365.705262,205,561.133286
302.026174,173,562.311084
183.504707,127,563.184315
338.469684,193,564.50559
399.769324,211,565.939888
354.56549,201,567.30711
344.963669,193,569.149405
416.917508,206,570.55498
358.333948,192,571.870527
296.218156,168,573.018308
319.054765,183,574.258817
289.40399,161,575.362303
293.420654,168,576.508891
382.527612,197,577.855061
530.557197,271,579.711061
269.865379,158,580.797296
514.406994,276,582.677661
383.49107,196,584.016376
693.012161,322,586.223083
407.070738,208,587.64505
378.265926,220,589.146516
451.269131,216,590.621461
327.252376,180,591.849595
429.234964,222,593.365621
626.703871,363,595.847918
402.323768,191,597.152923
518.803354,239,598.798196
329.587824,207,600.22302
311.683355,177,601.435519
370.721313,214,602.900146
326.486231,180,604.128625
343.881641,187,605.411357
414.226586,215,606.873051
401.154261,247,608.563182
304.504049,229,610.123324
372.806328,259,611.898956
323.978767,176,613.10549
412.812542,233,614.699342
335.99135,168,615.8499
263.921699,133,616.762806
394.080665,201,618.134941
252.679107,140,619.090916
418.353497,208,620.511402
312.446625,187,621.788161
362.065005,190,623.090752
398.555368,188,624.380292
382.934323,209,625.815098
250.54779,152,626.841262
347.523952,200,628.203186
361.31502,222,629.719766
381.565116,196,631.054229
346.713128,183,632.309794
437.527722,218,633.796241
346.334936,252,635.512601
319.223723,175,636.708385
331.544354,177,638.398866
347.299371,187,639.713713
404.652928,236,641.360175
336.998206,170,642.549282
395.149608,212,644.035
441.874087,262,645.877466
339.908148,198,647.265934
376.906174,233,648.894778
368.857663,245,650.618684
495.990362,237,652.281899
407.215586,214,653.784901
301.858139,203,655.201362
412.134219,225,656.779724
374.025991,240,658.461928
400.467491,213,659.95162
694.939574,611,664.218783
1071.252054,496,667.697214
332.635116,182,668.963864
390.699184,211,670.445482
413.636684,228,672.043642
287.094985,150,673.086322
372.338849,221,674.638613
441.356449,238,676.303795
309.948765,195,677.670483
253.295153,351,680.132881
342.234079,184,681.428137
396.772307,215,682.943545
680.885343,328,685.241931
587.553166,255,687.021753
32.242182,116,687.83579
251.380447,137,688.799869
376.477908,213,690.290381
901.548239,475,693.638769
676.517421,430,696.652083
261.972706,232,698.273019
834.985085,397,701.062063
91.150938,280,703.02589
312.098143,168,704.204527
337.586299,282,706.186684
264.513212,145,707.206694
416.274174,210,709.075656
398.801199,215,710.504819
300.4692,181,711.712555
519.337362,338,714.022044
317.625943,177,715.235821
405.3613,210,716.667141
335.251447,185,717.924309
321.266957,179,719.148978
290.777225,147,720.153565
345.546892,192,721.459589
508.957039,218,722.951171
371.989345,201,724.322115
333.640432,254,726.048472
327.668559,181,727.281157
484.740558,261,729.060015
301.856321,175,730.252383
339.585185,168,731.395154
360.706505,199,732.758051
231.612042,143,733.729762
199.916089,123,734.558728
215.206533,122,735.392649
389.822722,214,736.842773
366.506839,186,738.108844
332.124141,186,739.375691
330.008602,177,740.591052
486.003232,272,742.446814
799.005555,490,745.789563
381.060681,215,747.248883
389.744862,262,749.026485
233.450785,168,750.169877
266.118617,153,751.225765
524.538153,326,753.512099
319.165113,169,754.702114
428.642095,230,756.319238
367.107377,219,757.85615
508.975475,241,759.569026
554.856532,231,761.183119
298.375754,168,762.358281
365.077346,194,763.721076
333.220554,204,765.152556
55.09376,66,765.620578
400.474725,222,767.173579
565.554427,249,768.91572
405.372096,217,770.429372
362.808979,191,771.7725
469.902278,240,773.45237
370.620236,215,774.967078
388.936906,221,776.539205
323.067928,181,778.586654
323.998627,193,779.912248
323.085508,169,781.066748
458.288531,268,782.893822
465.582517,242,784.539865
132.28091,114,785.320481
956.885787,396,788.020308
320.072151,190,789.333736
288.544195,163,790.445035
300.206859,186,791.721806
388.775882,229,793.282313
412.5764,240,794.916735
383.768628,214,796.372716
314.843406,178,797.581447
125.596499,137,798.539379
326.720814,205,799.940214
515.284025,243,801.590149
718.729307,308,803.683688
353.032286,181,804.910329
285.649353,171,806.051913
332.49988,190,807.227507
330.090946,183,808.336596
687.85371,330,810.464036
404.758209,223,811.81972
327.226523,150,812.737807
397.850172,184,813.860366
1086.107045,567,817.310247
322.807466,258,818.89162
293.156522,157,819.847521
344.77141,201,821.069458
488.568869,306,822.922438
548.917196,289,824.673191
449.232485,245,826.161234
1012.30694,488,829.133963
356.546464,204,830.369563
66.84542,99,830.971321
400.187144,238,832.428318
550.661621,306,834.297482
420.138866,231,835.700701
347.936582,204,836.946971
68.092968,147,837.833541
820.098954,351,839.961889
269.895713,171,841.000691
399.759562,240,842.833953
289.384792,209,844.090989
260.242597,161,845.061312
706.159946,429,847.682532
405.777808,225,849.057205
493.63117,249,850.591092
510.905134,250,852.121073
420.961876,232,853.537354
315.65903,200,854.755307
505.263372,236,856.204299
412.805151,307,858.084482
1019.911047,499,861.125475
424.424114,254,862.683503
875.703307,375,864.969974
412.246649,204,866.207972
985.68257,509,869.3277
239.960361,183,870.448693
350.168105,175,871.517162
392.872513,207,872.788693
349.251582,198,873.996958
430.190569,284,875.746165
578.030272,269,877.398881
614.577991,304,879.25738
708.921416,321,881.215248
750.040155,372,883.490979
408.904237,197,884.691634
523.01346,241,886.164679
832.151663,517,889.331178
295.31296,153,890.264704
502.381188,230,891.681191
522.626095,245,893.168495
554.733587,282,894.903815
381.254381,203,896.137476
407.755647,257,897.728045
764.575016,356,899.915616
1233.667634,602,904.70991
1279.103919,682,908.855491
1131.98759,548,912.190587
1027.275762,1000,918.310472
793.915201,437,920.972836
206.539987,185,922.095981
959.380459,905,927.652931
785.840862,488,930.649947
963.74229,477,933.580368
343.626562,207,934.839875
471.460598,334,936.897169
321.552054,188,938.05435
1030.376639,898,943.547832
495.014292,332,945.581914
249.823265,160,946.557475
1455.492553,1000,952.688827
648.142162,428,955.305663
316.054214,176,956.381653
1667.562957,868,961.698703
1666.678106,814,967.259194
595.49972,356,969.440799
1054.820909,428,972.070642
554.142736,315,974.009631
335.541194,297,975.815856
704.176522,327,977.814118
317.234613,166,978.821738
964.534781,476,981.722568
2057.323035,979,987.70144
516.584726,337,989.766303
659.854213,360,991.965782
484.851061,259,993.551085
475.30954,386,995.91837
1760.696028,866,1001.208764
362.314544,247,1002.722232
1970.212405,1000,1008.824638
