#{"t_start": 1602709265.441255, "env_id": "HalfCheetah-v2"}
r,l,t
6285.258248,1000,10032.52301
6283.674238,1000,10043.204353
6436.462883,1000,10057.425596
6499.536502,1000,10067.024948
6238.917407,1000,10077.363945
6557.80734,1000,10088.105423
6323.577619,1000,10098.789828
6464.694899,1000,10109.434171
6280.551962,1000,10118.562504
6319.587552,1000,10128.829323
6102.356029,1000,10139.49449
6427.580525,1000,10150.206577
6430.520296,1000,10164.526783
6658.988701,1000,10175.248722
6255.883361,1000,10185.949244
6491.189419,1000,10196.649466
6367.407048,1000,10206.464423
6372.600222,1000,10217.152336
6271.904806,1000,10227.828732
6221.320469,1000,10238.490891
6391.36858,1000,10249.205604
6392.790815,1000,10259.841352
6502.052588,1000,10274.232532
6395.612126,1000,10285.137509
6419.042105,1000,10294.394819
6496.331338,1000,10304.444748
6507.811626,1000,10314.978118
6415.373382,1000,10325.579037
6517.061493,1000,10334.890621
6410.169138,1000,10345.135323
6324.119014,1000,10355.705083
6352.934679,1000,10366.282603
6393.530548,1000,10380.352075
6502.82934,1000,10390.823294
6509.993119,1000,10401.340279
6288.713461,1000,10411.870102
6460.384529,1000,10422.435868
6310.16431,1000,10432.96181
6445.252857,1000,10443.56046
6326.947708,1000,10454.092527
6546.388856,1000,10464.107337
6398.540296,1000,10472.136278
6524.991052,1000,10486.250587
6486.622067,1000,10496.781376
6352.589381,1000,10507.311672
6443.200205,1000,10517.866304
6385.510643,1000,10528.400614
6397.209815,1000,10538.909772
6287.977564,1000,10549.47595
6320.511457,1000,10560.051056
6322.748098,1000,10570.566588
6095.085902,1000,10581.128683
6304.382494,1000,10595.205526
6231.664047,1000,10604.228536
6417.968688,1000,10614.772461
6419.811517,1000,10625.32237
6427.853859,1000,10635.361188
6343.126687,1000,10644.653217
6243.894055,1000,10655.230351
6324.027374,1000,10665.704565
6444.324968,1000,10676.216418
6352.348023,1000,10686.689474
6380.948036,1000,10700.735389
6312.494557,1000,10711.27465
6393.552185,1000,10721.811501
6482.333429,1000,10731.813702
6254.835398,1000,10741.324589
6287.36472,1000,10751.843306
6372.781723,1000,10762.401221
6517.038891,1000,10772.94872
6299.546149,1000,10783.411313
6393.222022,1000,10793.916612
6520.168941,1000,10807.550222
6521.287663,1000,10816.775098
6438.932926,1000,10827.280211
6436.301923,1000,10837.77583
6407.654216,1000,10848.285423
6455.26619,1000,10858.794481
6489.102441,1000,10868.285918
6398.175923,1000,10878.652917
6523.680438,1000,10889.157042
6337.489582,1000,10899.725318
6477.699342,1000,10913.855277
6373.045543,1000,10924.356637
6355.729197,1000,10934.863971
6433.898294,1000,10945.478671
6537.973225,1000,10956.026809
6439.900635,1000,10966.608362
6555.862275,1000,10977.120709
6643.453882,1000,10986.099365
6503.304408,1000,10996.02005
6630.730954,1000,11006.123528
6577.341614,1000,11020.249729
6597.337065,1000,11030.753871
6395.001766,1000,11041.320502
6459.087106,1000,11051.82331
6505.558612,1000,11062.342777
6621.068597,1000,11072.898117
6362.151133,1000,11083.393687
6543.821241,1000,11093.922636
6587.450616,1000,11104.427214
6423.066995,1000,11115.030365
6529.023678,1000,11128.540128
6558.123741,1000,11138.288502
6678.331538,1000,11148.781472
6597.505182,1000,11157.861533
6499.514201,1000,11167.802788
6622.632497,1000,11178.367722
6491.575875,1000,11188.872392
6513.319338,1000,11199.406381
6454.91963,1000,11209.864274
6668.74847,1000,11220.399787
6303.78745,1000,11234.524717
6474.378421,1000,11245.031812
6420.359707,1000,11255.503633
6594.241721,1000,11264.680709
6646.905362,1000,11275.114747
6472.598583,1000,11285.545498
6604.643989,1000,11296.110768
6497.046511,1000,11306.613339
6595.107874,1000,11317.164082
6412.172334,1000,11327.19679
6595.490449,1000,11339.640968
6627.210107,1000,11350.148995
6470.368457,1000,11360.668994
6407.199465,1000,11371.212585
6417.450684,1000,11381.687833
6539.191463,1000,11392.028075
6351.498701,1000,11401.484201
6439.439998,1000,11412.033512
6662.297179,1000,11422.557608
6400.832814,1000,11433.124652
6504.318161,1000,11447.187048
6816.779177,1000,11457.721526
6572.990507,1000,11468.223032
6755.468027,1000,11478.740829
6630.283019,1000,11489.254341
6504.540135,1000,11499.346772
6437.823171,1000,11508.397298
6623.47716,1000,11518.845247
6730.194664,1000,11528.325778
6645.788489,1000,11538.450004
6343.248262,1000,11552.572576
6384.091651,1000,11563.074201
6673.391421,1000,11573.581556
6654.882621,1000,11584.158065
6622.252314,1000,11594.736285
6501.938965,1000,11605.204918
6673.692263,1000,11615.722829
6579.809359,1000,11626.252857
6603.177868,1000,11636.833474
6575.810472,1000,11647.369953
6464.098733,1000,11660.726828
6516.806053,1000,11670.447597
6462.593425,1000,11679.294717
6541.065026,1000,11689.780628
6742.682003,1000,11700.245161
6645.870516,1000,11710.725329
6813.699489,1000,11721.21891
6355.948598,1000,11731.737375
6736.182138,1000,11742.266604
6583.275405,1000,11752.745725
6605.463029,1000,11766.793557
6659.339899,1000,11777.286966
6768.238313,1000,11787.772522
6548.955734,1000,11796.897293
6577.960111,1000,11807.361886
6579.452698,1000,11817.894003
6785.252658,1000,11828.439976
6504.982,1000,11838.947346
6460.767651,1000,11848.287271
6586.490129,1000,11858.143327
6571.58165,1000,11872.225036
6885.744833,1000,11882.725825
6571.725166,1000,11893.267815
6522.000467,1000,11903.757829
6629.357433,1000,11914.287098
6357.472905,1000,11924.154097
6788.005991,1000,11933.92946
6586.3539,1000,11944.439417
6661.803554,1000,11954.903557
6545.301292,1000,11965.428065
6866.670717,1000,11979.580094
6609.098378,1000,11990.089
6559.170482,1000,12000.556248
6723.829483,1000,12011.069237
6620.732669,1000,12020.388466
6205.312166,1000,12030.245027
6458.984936,1000,12040.7222
6479.934311,1000,12051.231948
6702.985233,1000,12060.485053
6610.557581,1000,12070.976047
6528.367712,1000,12085.085522
6523.625613,1000,12095.599677
6767.555611,1000,12106.064203
6640.429882,1000,12116.593638
6849.178105,1000,12127.123195
6635.69125,1000,12137.640308
6689.164674,1000,12148.136093
6477.637619,1000,12158.639924
6724.286162,1000,12169.13044
6689.944132,1000,12179.722899
6744.316026,1000,12191.594031
6616.231616,1000,12201.451564
6575.85398,1000,12211.944571
6942.019217,1000,12222.40971
6625.268765,1000,12232.828521
6502.167096,1000,12243.291739
6569.565911,1000,12253.79107
6667.460454,1000,12264.279568
6417.855458,1000,12274.753858
6591.995181,1000,12285.293128
6717.961988,1000,12299.298908
6748.62497,1000,12309.789127
6742.249847,1000,12320.124888
6505.156973,1000,12329.573933
6736.322729,1000,12340.0539
6826.821251,1000,12350.550594
6749.561074,1000,12360.599403
6879.891773,1000,12369.827107
6571.394977,1000,12380.30633
6556.311679,1000,12390.76639
6767.174241,1000,12404.878133
6734.050355,1000,12415.340213
6615.160949,1000,12425.757107
6767.098367,1000,12436.282565
6722.552847,1000,12446.738588
6891.686698,1000,12456.283296
6551.781701,1000,12466.228331
6636.903311,1000,12476.745773
6614.865955,1000,12487.25287
6759.834546,1000,12497.796836
6603.768753,1000,12511.936208
6703.901052,1000,12522.473739
6672.529027,1000,12532.445957
6773.913349,1000,12541.683243
6658.036237,1000,12552.13554
6750.734812,1000,12562.758485
6769.793655,1000,12573.263288
6732.36969,1000,12583.760679
6793.692128,1000,12593.017726
6784.641625,1000,12603.543738
6702.103571,1000,12617.603431
6850.204996,1000,12628.126669
6720.800404,1000,12638.658193
6771.250148,1000,12649.177233
6782.253852,1000,12659.644243
6885.400975,1000,12670.1622
6916.244626,1000,12680.672601
6817.609102,1000,12691.209954
6622.162985,1000,12701.728549
6813.039505,1000,12710.718318
6834.739935,1000,12723.397713
7024.787211,1000,12733.785502
6733.211004,1000,12744.295462
6853.322497,1000,12754.777846
6873.908477,1000,12765.327872
6920.673051,1000,12775.858456
6527.751217,1000,12786.331502
6935.290005,1000,12796.842761
6838.349918,1000,12807.368854
6811.679626,1000,12817.857231
6914.665563,1000,12831.995877
6792.490788,1000,12842.516841
6926.052911,1000,12852.907058
6856.518265,1000,12862.285898
6684.452033,1000,12872.770826
6762.843462,1000,12881.536132
6775.293501,1000,12892.020068
6849.095899,1000,12902.506153
6925.06168,1000,12913.106338
7028.858288,1000,12923.607985
6849.214617,1000,12937.755099
6833.288989,1000,12948.234323
6970.228674,1000,12958.822519
6821.138994,1000,12969.43644
6909.569886,1000,12980.004757
6788.816496,1000,12989.48518
6766.171009,1000,12999.792319
6737.814389,1000,13010.347672
6643.970268,1000,13020.850547
7014.482129,1000,13031.459339
6893.079493,1000,13045.464672
6727.845718,1000,13054.220898
6871.086357,1000,13064.662676
6911.110191,1000,13075.168483
7019.915232,1000,13085.676012
6738.378615,1000,13096.194876
6562.80487,1000,13106.693473
6997.87145,1000,13117.016443
6869.861255,1000,13126.205338
6856.948978,1000,13136.719722
6848.501748,1000,13150.806292
6747.826437,1000,13161.278149
6871.838724,1000,13171.820767
6880.58958,1000,13182.33368
6892.642877,1000,13192.800564
6833.178883,1000,13203.351406
6944.998195,1000,13213.794416
6610.145815,1000,13223.323379
6707.395775,1000,13233.006124
6896.789163,1000,13243.517651
6899.51862,1000,13256.381438
7003.246773,1000,13266.923605
6808.805448,1000,13277.493399
6945.315456,1000,13287.996383
6963.813185,1000,13298.584483
6859.58831,1000,13309.051818
6829.176085,1000,13319.589239
6834.633161,1000,13330.073373
6692.008951,1000,13340.661512
6825.539854,1000,13351.12619
6714.249952,1000,13365.285578
6561.234617,1000,13375.775765
6982.199427,1000,13385.70856
6812.297129,1000,13394.581478
6723.118258,1000,13404.27215
6827.339286,1000,13414.808529
6965.590722,1000,13425.273345
7030.870626,1000,13435.772857
6964.122586,1000,13446.354751
6830.31293,1000,13456.882172
6971.578157,1000,13470.983489
7164.637198,1000,13481.48122
7084.319391,1000,13492.013065
7030.359874,1000,13502.489193
6873.088215,1000,13513.015083
6766.383499,1000,13522.108018
6945.682717,1000,13532.484362
6888.702074,1000,13543.080696
7180.500604,1000,13553.597652
6904.658223,1000,13563.955315
6757.485422,1000,13576.122633
6952.482942,1000,13586.546484
6905.149878,1000,13597.052306
7010.367511,1000,13607.538517
6871.43032,1000,13618.02685
7186.631812,1000,13628.621174
6931.92837,1000,13639.120723
7008.705089,1000,13649.597769
6992.440267,1000,13658.798278
6827.509097,1000,13669.282229
6878.295077,1000,13683.479397
7017.173223,1000,13693.953186
6979.297054,1000,13704.487865
7040.7896,1000,13715.023098
6962.671551,1000,13725.553561
7052.731929,1000,13736.064353
7105.493905,1000,13744.795715
6955.600021,1000,13755.321171
6946.957076,1000,13765.893445
6895.620052,1000,13776.436792
6912.006837,1000,13789.339854
6992.13847,1000,13799.871768
6960.695856,1000,13810.394165
6991.501586,1000,13820.906206
7081.683273,1000,13831.428441
7079.699693,1000,13841.91722
6875.838327,1000,13852.47626
6895.151337,1000,13863.005041
7038.608137,1000,13873.493931
7015.823237,1000,13884.003074
6876.854853,1000,13898.07303
6935.284639,1000,13908.568329
6945.020017,1000,13916.793876
6826.786606,1000,13926.415292
6950.743944,1000,13936.873314
7307.004953,1000,13947.372433
7026.888189,1000,13957.909473
6950.268752,1000,13968.453974
7285.101666,1000,13978.991644
6955.233662,1000,13989.437097
7153.9635,1000,14003.502126
7068.649514,1000,14013.953104
7156.785727,1000,14024.434011
7088.4407,1000,14034.976214
6775.529264,1000,14045.514944
7183.927885,1000,14054.985343
6918.473088,1000,14065.404577
6950.227877,1000,14075.814393
6905.051812,1000,14085.329491
7011.05359,1000,14094.940864
7246.063648,1000,14109.076863
7235.265962,1000,14119.577689
6879.896796,1000,14130.118729
6918.414291,1000,14140.658276
7182.360401,1000,14151.141575
7128.755338,1000,14161.626224
6840.980739,1000,14172.138199
6950.290871,1000,14182.177716
6923.450545,1000,14192.541093
7112.752324,1000,14203.074844
7200.111248,1000,14217.228849
7230.499938,1000,14227.775668
7085.644263,1000,14238.251504
7143.282023,1000,14248.745521
7121.632619,1000,14258.236908
7118.545268,1000,14267.874503
7177.946595,1000,14278.376721
7328.261646,1000,14288.916646
7291.531017,1000,14299.408293
7197.421621,1000,14309.804649
7042.753385,1000,14322.849716
7153.993935,1000,14333.423415
7187.93752,1000,14343.978232
7123.800097,1000,14354.499419
7014.463463,1000,14364.972254
7334.014133,1000,14375.536174
7097.127872,1000,14386.013457
7280.665994,1000,14396.493946
7285.687313,1000,14406.983988
7142.334065,1000,14417.568531
6918.100669,1000,14431.1399
7121.86092,1000,14441.594732
7168.057363,1000,14450.600213
7186.988782,1000,14461.127887
7227.144723,1000,14471.682746
7175.440289,1000,14482.142703
7269.726065,1000,14492.652769
7199.510439,1000,14503.23197
7155.115919,1000,14513.711158
6970.099833,1000,14524.282266
7187.400645,1000,14538.346983
7248.559989,1000,14548.836721
6920.41384,1000,14559.326999
7288.542374,1000,14569.865468
7063.361075,1000,14579.940355
7081.92327,1000,14589.650349
7093.981364,1000,14598.419883
7189.257195,1000,14608.858511
7010.271189,1000,14619.394077
7253.661406,1000,14629.913436
7168.494955,1000,14643.939618
7267.531861,1000,14654.455822
7390.929673,1000,14665.00418
7114.32481,1000,14675.501238
7212.273333,1000,14686.00094
7279.05353,1000,14696.503289
7199.906028,1000,14707.022308
7362.364961,1000,14716.253906
7338.386368,1000,14726.529802
7321.580066,1000,14736.994906
7316.672511,1000,14751.128313
7255.663914,1000,14761.673049
7177.173,1000,14770.624238
7327.05228,1000,14781.150691
7330.093804,1000,14791.615829
7158.432009,1000,14802.090178
7414.057695,1000,14812.582007
7452.88707,1000,14823.131374
7218.966002,1000,14833.688399
7215.690648,1000,14844.121803
6929.998123,1000,14856.791878
7350.238839,1000,14867.328842
7438.230363,1000,14877.833718
7313.932655,1000,14888.390052
7283.220049,1000,14898.830622
7246.65459,1000,14909.249547
7281.747196,1000,14919.86977
7176.931581,1000,14930.435452
