#{"t_start": 1602658283.3454275, "env_id": "Ant-v2"}
r,l,t
2607.771283,1000,16740.073688
420.694482,165,16742.163496
225.234317,108,16743.409206
2631.819741,1000,16755.646874
2437.297997,1000,16776.070386
2175.24561,892,16787.371512
2417.640588,1000,16800.042868
2544.452538,1000,16812.834015
2497.494797,1000,16825.54186
1667.676076,734,16834.876145
2525.491384,1000,16847.372273
2189.276221,858,16858.272624
2553.871589,1000,16870.99002
2462.720677,1000,16883.730826
2361.446686,1000,16902.654092
2476.172562,1000,16914.477926
1335.725175,556,16921.570198
2549.542106,1000,16934.334543
2467.073495,1000,16946.833381
778.818724,291,16950.525173
123.416296,1000,16963.262992
2566.465293,1000,16976.021186
2390.227631,1000,16988.735597
2541.874423,1000,17001.483585
2459.300384,1000,17014.216187
296.261061,139,17016.015158
764.13171,316,17020.158548
1154.404511,485,17032.46677
2566.347776,1000,17045.157555
2523.66772,1000,17057.588634
2544.789446,1000,17069.718588
2570.289257,1000,17080.444992
2352.623137,1000,17093.175888
2570.361826,1000,17106.030315
1857.551665,1000,17118.780969
385.490436,170,17120.957835
2389.326627,1000,17133.648052
2432.190855,1000,17146.376377
2588.647255,1000,17165.721325
2462.621133,1000,17178.42518
2586.645258,1000,17191.189722
2544.010781,1000,17203.938375
2562.473112,1000,17216.623142
2544.486279,1000,17229.378413
1772.579577,673,17238.006899
2650.780187,1000,17247.874765
2455.536604,961,17260.036972
2555.865073,1000,17272.778753
2421.499588,1000,17285.49929
2330.673083,1000,17305.894204
2549.943692,1000,17318.614926
2431.476348,1000,17331.313674
2576.209532,1000,17344.060583
2509.864112,1000,17356.284815
2696.543132,1000,17369.040414
2740.077979,1000,17381.810133
2559.757046,1000,17394.518003
2583.237014,1000,17407.276577
2531.904825,1000,17418.015612
2592.171562,1000,17435.556782
2584.699553,1000,17448.351148
2612.544135,1000,17460.58211
2660.846818,1000,17473.323048
2545.215223,1000,17486.04763
2570.021277,1000,17498.797002
2516.977325,1000,17511.49559
2621.490116,1000,17524.247583
2698.808684,1000,17536.89993
2538.303869,1000,17549.65513
2489.425163,1000,17569.184032
2566.956064,1000,17580.541371
1646.121725,1000,17592.565722
2583.405306,1000,17605.341269
2666.716129,1000,17618.081808
2524.205509,1000,17630.863073
2644.032425,1000,17643.621292
532.859844,239,17646.660625
2595.851373,1000,17659.04952
2567.360076,1000,17671.817138
2331.380127,1000,17688.855965
2434.387501,1000,17701.536301
94.447264,76,17702.501962
1104.719659,497,17708.836786
2452.32124,1000,17721.608738
2113.742165,810,17731.938248
1912.322268,772,17741.771299
986.800118,375,17746.335887
1430.755171,591,17752.216686
1157.067876,481,17757.821719
2620.403408,1000,17770.631103
316.979986,163,17772.686048
134.781002,70,17773.573997
2122.352748,788,17783.603676
2647.084368,1000,17796.296929
2404.038831,1000,17809.046643
2572.77855,1000,17828.963427
2680.987756,1000,17841.709667
2637.373075,1000,17854.461791
374.534103,154,17856.192279
81.723893,49,17856.818234
70.939346,59,17857.583578
-404.366761,1000,17870.355498
2549.708393,1000,17883.124421
481.788545,179,17885.384518
2729.676091,1000,17898.163124
2528.624411,1000,17910.877314
2552.886576,1000,17921.363767
2509.150752,1000,17933.966159
2708.567319,1000,17954.347024
481.790914,199,17956.61863
2608.633019,1000,17969.347136
2578.498582,1000,17982.068518
2622.119691,1000,17994.802915
700.737892,296,17998.560451
1056.100904,460,18004.389417
1513.171703,1000,18017.096956
1047.138041,403,18022.176756
1092.129854,440,18027.822953
2005.561998,795,18037.939157
1117.043761,420,18043.30387
2632.438407,1000,18056.013505
2662.458094,1000,18068.129259
2868.709028,1000,18086.137724
2687.520842,1000,18098.818684
2608.03619,1000,18111.531897
845.291411,339,18115.823984
304.462254,142,18117.623369
2695.105473,1000,18130.346243
2624.917376,1000,18143.052636
1044.445633,416,18148.345598
2356.952112,1000,18160.442827
2667.165724,1000,18172.94621
2636.349374,1000,18185.715434
1809.037183,681,18194.406782
2662.251322,966,18206.720056
1654.852536,617,18221.396825
2564.685555,983,18233.828094
1664.72865,639,18241.936991
2547.284694,1000,18253.550792
2769.133835,1000,18265.310727
2736.685759,1000,18278.002607
2636.470087,1000,18290.724738
41.114924,27,18291.079015
2660.90039,1000,18303.835696
678.017313,253,18307.080546
2716.473676,1000,18319.814595
2609.60904,1000,18332.508536
2665.788773,1000,18352.850473
2618.628808,1000,18365.621002
2677.297351,1000,18378.339548
2630.157853,1000,18391.093993
2728.205464,1000,18403.821842
2663.585591,1000,18415.452539
2717.341558,1000,18427.068767
2616.509275,1000,18439.893269
2188.653648,825,18450.400346
5.592134,14,18450.575603
2672.881106,1000,18463.369539
2677.349149,1000,18481.22609
2752.670109,1000,18493.873655
2542.387565,1000,18506.537125
2618.440194,1000,18519.253253
2743.067634,1000,18531.928885
2695.083657,1000,18544.660578
2783.531226,1000,18557.365585
2647.247466,1000,18569.785218
2746.257631,1000,18581.666283
781.111616,295,18584.605623
379.747268,160,18586.277969
398.788973,160,18588.313016
323.27918,157,18590.30021
2671.273252,1000,18603.003688
2774.47566,1000,18622.204254
2704.248727,1000,18634.904689
2693.789053,1000,18647.620548
2803.475792,1000,18660.385874
506.623888,196,18662.863532
1611.934069,586,18670.344824
2253.075514,841,18680.121019
2721.935069,1000,18692.834615
2701.992539,1000,18705.555656
2703.886931,1000,18718.310907
2745.094344,1000,18731.026958
2419.350164,901,18747.40482
2674.972288,1000,18758.469444
2622.4945,1000,18771.205784
2425.0932,884,18781.520118
2753.035965,1000,18794.173065
1228.908346,1000,18806.883874
2812.612386,1000,18819.644921
2658.785204,1000,18832.403209
2763.365462,988,18845.070779
2674.9855,1000,18857.803657
659.347537,290,18861.526682
596.471679,237,18864.550685
2733.383438,1000,18883.106435
2656.198747,1000,18895.824671
1346.487795,514,18902.403206
2616.862871,993,18914.781485
2770.24904,1000,18925.756353
418.898602,176,18927.999438
2592.508185,1000,18940.699132
2697.45639,1000,18953.453725
2588.080979,1000,18966.195813
531.42605,208,18968.86149
2663.40857,1000,18981.014876
2692.475176,1000,18993.191992
2698.662375,1000,19012.463408
2855.930485,1000,19025.208791
2702.953267,1000,19037.963181
651.954664,243,19041.074381
2785.970891,1000,19053.792633
1276.506522,473,19059.829214
1582.009199,580,19067.227797
2780.811432,1000,19080.000675
2692.671696,1000,19089.78119
2827.253219,1000,19102.562164
1302.444707,448,19108.270512
1105.750512,393,19113.241904
870.522572,317,19117.238754
1078.00089,395,19122.246411
2814.568748,1000,19141.737686
968.184977,346,19146.14893
2756.359994,1000,19158.80092
897.332404,331,19162.992598
613.502317,235,19165.970813
2782.010364,1000,19178.695739
252.268106,99,19179.939079
2719.66783,1000,19192.264032
2650.647408,1000,19204.979698
2824.180156,1000,19217.738075
2806.926364,1000,19230.415321
2813.079681,1000,19243.138264
935.358046,359,19247.710128
2070.62281,776,19256.323734
312.375065,143,19258.144692
2754.870316,1000,19277.842083
2687.04019,1000,19289.785654
2783.565346,1000,19302.504145
2836.211346,1000,19315.172542
2588.520117,1000,19327.832561
2739.258023,1000,19340.556778
2172.417603,853,19351.436542
863.2931,328,19355.625106
2146.572683,789,19365.690527
662.371917,275,19369.201426
192.147448,89,19370.336752
2755.436069,1000,19383.058751
2654.946313,1000,19402.251439
2787.793769,1000,19414.742863
2828.436731,1000,19426.357924
2769.728687,1000,19439.079493
2839.490406,1000,19451.853842
1198.993924,439,19457.402755
2767.08063,1000,19470.128447
2791.301465,1000,19482.870872
2760.476092,1000,19495.104272
2777.31789,1000,19507.85396
2618.627869,1000,19520.630354
2840.940152,1000,19539.71201
2856.83714,1000,19552.434773
1614.395677,598,19560.124851
2797.288549,1000,19572.85664
1893.800908,740,19581.793813
1292.21104,475,19586.541205
2768.547759,1000,19597.623989
1828.725961,643,19605.824317
2613.004398,1000,19618.510106
1474.859986,559,19625.592701
1163.598034,429,19631.046757
2754.92039,1000,19643.795395
2837.473171,1000,19664.247811
2925.43161,1000,19676.9695
2697.226404,1000,19689.735303
1748.526428,641,19697.216443
2774.66555,1000,19709.551656
2771.366539,1000,19722.257869
2775.179951,980,19734.747167
1180.612434,439,19740.341475
2883.713793,1000,19752.162324
2145.225927,786,19760.456562
415.177442,168,19762.584958
2800.733389,1000,19775.272177
2740.514275,1000,19795.641821
2708.16582,1000,19807.544662
2822.409443,975,19819.963768
2926.779198,1000,19832.696337
2741.656708,1000,19845.345384
328.964259,143,19847.156219
1603.796337,548,19854.123241
2824.180183,1000,19866.806154
2743.776198,1000,19879.520837
295.398679,115,19880.994725
1350.196819,498,19887.322761
1778.164184,631,19895.364551
1200.771976,453,19901.103124
1216.482165,443,19905.827331
2812.540443,1000,19918.437867
2808.674758,1000,19937.053617
2788.171181,1000,19949.761826
791.645528,282,19953.368889
1121.76487,413,19958.633334
2844.729647,1000,19971.293553
933.076894,350,19975.731364
2701.526891,1000,19988.438218
37.587313,32,19988.83986
2905.268515,1000,20001.568151
2801.900801,1000,20013.945391
2765.1013,1000,20026.671484
2874.808186,1000,20039.355139
2856.508615,1000,20052.063522
2384.451327,841,20067.49921
2835.110604,1000,20080.172552
2797.062533,1000,20091.146477
2753.747775,1000,20103.503148
2785.778681,1000,20115.143838
6.131595,19,20115.378152
215.026821,91,20116.522551
1029.105248,371,20121.249727
2802.93025,1000,20133.89868
939.221369,356,20138.399262
2835.301817,1000,20151.09259
2158.522125,763,20160.807528
2794.144488,1000,20173.543658
2853.903695,1000,20193.91827
2773.977958,1000,20206.68965
2800.427714,1000,20219.087513
2762.269772,1000,20231.8659
2792.243681,1000,20244.53121
2864.625887,1000,20256.214006
1.521825,9,20256.306139
2871.124798,1000,20268.365946
2783.302291,1000,20281.005574
2912.64603,1000,20293.720888
2851.232345,1000,20306.488202
903.975156,357,20310.750736
789.977491,290,20319.977742
2836.810811,1000,20332.716349
2917.153565,1000,20345.460479
8.833306,10,20345.589348
2830.035424,1000,20358.309877
2776.812476,1000,20371.034891
131.896264,67,20371.885643
2877.654392,1000,20384.622355
2916.797388,1000,20397.307929
622.021457,233,20400.244131
5.229371,10,20400.373192
-9.768414,50,20401.012809
2901.297162,1000,20413.420957
2877.79747,1000,20424.710652
1730.465067,655,20432.039946
2836.625207,1000,20449.145643
2747.593854,1000,20461.827291
2796.992436,1000,20474.507651
2934.639514,1000,20487.272519
2859.665343,1000,20499.992401
288.531241,111,20501.409117
2859.360999,1000,20513.788028
899.863512,360,20518.276595
364.362012,140,20520.07372
2736.361298,1000,20532.786762
2881.91203,1000,20545.50787
1481.820341,508,20552.008072
1786.875425,623,20559.925843
2803.001765,1000,20572.6415
828.827328,308,20584.199084
2854.92897,1000,20595.081993
2779.736107,1000,20607.765407
2895.034283,1000,20619.798083
2669.292838,1000,20632.467518
2.668495,15,20632.667033
626.446167,223,20635.500834
2746.056413,1000,20648.224722
2841.687419,1000,20660.912195
770.930207,300,20664.726052
1873.511867,674,20673.291877
2780.354723,1000,20686.010373
562.196352,207,20688.654537
2544.534285,895,20700.114099
153.652133,73,20701.045034
2858.085508,1000,20718.659305
2797.04306,1000,20731.339879
2939.562151,1000,20744.032875
1778.44986,644,20752.203581
2827.281673,1000,20762.935559
2878.775367,1000,20775.069448
1063.653232,394,20780.091117
2793.189996,1000,20792.801428
2908.423873,1000,20805.481091
2885.141599,1000,20818.0992
2829.039437,1000,20830.50017
2789.085019,1000,20849.327774
240.083064,115,20850.779906
2784.716834,1000,20863.509485
2886.742441,1000,20876.240269
2872.288647,1000,20888.919558
3016.604967,1000,20901.608036
2738.291041,1000,20914.215073
-90.727769,1000,20926.355945
1201.603077,425,20930.564567
1696.740846,620,20937.639284
908.37004,335,20941.868654
1560.838787,563,20949.064714
2794.36512,1000,20961.804977
752.088281,270,20965.225445
2819.043529,1000,20985.500891
2724.589731,1000,20998.17678
2863.2588,1000,21010.896576
2666.691921,1000,21023.607128
2755.3155,1000,21036.344485
2796.392129,1000,21049.042234
2779.359567,1000,21061.737153
2879.036349,1000,21074.406387
2881.188993,1000,21087.126669
2913.569057,1000,21099.437728
2869.277345,1000,21119.77267
2762.795646,1000,21132.088084
2746.350686,1000,21144.789981
2848.756975,1000,21157.539638
2844.201451,1000,21170.250404
2642.884303,1000,21183.008196
2784.852469,1000,21195.726483
1709.591972,609,21203.491545
2052.928269,723,21212.697331
2788.902994,1000,21225.038482
2503.807422,1000,21244.583754
2052.238243,723,21253.781385
2792.980153,1000,21264.901298
2775.53727,1000,21277.625244
2821.596817,1000,21290.337781
2956.36782,1000,21302.966778
2946.324621,1000,21315.725792
2694.803757,1000,21327.79415
2876.06359,1000,21340.500373
2909.916037,1000,21353.219135
2825.835007,1000,21365.946724
2791.066496,1000,21384.993152
-563.293557,1000,21397.739181
2722.980395,1000,21410.436087
2803.059063,1000,21423.114005
2811.527148,1000,21434.410538
2782.462671,1000,21447.062511
2885.209458,1000,21459.8073
2701.420328,1000,21472.532075
2009.506813,718,21481.713609
852.592076,313,21485.714464
281.355791,111,21487.105453
2823.182661,1000,21505.850543
2864.199823,1000,21518.559927
893.692839,323,21522.641629
2740.848579,1000,21534.849405
2919.773309,1000,21547.606084
2907.04845,1000,21560.315594
2799.311557,1000,21572.99927
2932.036425,1000,21585.64368
2431.443298,853,21594.734904
2791.390432,1000,21606.858881
2859.236639,1000,21619.60919
1887.43019,674,21628.096978
2809.529134,1000,21646.354002
2358.046126,856,21657.216715
2879.11407,1000,21669.87288
2847.422769,1000,21682.569767
2735.355688,1000,21695.278615
2899.80273,1000,21707.950709
2908.976159,1000,21720.641584
247.499148,110,21722.061476
2798.856341,1000,21734.288286
2803.391524,1000,21747.028673
2805.031492,1000,21759.343027
2878.169787,1000,21777.761218
2793.629501,1000,21790.440617
2867.723657,1000,21803.18743
2852.692282,1000,21815.933085
2848.114208,1000,21828.613911
2831.815779,1000,21840.684026
2746.2192,1000,21853.399078
2806.553798,1000,21866.050651
2751.866882,937,21877.923788
1989.368243,680,21886.540262
2899.946313,1000,21906.179931
2856.296567,1000,21918.923414
1236.298577,430,21924.315236
2806.997229,977,21935.028261
2875.596361,1000,21947.768779
2508.792482,891,21959.094793
2893.347038,1000,21971.83254
2839.000163,1000,21984.591835
2924.104205,1000,21997.321157
2833.676706,1000,22010.015032
2847.960234,1000,22022.717081
2826.488472,1000,22041.461278
2837.416708,1000,22054.167375
1560.779356,548,22061.11666
216.892731,111,22062.506408
2817.960518,1000,22075.242781
2863.095262,1000,22087.921793
1958.77686,1000,22098.668449
2922.223358,1000,22111.3136
2915.177134,1000,22123.991552
697.888278,270,22127.429367
2935.515972,1000,22139.656084
1534.551452,539,22146.507371
2935.450368,1000,22166.790176
3003.956572,1000,22179.49562
2942.217209,1000,22192.186241
2931.535248,1000,22204.933962
435.951877,191,22207.369277
2824.806768,1000,22220.014294
2778.060741,1000,22232.71739
2970.675623,1000,22244.877291
2825.472977,1000,22257.540766
3010.466073,1000,22268.452441
2894.2243,1000,22281.140071
2812.613155,1000,22300.612412
2869.969609,1000,22313.28877
2898.866278,1000,22325.919738
578.098434,216,22328.649703
2788.120818,1000,22341.255583
2893.406846,1000,22353.557104
2874.831614,1000,22366.23722
3018.387086,1000,22378.887323
2848.419988,1000,22391.566215
2914.500028,1000,22404.267601
2871.088112,1000,22416.977449
2906.158921,1000,22434.550213
2798.410082,1000,22446.340469
2956.527386,1000,22459.060141
355.55241,146,22460.916774
2851.981103,1000,22473.619615
2848.011512,1000,22486.326091
2837.187298,1000,22498.978678
2880.885881,1000,22511.620098
2901.938374,1000,22524.41694
2883.267767,1000,22537.104376
2843.074891,1000,22549.270828
2918.531639,1000,22566.988781
116.5735,61,22567.761159
488.139593,198,22570.277254
2973.309545,1000,22583.01964
2442.447154,857,22593.869601
1799.26892,661,22600.937087
1292.15891,435,22605.26261
2873.244635,957,22617.256082
848.334001,298,22621.011936
2939.673057,1000,22633.704936
837.803385,301,22637.526909
2013.343574,672,22646.102498
3022.913299,1000,22658.349241
1533.545271,538,22665.20437
2978.849897,1000,22677.930106
2955.36647,1000,22698.32199
1058.880459,358,22702.869193
2886.397961,1000,22715.523377
2874.648512,1000,22728.279353
2879.259824,1000,22741.008213
2986.884078,1000,22753.124709
2841.874307,1000,22765.881779
2924.264299,1000,22776.486048
913.709243,348,22780.88006
2835.200321,1000,22793.521924
2995.118669,1000,22806.176918
2993.198317,1000,22826.464146
2934.09544,1000,22839.221955
2945.496387,1000,22851.555709
3026.018578,1000,22864.267617
2961.050412,1000,22877.03151
2209.76203,792,22887.133081
3020.381413,1000,22899.879984
1098.265069,391,22904.885567
3025.001184,1000,22917.568678
3042.393185,1000,22930.244983
2839.212956,1000,22941.396379
3063.138447,1000,22958.800282
2986.980966,1000,22971.55816
782.227199,270,22975.003677
2950.500046,1000,22987.718842
2859.571166,1000,23000.439221
1043.111262,384,23005.298973
2853.00129,1000,23017.975536
2874.988974,1000,23030.700681
2970.020011,1000,23043.331408
3008.458683,1000,23055.454875
2973.614055,1000,23068.127666
2931.437664,972,23088.041871
2877.644616,1000,23100.737568
2885.136853,1000,23112.136469
2749.602118,1000,23124.847569
3053.187621,1000,23137.498561
2897.690416,1000,23150.176145
457.227736,156,23152.136606
3039.397129,1000,23164.062828
2795.288238,1000,23176.777683
2966.351893,1000,23189.479948
2990.83383,1000,23202.197453
495.683381,186,23204.55682
2814.748693,925,23223.806028
3005.824633,1000,23236.552656
2882.337837,980,23248.97754
3010.340809,1000,23261.052346
2979.083186,1000,23272.059418
2932.119718,1000,23284.289461
2583.97108,878,23295.442341
3031.913067,1000,23308.129129
2991.656405,1000,23320.791818
2850.634251,1000,23333.484006
2866.649864,1000,23352.877998
2874.825405,1000,23364.818997
2801.224182,1000,23377.453852
2943.043554,1000,23390.142673
697.965933,1000,23402.878162
2894.786758,1000,23415.470468
2980.006834,1000,23428.138147
2829.640592,1000,23439.42311
2054.77151,684,23447.499515
2849.268884,1000,23460.17184
3017.655911,1000,23478.302348
2403.416609,806,23488.537173
3005.448721,1000,23501.218471
3122.951696,1000,23513.913836
53.087262,36,23514.367387
3006.394715,1000,23527.093899
2947.459313,1000,23539.784361
2858.158993,1000,23552.46306
2955.171245,1000,23564.787115
863.848703,304,23568.315958
2841.961091,1000,23580.957351
2855.658563,1000,23593.56473
2946.783632,1000,23610.9881
2991.693855,1000,23623.626783
1486.456907,522,23630.240306
2993.540983,1000,23642.973806
2977.934256,1000,23655.641938
3010.039817,1000,23667.791365
2987.956911,1000,23680.486315
2857.22029,959,23692.666448
2715.846101,1000,23705.382172
2930.443286,1000,23718.067216
2931.941767,1000,23730.771515
3001.96337,1000,23751.063083
2891.581527,1000,23763.781346
3000.065499,1000,23774.66592
184.635972,107,23776.011047
2818.295569,1000,23788.658668
3009.204711,1000,23801.35311
1665.93433,607,23809.122602
2971.544061,1000,23821.778936
3010.339381,1000,23834.501426
197.770367,82,23835.545388
2999.062403,1000,23848.150764
3013.108811,1000,23860.834303
2884.02457,1000,23880.694686
1490.161133,536,23887.494498
2961.098367,1000,23900.196735
3044.572099,1000,23912.912936
2872.286718,1000,23925.642135
2999.262328,1000,23937.01756
3068.894457,1000,23948.907134
3050.153337,1000,23961.607128
3007.243023,1000,23973.491908
2988.861541,1000,23986.119643
3042.514567,1000,24006.395417
1361.782455,505,24012.823769
3098.407333,1000,24025.583229
437.947946,175,24027.7827
3018.895893,1000,24040.525654
21.15769,18,24040.76188
545.131426,202,24043.322547
3060.329615,1000,24056.103817
2218.962578,753,24065.707057
3042.880649,1000,24078.084493
3060.800492,1000,24090.843317
3021.372298,1000,24102.936099
3010.620131,1000,24114.761574
222.697465,84,24115.830794
3090.295273,1000,24128.6721
2890.289789,1000,24149.001704
3034.591558,1000,24161.692474
3086.435744,1000,24174.368918
3076.349087,1000,24186.399715
2954.906158,1000,24199.095332
3067.180629,1000,24211.827489
3020.767352,1000,24224.464147
3018.305746,1000,24237.162278
291.324091,119,24238.680604
3120.043146,1000,24251.310755
3069.963063,1000,24263.953387
3056.845007,1000,24280.53726
542.971435,197,24283.036222
3069.782892,1000,24295.705791
3124.892868,1000,24308.351716
-673.100609,1000,24321.039277
3060.371032,1000,24333.724308
3036.626039,1000,24346.392448
2949.347872,1000,24359.052372
2938.836514,1000,24371.709111
1744.031168,585,24379.118468
3154.115038,1000,24391.022084
3113.81759,1000,24410.645183
2994.511023,1000,24423.288173
2993.499875,1000,24435.437598
1556.782053,520,24441.556063
2962.037611,1000,24454.249563
2124.223389,710,24463.271185
3110.334312,1000,24476.020279
3006.464097,1000,24488.17608
3015.685084,1000,24500.870778
1624.184684,545,24507.81424
2970.471174,1000,24520.538934
1567.942421,517,24532.474149
1867.290556,623,24540.3811
3027.701615,1000,24553.120438
3076.10007,1000,24565.843344
310.919104,107,24567.190833
370.687181,132,24568.848938
2758.878794,1000,24581.525362
2944.614577,1000,24593.534795
2987.238461,1000,24604.457904
2982.532888,1000,24616.447584
767.970515,259,24619.753272
1983.115244,663,24628.199341
3051.966285,1000,24640.814977
1016.237694,355,24645.315233
2963.984181,1000,24664.084288
3139.578535,1000,24676.816711
2949.001279,1000,24688.737971
2985.443897,1000,24701.377145
2952.379376,1000,24714.118456
3173.31024,1000,24726.828289
3040.26154,1000,24739.523534
3056.601364,1000,24752.218975
3066.063348,1000,24765.369997
1851.775585,582,24771.929697
2901.523457,1000,24784.049721
1707.171973,556,24798.589623
1027.229466,362,24803.179791
2956.426599,1000,24816.037223
3037.924782,1000,24830.052168
436.628825,143,24832.128763
3018.456142,1000,24845.577797
3045.961121,1000,24859.160164
3175.519076,1000,24872.632265
2883.68594,1000,24885.443729
324.871673,123,24887.020291
3011.325642,1000,24899.412476
7.923463,21,24899.681538
3005.544935,1000,24912.499686
720.271011,277,24916.065852
1087.245427,374,24920.891296
3088.14657,1000,24941.009665
529.138988,187,24943.020185
1652.542656,580,24949.747794
3021.824566,1000,24962.604713
3170.658273,1000,24975.398204
3081.330851,1000,24988.098206
2869.688693,1000,25000.413135
3019.904914,1000,25013.206199
3049.914107,1000,25025.924944
2151.384186,693,25034.782649
1424.016634,496,25041.097941
3114.956016,1000,25053.824313
3014.389486,1000,25074.223626
3002.390104,1000,25086.972423
3082.985025,1000,25099.248953
2067.12476,691,25107.98612
3133.674068,1000,25118.524985
2911.215869,1000,25131.283564
1551.721134,522,25137.896414
1072.20174,354,25142.399787
1614.674451,523,25149.210916
3017.436194,1000,25162.124012
3102.507414,1000,25174.817949
3087.005627,1000,25187.614055
794.271047,272,25191.058505
398.428875,158,25200.239179
2929.19765,1000,25212.840777
3102.085006,1000,25225.515574
2077.530091,714,25234.599339
1112.189161,377,25239.367425
3027.33889,1000,25252.15842
3194.774427,1000,25264.899655
1552.004153,517,25271.483663
2214.523582,737,25280.442657
3046.998291,1000,25291.883245
3161.767106,1000,25303.854316
385.125488,136,25305.566321
3125.785525,1000,25318.281537
3102.628019,1000,25336.370982
3159.505175,1000,25349.072484
3206.52665,1000,25361.802128
2951.416636,1000,25374.539056
3224.640057,1000,25387.233888
3009.278692,1000,25399.969168
3027.481431,1000,25412.192215
2353.627378,763,25421.898904
3085.063273,1000,25434.626712
1279.4474,434,25440.141975
1841.495701,653,25448.002753
2647.534201,851,25463.539083
3090.728182,1000,25476.340426
2958.935188,1000,25489.04215
1611.371648,535,25495.851205
2399.865291,795,25505.675069
3017.231204,1000,25518.206352
3028.882646,1000,25530.947009
477.701513,163,25533.011051
1545.735397,516,25539.60193
3148.162911,1000,25552.333688
816.286411,249,25555.494274
454.710754,159,25557.52019
3123.515261,1000,25570.220713
3040.598168,1000,25583.020741
3145.11392,1000,25601.808896
3035.887463,1000,25613.875958
3088.908459,1000,25624.706276
2405.933726,777,25634.564376
-2.088824,18,25634.792605
2820.276379,899,25646.247906
3086.245538,1000,25658.988769
2992.844429,951,25671.057817
3002.069481,931,25682.899755
3168.754069,1000,25695.611747
1051.293793,361,25700.176773
3023.825749,1000,25712.638075
3096.670367,1000,25731.178333
3083.271808,1000,25743.862718
157.064914,67,25744.739851
3191.443149,1000,25757.434412
3171.600706,1000,25770.1995
3087.465767,1000,25782.939208
3271.301712,1000,25793.705594
3139.387263,1000,25806.3893
946.503565,311,25810.195936
3015.788827,1000,25822.654532
3147.259992,1000,25835.370602
2425.837817,792,25845.45367
2926.579937,1000,25864.522655
3097.05891,1000,25877.26099
1786.587611,567,25884.444213
3059.522246,1000,25897.165108
3161.566704,1000,25909.914547
844.877742,294,25913.302232
3135.670238,1000,25926.074639
3052.777454,1000,25938.832967
3106.501868,1000,25951.543513
3055.057976,1000,25961.738208
818.131848,268,25965.134102
3007.781754,1000,25977.769474
3056.879621,1000,25996.006107
3010.647409,1000,26008.688483
3173.964827,1000,26021.088254
2069.097738,678,26029.72342
3108.193542,1000,26042.476244
3111.664867,1000,26055.180492
1497.126624,486,26061.361621
3046.57249,1000,26074.078427
3051.161508,1000,26086.791541
2112.550606,707,26095.846551
3183.91186,1000,26108.556419
2618.10562,860,26123.363873
3049.244898,1000,26134.542159
3059.752175,1000,26147.202668
3023.299763,1000,26159.930558
3157.413289,1000,26172.644589
3106.843197,1000,26185.366633
389.899509,154,26187.32947
3099.263007,1000,26200.075619
3118.030419,1000,26212.791614
3178.139722,1000,26225.244761
3117.961633,1000,26237.995335
3025.32236,1000,26257.956528
3223.556373,1000,26270.653714
3174.126509,1000,26283.363118
2989.223182,1000,26294.988364
3135.18321,1000,26306.16924
-71.041766,1000,26318.485467
3048.75847,1000,26331.23184
3122.87444,1000,26343.874881
3140.222189,1000,26356.588452
3111.085852,1000,26369.347629
2621.40438,842,26386.890928
3033.163261,1000,26399.639996
3191.160456,1000,26412.370028
3203.048863,1000,26424.574929
3071.999073,1000,26437.339173
594.409535,213,26440.052295
3064.2589,1000,26452.718081
3155.061346,1000,26464.646202
574.913175,194,26466.582807
2957.823557,1000,26479.201671
3124.777257,1000,26491.852273
3100.254939,1000,26509.900609
3048.514684,1000,26522.152965
3063.202948,1000,26534.700369
3116.382667,1000,26547.388511
3187.406512,1000,26560.200644
3135.415443,1000,26572.942465
3212.294402,1000,26585.640611
3175.089357,1000,26598.310797
739.538888,245,26601.419848
3183.484011,1000,26614.217967
3098.082904,1000,26626.517665
3258.312441,1000,26642.898663
3193.439113,1000,26655.533846
3181.280787,1000,26668.252428
3153.007719,1000,26680.967017
1797.366609,599,26688.587371
1066.148079,360,26693.134765
1032.435062,332,26697.351386
2996.348627,1000,26710.087541
1118.972314,371,26714.827425
3084.397682,985,26727.158245
28.012986,18,26727.341655
2180.741888,729,26736.211501
1033.634341,343,26740.572904
2993.475238,1000,26753.359259
2979.329004,947,26765.386739
3185.196922,1000,26782.96873
1439.002408,484,26789.129479
736.676971,269,26792.538084
3235.488772,1000,26803.618298
3212.122813,1000,26815.621186
1642.217555,509,26822.050787
1235.560952,397,26827.116202
3251.178096,1000,26839.287797
3191.553901,1000,26851.980886
3165.367955,1000,26864.708975
3152.401994,1000,26877.4191
316.689046,115,26878.876718
2736.754231,836,26889.551336
3134.259837,1000,26908.630946
3228.035071,1000,26921.350292
3069.659815,1000,26933.677211
3106.453366,1000,26946.428554
1979.835942,615,26954.22576
1509.777518,489,26960.465122
3151.030928,1000,26971.943662
3272.325135,1000,26984.068074
621.142748,222,26986.889037
3109.512956,1000,26999.561877
3113.815652,1000,27012.332541
3212.973861,1000,27025.059967
861.56414,334,27035.102912
653.356722,219,27037.904762
3217.537968,1000,27050.62559
3040.781667,1000,27063.341014
3035.574331,1000,27076.058295
2562.632594,799,27086.236931
3147.083488,1000,27099.002684
3158.85523,1000,27111.789045
3038.956496,1000,27124.497087
458.090951,183,27126.816256
3042.923767,1000,27138.296436
120.561774,65,27138.949202
716.311663,236,27141.29829
973.665731,318,27144.546065
1055.373149,326,27148.709364
1095.514901,354,27153.216358
2974.07204,1000,27172.440823
