#{"t_start": 1602658355.3302953, "env_id": "Humanoid-v2"}
r,l,t
118.788407,25,11.05456
103.605989,21,11.07738
82.656261,17,11.095179
160.413845,32,11.131885
130.908606,26,11.162007
83.292203,17,11.179955
107.105007,22,11.204379
141.484899,29,11.239047
124.469131,25,11.267595
88.187704,18,11.286656
86.227379,18,11.304814
83.554539,17,11.322559
183.380265,37,11.370917
87.85763,18,11.392576
124.903621,25,11.422623
117.566574,24,11.448985
101.954255,21,11.470687
104.936061,21,11.494233
141.922501,30,11.52745
112.534194,23,11.554569
87.648878,18,11.573981
93.600155,19,11.594719
83.337635,17,11.613048
150.719568,32,11.649572
163.635099,33,11.688466
105.949682,21,11.714024
82.94414,17,11.731848
121.775944,25,11.75872
88.490484,18,11.77812
192.303535,39,11.825089
83.435543,17,11.844121
105.511926,21,11.868592
115.12417,23,11.895598
141.667244,29,11.929747
112.074761,22,11.956409
106.349196,22,11.984387
128.935075,26,12.016261
114.685625,24,12.042852
89.417929,18,12.061637
99.988063,20,12.084121
164.91783,35,12.126696
93.724863,19,12.14878
104.809769,21,12.172369
131.19466,28,12.204339
94.209541,19,12.225116
88.409791,18,12.244572
146.869085,30,12.281196
99.89019,20,12.304422
88.487321,18,12.321937
88.474082,18,12.341712
103.861976,21,12.366161
197.252584,39,12.41541
113.592405,23,12.443085
135.901434,27,12.475401
83.289787,17,12.493568
88.783215,18,12.512475
121.992567,24,12.5428
102.797135,22,12.567115
82.572059,17,12.585742
154.779176,33,12.622909
93.370886,19,12.643271
152.017919,32,12.684727
120.154102,25,12.714055
144.799325,29,12.744574
90.30599,18,12.763437
93.712634,19,12.785592
89.728437,18,12.804433
83.453259,17,12.821793
92.384126,19,12.844046
99.65885,20,12.865407
88.703139,18,12.885397
187.994376,40,12.932922
269.815893,52,12.998406
93.782262,19,13.019753
159.252123,32,13.054894
119.80517,24,13.082401
161.059983,32,13.125107
129.819916,26,13.156524
140.398914,28,13.189065
92.957421,19,13.209279
214.508502,43,13.264729
83.617209,17,13.283313
211.249621,45,13.336646
83.285432,17,13.352879
160.672117,33,13.391582
93.250505,19,13.412736
89.241387,18,13.432555
176.347266,37,13.477929
105.179648,22,13.502488
162.657073,33,13.545716
97.834134,20,13.566858
134.359901,27,13.596516
139.421765,28,13.628865
146.703144,30,13.662668
136.71126,27,13.695272
135.830917,29,13.727688
177.265562,35,13.774294
89.310603,18,13.795898
130.469319,27,14.67903
81.082442,17,14.946723
118.796807,26,15.369247
100.454535,22,15.729905
76.318904,16,15.987249
107.506069,22,16.348096
105.954891,23,16.723824
161.383869,34,17.273369
86.61026,18,17.566621
101.871389,21,17.906254
111.36394,23,18.307139
92.243069,19,18.617834
181.468286,37,19.238776
96.224606,20,19.578014
93.579736,19,19.88612
88.066783,18,20.184997
86.974331,18,20.47952
137.93673,28,20.930512
111.124684,23,21.298794
85.837723,18,21.602423
77.930957,16,21.865886
119.809948,24,22.26694
89.942706,18,22.590257
82.936476,17,22.88246
140.898417,30,23.405735
120.925173,24,23.817214
94.000388,19,24.12804
134.407096,27,24.575381
135.347253,27,25.01907
149.232576,32,25.565558
113.67279,24,25.9697
87.666203,18,26.263777
81.97339,17,26.539375
97.441529,21,26.888534
93.256746,19,27.191715
78.181338,16,27.449372
103.324261,21,27.796346
98.269747,20,28.115746
124.614228,28,28.570284
82.595478,17,28.857796
108.399813,22,29.220883
78.459863,16,29.475143
88.588696,18,29.764229
109.857964,22,30.178962
83.449459,17,30.452173
93.832454,19,30.76184
99.56858,20,31.091021
87.339572,18,31.386091
87.592377,18,31.679363
82.156364,17,31.954024
82.238463,17,32.240094
76.702559,16,32.504131
181.615238,37,33.128155
104.173827,21,33.442842
83.492612,17,33.666684
82.24531,17,33.9022
89.042909,18,34.206877
87.911735,18,34.499151
81.809042,17,34.775943
134.768329,27,35.226883
134.823345,29,35.706597
78.562941,16,35.967796
100.581936,20,36.297436
95.019907,19,36.604762
87.953325,18,36.895839
102.601395,21,37.258963
83.419491,17,37.55351
87.977765,18,37.868799
83.537708,17,38.161178
151.607473,33,38.715518
82.015538,17,39.000888
83.547293,17,39.28248
94.341266,19,39.587098
83.400126,17,39.86164
82.582788,17,40.140346
82.295926,17,40.477737
119.475979,24,40.86993
78.023575,16,41.13515
78.10192,16,41.396066
82.633441,17,41.675348
88.331306,18,41.972204
93.832083,19,42.282245
82.714559,17,42.576663
93.722648,19,42.898254
81.42343,17,43.180001
76.562773,16,43.434984
82.682427,17,43.729134
81.953318,17,44.012234
103.607566,21,44.361216
78.171027,16,44.630556
82.865626,17,44.9163
95.905774,19,45.213681
77.551459,16,45.509233
78.07703,16,45.802837
74.064671,16,46.093328
77.071118,16,46.371743
81.622934,17,46.646572
82.94125,17,46.924223
77.077663,16,47.200752
77.799875,16,47.465603
83.159119,17,47.756546
77.144548,16,48.015774
83.688617,17,48.305421
82.954189,17,48.577906
77.094737,16,48.828328
76.510397,16,49.060627
75.85002,16,49.280133
136.79876,27,49.65486
74.720624,16,49.869779
83.369045,17,50.096683
75.997907,16,50.30435
82.949542,17,50.534078
82.045329,17,50.758304
77.542823,16,50.977209
83.677126,17,51.203048
81.310417,17,51.43087
82.96199,17,51.658732
89.720504,18,51.90074
82.207489,17,52.129514
78.030553,16,52.333468
74.60704,16,52.555449
83.724576,17,52.792314
82.559899,17,53.027861
77.598488,16,53.248799
82.007544,17,53.527386
82.410946,17,53.828401
76.794649,16,54.090632
79.758224,17,54.37832
87.766145,18,54.671253
78.08286,16,54.941982
96.437073,19,55.254675
94.998328,19,55.570477
77.93998,16,55.840801
80.674572,17,56.120237
91.975343,19,56.433617
81.343483,17,56.728601
76.422599,16,57.016829
83.423047,17,57.309518
83.37922,17,57.611304
76.675237,16,57.886071
78.557684,16,58.1687
88.348682,18,58.470526
88.071533,18,58.770127
82.992509,17,59.060791
77.720173,16,59.329005
100.663682,20,59.669838
88.672845,18,59.972739
83.275745,17,60.246117
94.908605,19,60.558378
83.425204,17,60.836374
105.814466,22,61.201437
88.531943,18,61.494743
157.698499,33,62.043523
151.464967,30,62.537763
276.619811,57,63.493832
166.462436,32,64.029008
213.16843,44,64.755594
252.981902,54,65.638995
285.349376,58,66.590899
232.832128,48,67.389034
271.797373,56,68.322119
317.816348,63,69.366882
250.652352,51,70.208335
261.734977,55,71.116467
289.389123,59,72.102555
280.763891,56,73.030618
384.886821,79,74.33367
320.503636,62,75.348741
306.832512,58,76.380413
373.329041,71,77.613816
233.625978,49,78.428417
339.60795,67,79.561022
290.211213,57,80.524121
298.370298,56,81.466376
287.853781,60,82.484466
380.132007,77,83.842273
316.578782,59,84.840191
335.068063,62,85.884915
286.512382,55,86.789654
335.123418,65,87.896947
320.387195,60,88.927757
312.723682,59,89.923825
276.08712,51,90.784394
357.355401,67,91.873458
312.653554,58,92.84987
341.831596,64,93.931093
250.74769,47,94.745254
290.734464,55,95.691634
218.616217,42,96.456381
301.775882,57,97.437327
275.667234,52,98.372486
292.002991,54,99.527566
274.538982,51,100.455801
289.547666,54,101.354286
227.304474,44,102.086991
312.890752,63,103.135167
217.658227,48,103.944462
188.368314,42,104.648524
135.558891,31,105.160199
326.887539,70,106.330534
178.683215,41,107.029202
149.639742,31,107.536571
268.946498,56,108.479598
200.287,44,109.210106
425.781174,94,110.768231
149.747423,31,111.279118
215.469872,49,112.08647
294.260136,63,113.144959
147.442653,31,113.657452
197.500427,41,114.326887
147.244062,30,114.820698
156.173773,33,115.380308
192.809516,43,116.090468
183.237782,35,116.655475
181.953102,37,117.251149
161.255757,32,117.784217
241.165263,51,118.617738
280.453905,54,119.50994
236.029377,47,120.282766
140.282443,31,120.805632
134.930865,29,121.284064
106.690295,23,121.664977
110.199626,24,122.062726
186.836676,40,122.739718
170.596832,35,123.313949
134.67537,30,123.807457
96.569323,21,124.152927
113.282746,25,124.545895
94.505143,21,124.888469
368.483172,80,126.208059
140.475978,31,126.716607
286.970201,63,127.762163
479.284571,99,129.401341
472.937559,97,131.025697
334.467459,74,132.246432
387.700206,76,133.515664
360.553646,71,134.690757
349.414038,66,135.762281
375.355248,71,136.929809
473.471947,107,138.568161
430.412662,81,139.915401
299.820893,66,141.014391
376.828599,86,142.434301
233.071963,53,143.321396
236.12568,51,144.167095
424.937645,97,145.79216
334.79458,79,147.091652
353.93298,74,148.301323
277.298547,58,149.257964
463.021377,98,150.892709
336.733816,72,152.103428
242.291595,52,152.957612
255.880989,59,153.912192
348.901665,71,155.061204
321.042117,62,156.084206
334.735748,66,157.18016
320.681573,62,158.224025
308.788163,71,159.409156
343.04625,64,160.46743
391.003898,73,161.698367
321.457832,61,162.697663
264.698118,50,163.514492
449.825143,86,164.926222
377.112781,80,166.248764
273.222137,58,167.198772
360.467106,72,168.358103
529.648506,97,169.945721
373.84505,74,171.177559
457.7478,99,172.835289
309.231608,61,173.834357
265.865823,51,174.66273
292.043013,58,175.625855
367.482068,79,176.931776
585.01575,109,178.74198
419.023572,81,180.080785
317.474575,62,181.709354
329.603971,69,182.789829
316.051877,62,183.604388
363.51479,77,184.627898
359.986931,70,185.555614
437.043848,95,186.814304
450.975676,86,187.965013
318.526683,62,188.778508
187.704012,40,189.30786
359.579225,81,190.377903
379.758289,74,191.595326
302.061181,65,192.674592
468.538009,90,194.161232
308.626918,67,195.25786
365.562016,72,196.443327
275.777628,59,197.413619
292.547793,64,198.467171
288.24768,64,199.521592
282.438003,62,200.541021
246.935917,51,201.39022
250.556452,51,202.237714
363.485226,70,203.383412
257.670596,53,204.262505
316.94959,62,205.295401
358.598985,76,206.566484
275.468002,55,207.471958
387.615189,83,208.834306
296.47847,59,209.811565
369.546692,70,210.980956
368.967325,70,212.138878
305.275566,57,213.076363
290.068504,56,214.017526
277.629494,53,214.888835
370.986051,69,216.01389
485.125548,92,217.526396
359.14502,69,218.657469
360.084235,67,219.780548
301.584837,59,220.747333
348.977874,70,221.914377
369.309641,73,223.114353
289.181233,58,224.072456
271.065274,55,224.971346
248.681888,49,225.760495
293.267245,58,226.726125
177.971607,38,227.343944
429.912865,83,228.727382
324.09371,62,229.755001
252.63265,49,230.554281
475.088834,89,232.010661
258.128567,52,232.856757
305.741071,57,233.784158
496.053348,95,235.364356
219.27942,44,236.088644
238.615411,49,236.88444
299.41919,57,237.837936
294.464363,55,238.738845
341.923358,71,239.772861
267.326808,54,240.677002
274.749622,52,241.539241
304.60704,61,242.543557
327.418117,63,243.572008
365.460416,70,244.730155
343.048294,69,245.855472
368.135746,73,247.074484
665.878414,127,249.169772
482.378367,90,250.665872
393.291016,78,251.945765
412.773657,80,253.263415
336.857886,66,254.350912
358.018119,70,255.493893
393.085174,88,256.945312
288.886165,59,257.911945
438.079845,99,259.526386
363.412695,83,260.892505
265.905581,54,261.782223
376.852793,79,263.094335
278.770386,58,264.064034
483.886738,112,265.929937
335.523575,67,267.052366
430.156056,88,268.504036
291.509796,67,269.631188
330.767285,76,270.89176
460.436952,91,272.440361
346.248677,66,273.52635
445.323288,88,274.977184
431.263931,84,276.351251
339.148569,66,277.428956
365.755942,70,278.587038
381.221683,76,279.828775
428.379441,84,281.240834
350.284031,69,282.374737
354.888466,68,283.485305
233.656315,47,284.258917
312.721176,61,285.252659
494.645275,106,287.022179
410.96397,78,288.309139
425.422704,82,289.665224
238.128692,48,290.451554
282.859775,55,291.354026
371.934769,74,292.55935
352.230684,69,293.703281
506.104068,102,295.386867
437.283702,90,296.869958
475.812331,96,298.445254
380.988074,76,299.697268
308.085619,66,300.792119
456.027581,95,302.346301
478.051186,91,303.842229
368.937696,76,305.113892
315.992669,64,306.157443
403.924602,82,307.503424
341.616426,77,308.775784
412.402546,84,310.16741
432.01207,93,311.758167
289.194403,63,312.801919
287.967369,63,313.86121
294.355854,63,314.928298
318.473869,60,315.919941
318.314635,71,317.077735
400.458011,90,318.565057
351.253821,67,319.55844
453.905383,86,320.692612
354.437709,67,321.574659
350.068743,77,322.598041
383.419876,72,323.558958
451.207975,92,324.787399
442.672701,85,325.917603
465.679167,90,327.356736
340.727132,68,328.470602
396.088567,86,329.885139
364.322833,77,331.15311
513.269112,101,332.841054
359.515986,68,333.984993
410.210177,78,335.274066
327.756325,61,336.27399
416.902129,79,337.541251
502.732219,104,339.267225
454.045898,84,340.645083
291.501573,56,341.408856
430.640462,84,343.724468
359.854233,69,344.865736
293.15812,56,345.802189
563.253429,109,347.618402
338.879756,64,348.668005
339.281576,72,349.850954
339.949677,72,351.049454
414.097558,81,352.397988
290.31669,62,353.420506
299.757208,60,354.428487
333.17505,72,355.621012
350.955247,71,356.798283
289.249117,60,357.797592
346.53242,72,358.987027
318.892622,72,360.175899
391.764697,79,361.497454
339.978212,70,362.672567
288.825731,61,363.700677
380.413195,76,364.947276
361.706354,77,366.208241
423.418819,81,367.542316
462.041,95,369.133075
371.489551,75,370.384363
331.548929,71,371.56486
493.357768,97,373.163096
344.064944,68,374.299516
435.668787,96,375.897959
380.737243,75,377.159611
500.167651,98,378.774997
370.400323,74,379.993614
382.236038,74,381.209394
290.470048,60,382.207653
384.604413,80,383.515442
428.972173,91,385.030401
519.893309,102,386.72101
404.966794,78,388.005792
365.787356,81,389.311136
389.525459,75,390.543776
261.406039,54,391.420605
414.753369,90,392.914776
376.207943,75,394.153819
343.754232,67,395.262851
356.016404,81,396.592779
362.596297,72,397.789127
442.188603,87,399.238551
326.575106,66,400.333328
285.54859,62,401.357203
267.302076,58,402.340909
542.838518,118,404.308989
356.457398,73,405.504521
304.362644,64,406.562388
359.801344,74,407.789616
335.511864,67,408.889709
314.595503,61,409.889477
765.592362,154,412.44485
449.267555,90,413.946382
265.994287,57,414.90417
471.884902,94,416.48816
324.448927,69,417.636325
337.126624,66,418.762535
616.030859,135,421.066351
372.877632,83,422.476633
311.46584,70,423.676866
398.210434,77,425.007041
450.235529,96,426.663606
384.027658,85,428.082884
406.015241,81,429.418069
494.71757,95,430.992697
449.502076,93,432.538921
253.678617,56,433.456151
736.131704,143,435.815922
314.842585,61,436.819524
365.75554,70,437.968968
491.851855,94,439.5229
342.280631,75,440.768711
367.565268,72,441.97016
255.569091,58,442.931754
300.467958,69,444.077239
355.476092,78,445.242907
315.72394,68,446.274244
523.771698,100,447.947455
462.337779,85,449.334127
384.789133,84,450.726798
642.798148,132,452.921505
424.567032,81,454.301002
363.135844,79,455.477797
356.835407,80,456.533032
287.253329,61,457.343313
268.989479,60,458.138628
386.610373,88,459.299947
437.620057,89,460.484312
362.48697,78,461.517346
329.431961,67,462.410169
345.18559,68,463.518411
480.56049,104,465.239457
543.573909,106,467.000979
418.720499,90,468.506349
325.69732,65,469.592874
397.652197,79,470.889609
221.118449,49,471.694668
286.45388,63,472.738641
369.528429,77,474.007924
327.526338,73,475.196673
346.643629,66,476.309276
596.370446,114,478.182121
381.635266,78,479.479491
474.843086,90,480.981683
431.05563,88,482.424102
437.767151,83,483.818017
706.69797,144,486.212363
496.623456,113,488.094743
307.807787,67,489.208887
387.31629,80,490.532745
367.432533,71,491.718029
244.510265,56,492.628724
288.273839,63,493.664682
398.68821,74,494.911174
488.472082,90,496.388844
305.017385,66,497.494846
391.197427,84,498.889734
564.010726,118,500.845933
288.714565,60,501.829226
596.70328,116,503.746382
477.368261,100,505.380578
440.105762,93,507.755087
390.296832,82,509.108237
448.496631,85,510.498601
409.886389,92,512.030313
450.64554,88,513.499491
401.504449,75,514.744167
503.337475,96,516.339705
403.457692,77,517.623085
405.804778,83,518.978036
484.666913,99,520.663467
408.083952,77,521.944286
461.719666,88,523.401791
374.308748,75,524.636023
401.596284,79,525.95923
391.024512,77,527.243994
323.416413,73,528.430624
584.80068,123,530.494838
583.959103,114,532.388254
597.356582,113,534.26941
400.957058,80,535.580799
645.682754,131,537.757726
394.580609,76,539.020382
527.519574,99,540.661409
507.778017,117,542.605101
506.459203,97,544.227208
518.34197,98,545.855256
737.819998,155,548.215425
455.321458,86,549.643864
440.61208,91,551.14214
448.793366,93,552.677233
507.101152,98,554.304696
539.073257,105,556.053404
410.726121,94,557.602399
603.432457,116,559.506861
378.76403,81,560.853916
692.772198,138,563.145663
424.157097,80,564.465076
363.931725,78,565.764544
374.541259,71,566.946482
323.396459,69,568.083264
490.515073,95,569.663457
369.245365,69,570.786072
333.805217,64,571.844759
311.321365,69,572.971991
436.080081,92,574.497738
294.433496,59,575.480014
343.960024,74,576.695915
419.671987,92,578.21897
462.39782,88,579.649483
471.492454,92,581.168492
427.699317,82,582.509049
467.787389,95,584.062303
364.718019,70,585.227216
393.75781,78,586.570535
364.359087,76,587.82236
311.179374,59,588.802563
497.086767,93,590.33466
389.74891,84,591.565996
324.786089,64,592.413159
343.162384,65,593.275182
398.84564,83,594.388109
678.927701,136,596.189442
372.8396,71,597.364436
387.81009,76,598.600059
323.484434,65,599.670496
346.708791,70,600.823658
377.909564,71,602.015942
375.969168,84,603.40359
462.117802,89,604.883525
352.263867,68,606.002279
293.975733,58,606.948605
345.849338,66,608.036282
631.571525,122,610.059659
399.917921,78,611.341181
433.5064,83,612.722953
350.989234,68,613.836621
339.274381,66,614.935284
408.890931,77,616.18943
416.282945,78,617.473895
295.129981,56,618.391207
441.26769,85,619.804481
375.485595,73,621.009821
364.558753,70,622.153747
387.504625,74,623.365968
349.887238,66,624.459726
481.795673,91,625.958169
373.602152,70,627.109468
352.4022,69,628.252024
506.110422,96,629.833984
537.103708,108,631.636997
336.990191,64,632.691189
470.589049,101,634.364265
284.544935,55,635.27058
340.74249,70,636.412916
357.827363,68,637.516389
477.290934,91,639.004772
357.773343,70,640.139447
488.286412,93,641.678811
396.178982,85,643.062228
337.893701,68,644.178568
259.950596,51,645.01058
351.521573,75,646.247991
483.535542,97,647.861034
357.787386,69,649.00296
483.958187,95,650.408213
633.74533,127,652.515282
398.021042,76,653.753633
352.606916,66,654.851529
430.046216,83,656.2099
384.627246,75,657.466942
321.616613,72,658.647911
394.016011,77,659.909102
478.995898,92,661.40489
392.324508,77,662.662155
409.367748,78,663.951133
541.693073,108,665.732769
390.643737,73,666.947145
414.816881,82,668.307343
402.443606,78,669.612525
330.675142,63,670.646495
392.485833,75,672.648981
362.205318,77,673.911672
621.189537,123,675.940417
500.914273,102,677.621477
519.485185,99,679.270402
422.882107,80,680.593187
531.470912,110,682.42871
441.149527,85,683.834635
418.611595,80,685.159547
378.424265,81,686.497232
693.113461,133,688.665348
400.536069,80,689.98448
506.220066,100,691.652903
343.706934,66,692.745513
408.254862,80,694.056661
561.966717,109,695.86296
652.339301,125,697.922157
349.660207,68,699.054863
389.482949,77,700.33259
380.948826,73,701.543069
277.164178,54,702.454297
423.100708,78,703.749708
461.94946,90,705.229369
300.444277,60,706.217759
393.619527,73,707.401338
395.451573,76,708.645583
479.657516,102,710.327772
435.48618,85,711.743477
413.350103,80,713.067627
598.027541,120,715.08094
555.862363,118,717.040142
519.080529,102,718.734593
441.108263,89,720.19597
396.623194,76,721.458219
376.886959,72,722.631911
305.700468,59,723.599043
308.361699,61,724.596434
375.840982,71,725.626962
372.778117,69,726.54009
381.086229,73,727.51682
442.725011,88,728.667457
331.155543,64,729.505238
367.296976,73,730.463109
269.439618,52,731.143952
421.738514,79,732.192493
370.074058,73,733.364851
291.192802,56,734.303711
311.619911,59,735.281839
379.082984,71,736.456663
308.183849,64,737.489704
426.007116,85,738.895605
508.67502,102,740.567216
337.680866,63,741.609724
436.720842,85,743.017594
346.248313,66,744.117735
256.628917,52,744.975067
351.878842,68,746.10152
237.655301,50,746.926008
343.75407,66,748.009609
626.801438,125,750.082675
521.795671,101,751.714224
408.754044,77,752.85124
471.241224,97,754.449122
345.898888,73,755.645838
435.9103,84,757.02395
483.325769,94,758.562614
330.33415,65,759.635028
407.65975,75,760.861503
476.825964,88,762.305175
404.961391,75,763.555647
413.003721,77,764.836575
373.674219,71,765.999625
438.295181,83,767.352833
454.059204,96,768.925972
445.605721,82,770.278171
329.550268,62,771.287487
381.169488,72,772.470796
300.095053,57,773.425944
286.166881,61,774.418367
297.25084,57,775.361519
490.824923,92,776.869793
1114.329586,216,780.433669
296.917827,61,781.436388
349.456946,78,782.733522
388.532943,75,783.962262
413.542708,79,785.247709
357.608877,67,786.340151
371.714239,76,787.59812
368.032804,68,788.724969
487.033394,93,790.262944
332.067935,63,791.305249
411.410487,82,792.665092
437.741867,86,794.069173
443.814418,83,795.444577
505.338657,111,797.314725
525.472717,114,799.219154
406.486241,77,800.496123
