#{"t_start": 1603760355.0256736, "env_id": "Humanoid-v2"}
r,l,t
306.883026,63,342.67167
447.052666,90,344.213463
435.651649,94,345.831442
351.782636,74,347.099483
338.027272,69,348.293089
306.947981,60,349.340156
611.476647,121,351.500393
468.2278,91,353.032135
544.667755,104,355.264996
328.930757,70,356.77358
332.170933,74,358.039972
374.650484,79,359.362475
505.11932,97,360.989009
309.397364,69,362.150029
300.51977,59,363.130281
274.476099,63,364.192908
280.112701,62,365.235828
216.565644,49,366.107411
324.870593,74,367.283812
502.138724,98,368.510168
454.308118,101,369.995629
296.056561,69,371.186601
326.44122,75,372.462102
316.883072,71,374.257475
312.708663,66,375.386127
525.757485,108,377.222478
487.165187,95,378.820552
518.187876,101,380.512263
554.318927,119,382.525687
284.069069,59,383.513977
339.36311,69,384.675889
428.59862,93,386.264431
369.168551,77,387.545191
281.271824,62,388.597202
259.409488,53,389.480208
365.556044,71,390.694077
314.519353,64,391.785836
344.99157,68,392.929547
281.37587,57,393.912268
334.766176,71,395.106972
291.871407,61,396.131051
408.685568,81,397.493589
320.100876,66,398.610776
334.980607,69,399.771655
233.317203,51,400.627887
411.802627,82,402.031396
236.9644,49,402.846369
343.782385,82,404.228533
233.47184,52,405.103218
238.793336,50,405.988415
311.109172,65,407.139141
501.172281,97,408.998275
266.582477,56,410.314165
330.085728,65,412.03749
495.635627,98,414.298425
286.301511,61,415.659695
439.483806,82,417.040127
300.23288,61,418.054318
489.166554,93,419.594295
440.642662,95,421.17493
257.370485,51,422.022548
311.262645,69,423.181656
268.920255,58,424.1753
441.752796,102,425.874023
278.475997,61,426.887058
437.194885,84,428.29006
708.713479,142,430.695188
617.821457,128,432.838709
345.99376,78,434.146256
268.560413,58,435.108302
326.780283,75,436.380576
523.381636,103,438.128342
450.127865,91,439.648979
318.004642,71,440.871389
432.345191,90,442.40558
477.658144,93,443.962437
224.756078,51,444.824843
323.155029,71,446.031961
293.695125,67,447.191221
280.272873,62,448.240263
511.465575,111,450.113204
293.797628,70,451.32639
372.85475,86,452.882933
502.24497,95,454.557458
376.261201,84,455.998514
340.060658,70,457.533523
218.621765,47,458.532833
279.408261,65,459.755214
293.242983,63,460.84165
337.172015,70,462.028536
376.756237,77,463.332769
310.486965,65,464.434652
496.887091,101,466.160044
408.685812,80,467.493471
541.79918,119,469.530979
457.426403,93,471.103542
346.861409,72,472.325707
400.470738,80,473.660116
341.170371,77,474.978774
413.904553,80,476.321335
303.105741,69,477.495634
291.949303,63,478.309593
313.716617,71,479.189561
440.417869,97,480.575172
258.055487,56,481.507705
244.333551,53,482.391514
299.387449,67,483.511675
286.624569,64,484.594969
306.497275,68,485.756424
