#{"t_start": 1602724255.1230607, "env_id": "Reacher-v2"}
r,l,t
-7.402789,50,12710.418508
-12.360843,50,12710.942296
-6.731566,50,12711.458376
-5.787393,50,12711.976304
-5.803175,50,12712.499153
-3.693516,50,12713.015724
-6.536268,50,12713.532581
-6.218018,50,12714.042149
-6.01801,50,12714.560913
-9.431031,50,12715.069985
-5.066689,50,12715.582605
-4.06078,50,12716.102238
-8.316389,50,12716.619736
-5.666762,50,12717.152504
-7.078246,50,12717.662491
-5.960675,50,12718.169146
-5.891794,50,12718.682303
-6.574556,50,12719.192288
-3.891296,50,12719.710852
-5.789362,50,12720.227951
-5.585794,50,12720.738013
-5.83802,50,12721.241589
-5.281193,50,12721.767232
-5.194315,50,12722.279258
-5.984908,50,12722.796936
-7.57411,50,12723.325042
-9.728577,50,12723.844053
-4.987547,50,12724.355132
-3.499985,50,12724.868473
-8.986509,50,12725.372263
-5.494174,50,12725.891159
-4.357587,50,12726.408769
-9.247391,50,12726.837719
-3.027976,50,12727.265541
-10.498382,50,12727.690764
-5.186622,50,12728.116398
-3.341534,50,12728.547745
-4.29742,50,12728.975942
-6.633145,50,12729.415966
-5.419963,50,12729.840328
-3.962762,50,12730.347059
-4.015427,50,12730.855116
-6.607903,50,12731.385328
-7.204892,50,12731.910141
-8.647155,50,12732.431289
-7.480093,50,12732.952426
-4.56983,50,12733.484396
-5.595924,50,12734.001882
-8.754845,50,12734.518692
-4.939804,50,12735.044345
-6.048355,50,12735.564941
-6.428209,50,12736.088001
-4.575378,50,12736.59284
-8.570011,50,12737.114392
-5.738171,50,12737.635949
-8.450276,50,12738.150679
-6.372472,50,12738.647843
-6.045898,50,12739.168853
-3.291816,50,12739.678476
-6.08409,50,12740.200849
-8.757212,50,12740.732582
-5.564772,50,12741.246123
-5.459534,50,12741.776186
-5.457118,50,12742.284892
-6.557402,50,12742.799396
-8.432481,50,12743.307337
-6.2593,50,12743.8189
-4.319807,50,12744.332527
-6.049911,50,12744.863749
-4.030516,50,12745.395551
-5.566044,50,12745.908081
-10.219731,50,12746.423615
-4.684824,50,12746.94189
-6.268009,50,12747.456776
-8.812315,50,12747.976914
-4.328439,50,12748.497705
-4.959092,50,12749.018784
-3.207113,50,12749.540347
-9.250856,50,12750.078979
-4.528766,50,12750.598823
-5.123088,50,12751.126491
-4.375339,50,12751.642607
-8.999443,50,12752.158446
-8.833999,50,12752.668227
-4.617887,50,12753.182517
-6.557327,50,12753.69014
-6.060798,50,12754.20512
-8.496302,50,12754.724394
-6.041374,50,12755.239382
-8.713468,50,12755.760171
-5.790313,50,12756.283526
-5.493055,50,12756.795195
-7.524915,50,12757.310515
-6.736801,50,12757.821352
-7.39561,50,12758.336582
-9.648899,50,12758.851535
-5.686011,50,12759.378086
-6.892389,50,12759.903955
-4.34374,50,12760.413306
-8.655135,50,12760.932281
-6.871459,50,12761.453159
-5.83212,50,12761.956788
-4.440125,50,12762.476542
-3.974506,50,12763.000381
-7.578369,50,12763.510664
-5.754018,50,12764.022285
-6.472405,50,12764.55088
-5.109365,50,12765.076253
-6.78377,50,12765.612309
-4.348751,50,12766.136307
-8.811762,50,12766.655872
-8.542164,50,12767.186713
-6.074145,50,12767.729225
-9.40764,50,12768.240807
-7.548496,50,12768.75828
-8.154476,50,12769.271128
-5.783639,50,12769.786353
-6.904189,50,12770.288268
-7.512226,50,12770.811749
-5.485497,50,12771.322352
-6.137143,50,12771.839312
-8.135437,50,12772.35734
-5.362959,50,12772.870113
-4.90124,50,12773.391394
-5.959764,50,12773.903976
-7.735525,50,12774.421984
-7.239705,50,12774.933944
-4.563909,50,12775.45867
-5.348589,50,12775.973897
-5.462975,50,12776.495737
-8.978026,50,12777.002569
-6.992153,50,12777.579688
-10.308431,50,12778.109134
-6.114554,50,12778.632118
-8.973684,50,12779.149971
-5.501242,50,12779.665932
-5.473338,50,12780.179129
-3.653004,50,12780.689091
-6.202675,50,12781.198311
-5.70417,50,12781.719294
-3.521381,50,12782.228382
-5.461583,50,12782.755344
-8.341673,50,12783.270997
-7.772846,50,12783.786151
-7.253733,50,12784.30608
-7.750351,50,12784.821217
-6.708743,50,12785.358217
-8.245451,50,12785.87026
-8.734742,50,12786.391475
-3.801588,50,12786.899606
-3.97777,50,12787.419934
-6.219421,50,12787.943789
-7.596041,50,12788.459339
-5.11187,50,12788.971823
-6.353132,50,12789.495241
-5.883327,50,12790.030616
-3.607347,50,12790.555483
-4.051503,50,12791.079914
-8.462621,50,12791.597289
-5.490943,50,12792.119301
-9.215296,50,12792.638001
-9.231041,50,12793.147524
-8.563178,50,12793.666691
-9.685017,50,12794.202438
-5.099343,50,12794.725329
-5.73895,50,12795.228918
-7.776338,50,12795.742404
-7.162003,50,12796.26635
-6.091086,50,12796.786345
-3.091423,50,12797.304078
-6.302627,50,12797.815407
-7.511402,50,12798.331305
-4.591578,50,12798.855062
-3.450705,50,12799.374544
-7.771677,50,12799.907643
-3.929416,50,12800.425652
-6.46582,50,12800.957779
-5.117487,50,12801.466876
-5.341028,50,12802.146873
-8.540945,50,12802.661253
-3.912312,50,12803.170383
-6.979961,50,12803.67435
-4.883035,50,12804.200466
-4.277646,50,12804.725889
-4.245059,50,12805.25425
-7.729112,50,12805.776719
-9.53048,50,12806.295285
-4.965794,50,12806.751681
-6.22785,50,12807.177592
-6.263229,50,12807.603693
-8.494926,50,12808.031775
-4.172774,50,12808.458224
-9.152788,50,12808.879906
-8.549013,50,12809.311208
-2.850621,50,12809.741111
-5.573303,50,12810.173992
-5.13067,50,12810.596476
-3.779036,50,12811.028522
-4.591047,50,12811.448343
-9.620574,50,12811.882783
-4.876253,50,12812.304487
-4.696046,50,12812.731215
-4.747516,50,12813.161455
-11.784111,50,12813.588996
-6.837758,50,12814.018531
-5.918138,50,12814.439428
-9.092998,50,12814.869676
-4.58494,50,12815.302758
-9.636303,50,12815.814389
-9.20537,50,12816.338848
-8.78574,50,12816.859812
-4.034142,50,12817.373695
-7.267793,50,12817.895214
-5.513872,50,12818.413382
-4.956018,50,12818.934134
-3.984078,50,12819.445061
-6.556618,50,12819.97306
-5.736098,50,12820.496235
-10.326065,50,12821.07295
-4.801682,50,12821.594414
-4.308782,50,12822.110706
-9.50961,50,12822.63641
-4.777105,50,12823.169073
-5.167833,50,12823.695045
-7.543584,50,12824.209956
-6.081493,50,12824.726892
-6.869001,50,12825.258078
-7.006948,50,12825.776012
-6.072439,50,12826.287623
-8.729969,50,12826.79006
-6.229314,50,12827.318788
-5.275102,50,12827.832087
-5.112325,50,12828.350965
-5.468368,50,12828.867812
-4.080872,50,12829.386524
-5.454133,50,12829.91649
-6.987397,50,12830.435464
-7.561556,50,12830.943614
-5.508199,50,12831.456535
-5.359359,50,12831.972486
-7.064966,50,12832.488544
-3.846217,50,12833.01113
-5.722468,50,12833.535455
-3.738741,50,12834.044549
-8.93553,50,12834.575254
-9.005695,50,12835.086653
-2.750447,50,12835.545887
-5.91197,50,12835.966516
-5.634284,50,12836.400279
-7.173705,50,12836.824536
-5.404155,50,12837.255388
-4.511415,50,12837.680799
-5.4148,50,12838.10895
-7.970048,50,12838.527515
-8.370044,50,12838.983586
-7.224175,50,12839.500842
-4.186308,50,12840.021143
-5.092372,50,12840.543274
-6.644846,50,12841.071336
-4.643349,50,12841.579688
-5.16791,50,12842.096975
-6.716395,50,12842.617385
-6.17742,50,12843.130192
-3.682283,50,12843.645574
-6.421927,50,12844.177584
-4.183275,50,12844.695927
-7.002359,50,12845.212645
-5.000166,50,12845.731351
-5.589748,50,12846.256754
-4.620215,50,12846.79812
-6.033425,50,12847.324996
-4.345424,50,12847.8441
-8.385761,50,12848.360995
-10.820931,50,12848.885852
-5.128526,50,12849.404585
-6.176933,50,12849.926626
-8.598652,50,12850.448654
-4.829771,50,12850.95502
-6.058931,50,12851.479362
-5.872088,50,12852.00069
-3.05418,50,12852.511708
-8.082878,50,12853.041366
-4.312212,50,12853.551754
-8.351158,50,12854.072618
-6.027037,50,12854.583031
-9.932765,50,12855.10184
-3.444865,50,12855.609916
-7.948001,50,12856.133484
-5.421545,50,12856.665979
-8.142834,50,12857.17801
-5.220573,50,12857.68549
-3.806639,50,12858.22407
-7.44989,50,12858.745798
-7.572191,50,12859.265984
-7.090863,50,12859.792209
-4.468532,50,12860.300076
-5.549277,50,12860.820618
-6.099644,50,12861.3266
-3.669758,50,12861.848293
-5.251566,50,12862.376271
-5.460948,50,12862.89523
-5.045728,50,12863.411333
-5.745914,50,12863.942376
-5.121101,50,12864.451533
-4.592093,50,12864.96545
-3.873576,50,12865.480143
-4.488854,50,12865.992308
-8.073985,50,12866.50631
-3.245473,50,12867.021761
-7.959041,50,12867.544888
-5.917272,50,12868.055091
-8.837277,50,12868.575694
-7.63505,50,12869.089074
-8.166798,50,12869.610324
-7.144178,50,12870.124771
-5.133244,50,12870.638521
-4.450318,50,12871.151769
-5.93696,50,12871.669349
-7.820764,50,12872.195603
-8.948914,50,12872.717999
-3.78759,50,12873.228869
-3.883461,50,12873.747063
-7.077092,50,12874.254723
-5.769142,50,12874.765012
-8.909163,50,12875.278244
-3.714872,50,12875.797941
-3.682666,50,12876.304582
-4.303238,50,12876.819604
-4.910821,50,12877.330009
-5.000242,50,12877.835662
-7.872936,50,12878.359392
-5.76399,50,12878.875346
-6.620939,50,12879.381894
-8.297076,50,12879.892777
-3.90976,50,12880.416428
-3.51161,50,12880.93858
-5.491211,50,12881.530809
-8.911351,50,12882.052474
-5.143704,50,12882.569188
-5.632341,50,12883.103949
-4.486355,50,12883.623949
-6.082799,50,12884.155104
-4.928384,50,12884.679881
-9.582068,50,12885.204559
-7.899958,50,12885.733358
-4.2067,50,12886.253486
-3.695894,50,12886.775087
-3.294123,50,12887.301605
-8.902072,50,12887.821104
-4.618875,50,12888.328138
-9.066819,50,12888.844341
-7.539563,50,12889.357175
-6.46997,50,12889.893166
-8.545255,50,12890.414401
-4.931353,50,12890.927412
-3.863204,50,12891.43521
-4.58542,50,12891.951001
-8.811957,50,12892.534342
-9.349723,50,12893.056441
-4.871918,50,12893.582571
-6.84479,50,12894.112703
-9.174032,50,12894.633433
-8.95627,50,12895.151363
-8.326917,50,12895.670675
-6.618333,50,12896.185387
-8.121686,50,12896.706806
-5.68056,50,12897.249474
-8.646038,50,12897.763266
-9.104275,50,12898.280265
-3.368974,50,12898.801717
-7.931191,50,12899.313084
-7.703464,50,12899.826269
-6.383233,50,12900.345172
-3.823304,50,12900.866365
-7.329203,50,12901.380736
-5.662305,50,12901.89959
-8.672873,50,12902.418427
-3.100449,50,12902.930921
-5.413852,50,12903.611449
-4.39879,50,12904.132525
-10.534842,50,12904.639324
-4.754811,50,12905.159993
-6.532736,50,12905.678507
-5.239542,50,12906.196755
-3.354787,50,12906.722705
-5.245767,50,12907.239149
-3.602963,50,12907.754522
-4.753065,50,12908.270113
-5.361021,50,12908.843264
-5.268749,50,12909.373641
-8.43916,50,12909.885121
-8.514889,50,12910.399505
-6.23161,50,12910.918576
-6.152055,50,12911.431692
-6.953954,50,12911.946929
-4.383066,50,12912.455792
-9.074339,50,12912.963607
-5.287757,50,12913.478237
-4.112151,50,12913.992606
-9.434134,50,12914.492779
-7.342497,50,12914.999317
-5.724215,50,12915.520175
-5.774009,50,12916.045506
-5.504829,50,12916.563445
-4.83559,50,12917.071801
-4.560368,50,12917.593079
-3.108301,50,12918.115232
-8.785553,50,12918.62527
-4.88784,50,12919.158817
-4.957987,50,12919.680637
-9.395212,50,12920.194122
-5.781043,50,12920.719978
-6.087759,50,12921.254684
-4.697964,50,12921.778594
-3.576738,50,12922.293308
-8.842313,50,12922.801423
-8.389988,50,12923.304689
-3.170549,50,12923.807343
-6.765977,50,12924.328728
-7.119721,50,12924.855815
-4.874582,50,12925.381962
-4.262204,50,12925.903018
-4.506037,50,12926.419778
-6.810521,50,12926.932156
-6.605948,50,12927.466453
-3.882204,50,12927.983144
-5.048044,50,12928.50425
-3.852969,50,12929.011389
-3.034769,50,12929.538033
-4.929735,50,12930.053776
-5.230737,50,12930.580242
-5.362986,50,12931.091806
-4.395479,50,12931.611214
-3.866297,50,12932.131451
-5.480533,50,12932.652595
-8.025619,50,12933.169761
-10.503399,50,12933.698054
-8.750265,50,12934.20614
-8.237962,50,12934.718444
-3.779652,50,12935.238188
-3.386794,50,12935.758158
-6.241898,50,12936.273675
-4.930355,50,12936.791265
-9.215922,50,12937.313172
-4.802878,50,12937.831866
-4.456131,50,12938.348087
-8.76071,50,12938.869261
-2.534849,50,12939.38371
-9.76606,50,12939.89768
-9.407689,50,12940.418231
-10.357501,50,12940.939219
-10.374809,50,12941.465735
-3.000201,50,12941.981766
-3.841079,50,12942.499618
-3.792961,50,12943.009661
-8.063028,50,12943.526276
-5.501365,50,12944.050762
-8.719642,50,12944.574693
-4.272146,50,12945.097298
-9.54199,50,12945.609008
-6.326895,50,12946.127073
-4.659059,50,12946.595932
-5.28137,50,12947.020129
-5.582614,50,12947.445035
-5.368298,50,12947.868231
-4.436756,50,12948.294472
-10.462683,50,12948.722818
-9.007414,50,12949.144767
-4.85934,50,12949.568759
-5.809264,50,12949.993146
-7.62274,50,12950.514937
-4.991004,50,12951.03057
-15.050531,50,12951.549443
-5.529788,50,12952.058139
-6.026719,50,12952.567208
-5.671201,50,12953.094176
-6.420745,50,12953.622238
-6.809165,50,12954.135776
-5.656166,50,12954.664993
-5.559194,50,12955.176072
-8.587964,50,12955.690938
-4.132405,50,12956.203104
-9.18184,50,12956.716346
-7.138382,50,12957.225873
-5.96202,50,12957.741067
-5.784593,50,12958.24899
-7.717744,50,12958.759783
-2.837935,50,12959.277476
-6.202327,50,12959.798741
-7.544105,50,12960.313339
-8.746271,50,12960.830585
-14.837168,50,12961.35885
-5.204866,50,12961.872527
-4.187104,50,12962.384998
-5.73627,50,12962.917093
-7.060643,50,12963.427863
-7.18765,50,12963.946343
-5.241597,50,12964.462009
-3.227347,50,12964.978881
-3.452502,50,12965.497655
-8.088674,50,12966.018896
-5.871733,50,12966.539224
-4.90539,50,12967.051981
-4.332689,50,12967.563847
-6.268479,50,12968.083086
-5.856165,50,12968.605356
-6.010148,50,12969.12673
-8.977092,50,12969.642042
-5.748515,50,12970.173329
-10.144866,50,12970.689705
-6.030357,50,12971.204045
-8.352637,50,12971.728749
-13.211614,50,12972.24938
-5.873672,50,12972.769092
-16.239371,50,12973.278288
-6.89276,50,12973.787446
-4.922304,50,12974.297507
-4.50409,50,12974.815164
-5.720691,50,12975.400274
-6.22646,50,12975.929651
-8.556362,50,12976.452233
-5.697969,50,12976.975881
-5.860219,50,12977.495548
-6.623203,50,12978.014793
-4.159664,50,12978.531498
-4.950639,50,12979.049019
-7.699897,50,12979.570797
-5.092393,50,12980.101653
-3.786877,50,12980.617837
-4.1949,50,12981.128955
-4.719338,50,12981.639478
-5.134166,50,12982.153713
-5.629414,50,12982.644881
-8.753603,50,12983.079987
-4.214277,50,12983.50605
-8.607106,50,12983.937884
-8.803108,50,12984.367632
-3.558196,50,12984.79429
-8.023921,50,12985.227872
-9.965453,50,12985.665513
-5.79379,50,12986.095676
-8.414311,50,12986.536492
-3.44613,50,12986.974757
-5.692165,50,12987.407706
-5.284627,50,12987.840725
-9.056373,50,12988.270223
-6.183508,50,12988.700859
-5.301484,50,12989.133751
-6.621387,50,12989.559369
-8.454546,50,12989.992428
-3.710443,50,12990.417819
-7.387366,50,12990.847513
-10.585223,50,12991.279712
-5.801003,50,12991.756185
-4.257904,50,12992.279661
-5.992638,50,12992.794333
-3.218046,50,12993.302527
-5.301264,50,12993.823373
-13.557366,50,12994.336105
-5.014631,50,12994.848663
-9.931988,50,12995.378453
-5.325247,50,12995.898397
-5.972899,50,12996.414045
-3.89475,50,12996.941181
-6.06469,50,12997.463846
-12.159095,50,12997.978297
-6.435981,50,12998.485885
-8.062135,50,12999.006076
-5.418505,50,12999.539058
-4.49464,50,13000.053614
-4.138215,50,13000.570911
-12.483615,50,13001.078265
-8.196352,50,13001.586472
-3.972221,50,13002.101058
-6.181646,50,13002.623326
-3.387781,50,13003.136574
-10.880292,50,13003.644005
-6.407924,50,13004.155162
-5.825504,50,13004.85592
-7.295304,50,13005.379025
-4.277907,50,13005.891797
-3.128296,50,13006.414839
-3.859614,50,13006.929021
-8.737318,50,13007.446222
-4.674194,50,13007.963993
-5.911034,50,13008.485791
-5.095988,50,13009.011132
-8.371465,50,13009.532171
-5.879863,50,13010.059301
-5.364276,50,13010.575809
-4.31554,50,13011.079995
-7.432588,50,13011.596756
-7.870936,50,13012.104275
-4.645842,50,13012.614361
-5.943419,50,13013.137717
-9.642454,50,13013.655137
-9.704143,50,13014.163141
-8.691775,50,13014.67379
-4.966789,50,13015.184781
-9.699098,50,13015.694879
-5.652679,50,13016.209034
-8.069197,50,13016.720489
-5.534772,50,13017.238304
-7.644207,50,13017.747036
-4.700973,50,13018.264445
-3.627829,50,13018.77367
-4.940476,50,13019.296196
-7.892065,50,13019.810646
-5.635945,50,13020.325536
-3.488348,50,13020.835372
-5.54076,50,13021.353153
-4.079655,50,13021.873641
-4.476347,50,13022.394575
-8.631366,50,13022.90332
-5.631482,50,13023.412319
-5.200196,50,13023.923282
-4.678916,50,13024.427969
-7.700242,50,13024.944173
-3.021872,50,13025.455227
-5.137,50,13025.984252
-3.34733,50,13026.507189
-2.959132,50,13027.033334
-5.599693,50,13027.558623
-6.342189,50,13028.074576
-3.511438,50,13028.58651
-7.918425,50,13029.110501
-8.529131,50,13029.635853
-6.989223,50,13030.158841
-4.928439,50,13030.681271
-6.798327,50,13031.200863
-4.537777,50,13031.718046
-4.786759,50,13032.235766
-5.737264,50,13032.748564
-7.822828,50,13033.26106
-7.498956,50,13033.781797
-8.760818,50,13034.302909
-6.133295,50,13034.821264
-7.732694,50,13035.341266
-5.810644,50,13035.867045
-4.912208,50,13036.389126
-8.036307,50,13036.979074
-3.427477,50,13037.503401
-5.822911,50,13038.019458
-7.599169,50,13038.53123
-9.930314,50,13039.049505
-5.293152,50,13039.581203
-4.735634,50,13040.106754
-5.770582,50,13040.620749
-5.42735,50,13041.141109
-6.903249,50,13041.673095
-6.926165,50,13042.184194
-10.069681,50,13042.696568
-4.237663,50,13043.203846
-5.893873,50,13043.713334
-8.925942,50,13044.226684
-3.980758,50,13044.747984
-4.879537,50,13045.271178
-4.159474,50,13045.792432
-8.274383,50,13046.305081
-7.969907,50,13046.836073
-6.214299,50,13047.416218
-6.501595,50,13047.929426
-6.776477,50,13048.449776
-4.622067,50,13048.974141
-4.866522,50,13049.493959
-6.807398,50,13050.009093
-4.968907,50,13050.529204
-2.97698,50,13051.055295
-4.628463,50,13051.570701
-3.236687,50,13052.080299
-4.068135,50,13052.593693
-4.995331,50,13053.104684
-5.093705,50,13053.627668
-4.347913,50,13054.142305
-8.200481,50,13054.662519
-8.532698,50,13055.18276
-8.407878,50,13055.644876
-4.307635,50,13056.069461
-8.450525,50,13056.497698
-7.938443,50,13056.92479
-4.602513,50,13057.353103
-5.266319,50,13057.774534
-5.986251,50,13058.20429
-8.24331,50,13058.627171
-8.486035,50,13059.059758
-8.145725,50,13059.575255
-6.671601,50,13060.084402
-6.389763,50,13060.596994
-6.469804,50,13061.119186
-8.211093,50,13061.644591
-7.873661,50,13062.175059
-7.663468,50,13062.690614
-9.989155,50,13063.217097
-7.474861,50,13063.732544
-5.727695,50,13064.244522
-6.063667,50,13064.772653
-5.981397,50,13065.281953
-6.792688,50,13065.784025
-9.290218,50,13066.307303
-7.830469,50,13066.828568
-4.570133,50,13067.344326
-4.829299,50,13067.855785
-10.080588,50,13068.363715
-7.627834,50,13068.876287
-6.931201,50,13069.391557
-9.196302,50,13069.907785
-5.71923,50,13070.446307
-8.899867,50,13070.965574
-3.993699,50,13071.495195
-6.790438,50,13072.012305
-3.14049,50,13072.533109
-4.40345,50,13073.070472
-3.676109,50,13073.581807
-4.667449,50,13074.09309
-6.35819,50,13074.617141
-7.662021,50,13075.145697
-4.462103,50,13075.657115
-4.372579,50,13076.163225
-6.651824,50,13076.674194
-3.127368,50,13077.194329
-10.09207,50,13077.7093
-4.363464,50,13078.239927
-8.790552,50,13078.766794
-4.817825,50,13079.295857
-8.684516,50,13079.82629
-5.496039,50,13080.335936
-6.020439,50,13080.849511
-6.241423,50,13081.388443
-9.450498,50,13081.906061
-5.018185,50,13082.430878
-6.342439,50,13082.952749
-8.804641,50,13083.533529
-5.059469,50,13084.04171
-7.822865,50,13084.555703
-6.671294,50,13085.069111
-5.371838,50,13085.579964
-3.236836,50,13086.10061
-5.737725,50,13086.620871
-7.622615,50,13087.13755
-5.699602,50,13087.657181
-4.792073,50,13088.172774
-5.552112,50,13088.759728
-4.740969,50,13089.27381
-4.69151,50,13089.794206
-8.547929,50,13090.304434
-10.017959,50,13090.829541
-3.87417,50,13091.349995
-9.562189,50,13091.873558
-3.686058,50,13092.396877
-8.216405,50,13092.910555
-4.671154,50,13093.424868
-4.802975,50,13093.940377
-5.908624,50,13094.458972
-5.164094,50,13094.974002
-5.898221,50,13095.500993
-5.429099,50,13096.024324
-7.433136,50,13096.543987
-8.162066,50,13097.088485
-4.957894,50,13097.605469
-6.278199,50,13098.130782
-2.946703,50,13098.64685
-9.291267,50,13099.164059
-5.860454,50,13099.688734
-4.371824,50,13100.219992
-5.019999,50,13100.730605
-7.18456,50,13101.249705
-4.294774,50,13101.802069
-4.014164,50,13102.315396
-4.368865,50,13102.825057
-8.913566,50,13103.346411
-8.543635,50,13103.866232
-5.315407,50,13104.378244
-5.486904,50,13104.892787
-6.442195,50,13105.410495
-9.272707,50,13105.92985
-4.469445,50,13106.453012
-5.678202,50,13106.972249
-6.132623,50,13107.552864
-4.977723,50,13108.271633
-4.844452,50,13108.794686
-8.521247,50,13109.307916
-9.562142,50,13109.8361
-4.794423,50,13110.364938
-4.711647,50,13110.874987
-4.877659,50,13111.397201
-7.378537,50,13111.918891
-5.519658,50,13112.443967
-9.280098,50,13112.957579
-10.06582,50,13113.461639
-8.722308,50,13113.978532
-6.385986,50,13114.499919
-7.453986,50,13115.022403
-4.945902,50,13115.541722
-4.81405,50,13116.05181
-8.765349,50,13116.569981
-4.043952,50,13117.071378
-5.238917,50,13117.602298
-7.269005,50,13118.113833
-8.369911,50,13118.640139
-7.879456,50,13119.15565
-7.144121,50,13119.674015
-4.325819,50,13120.18574
-3.812232,50,13120.697601
-3.189334,50,13121.218476
-7.203797,50,13121.73367
-5.786433,50,13122.25145
-5.840003,50,13122.787005
-8.201537,50,13123.294304
-9.117555,50,13123.801855
-4.908022,50,13124.31421
-4.626456,50,13124.832346
-6.323237,50,13125.365797
-4.128298,50,13125.880389
-9.209765,50,13126.389868
-2.876082,50,13126.898377
-4.100812,50,13127.412322
-7.941752,50,13127.931714
-7.642965,50,13128.452119
-10.736369,50,13128.981871
-6.246809,50,13129.494437
-7.013441,50,13130.058741
-4.545247,50,13130.571757
-4.174406,50,13131.096337
-5.325732,50,13131.599357
-2.990377,50,13132.117575
-8.270018,50,13132.61917
-7.804596,50,13133.123941
-6.545152,50,13133.642556
-7.70238,50,13134.147176
-5.073952,50,13134.656849
-3.232368,50,13135.173758
-9.088692,50,13135.681139
-3.943627,50,13136.200649
-3.745288,50,13136.72307
-3.123553,50,13137.239032
-6.087624,50,13137.763345
-6.032526,50,13138.279119
-4.961673,50,13138.803934
-8.686926,50,13139.316786
-6.414252,50,13139.837574
-5.418188,50,13140.356485
-6.524799,50,13140.86932
-8.932778,50,13141.373882
-5.346842,50,13141.888624
-4.032681,50,13142.390003
-10.00819,50,13142.907212
-7.329378,50,13143.438223
-4.5906,50,13143.962016
-10.353171,50,13144.473878
-5.067154,50,13144.989588
-3.563206,50,13145.507822
-3.807127,50,13146.01912
-3.656304,50,13146.533455
-6.470916,50,13147.057863
-7.904741,50,13147.566679
-4.202724,50,13148.091115
-8.013219,50,13148.614347
-3.549336,50,13149.138293
-8.36169,50,13149.649138
-9.152562,50,13150.161779
-5.656383,50,13150.675871
-6.868627,50,13151.204456
-3.5604,50,13151.725441
-7.826312,50,13152.2417
-4.441586,50,13152.753252
-6.535786,50,13153.273596
-7.080042,50,13153.796983
-7.580783,50,13154.317624
-4.629395,50,13154.833566
-6.382903,50,13155.338162
-5.699429,50,13155.849669
-4.602649,50,13156.371068
-6.174053,50,13156.881909
-4.364435,50,13157.398098
-6.939808,50,13157.916365
-5.127102,50,13158.426959
-6.159865,50,13158.946642
-4.178908,50,13159.42034
-5.763881,50,13159.843413
-3.325951,50,13160.271418
-7.043825,50,13160.705113
-5.73027,50,13161.128909
-7.761976,50,13161.565764
-4.319005,50,13161.995076
-4.977504,50,13162.422291
-8.833634,50,13162.858266
-3.770541,50,13163.291127
-5.116005,50,13163.71768
-5.207231,50,13164.153023
-2.821668,50,13164.587403
-4.690989,50,13165.012984
-8.218793,50,13165.407975
-8.420704,50,13165.758148
-5.613705,50,13166.112384
-6.780009,50,13166.473754
-4.094446,50,13166.827049
-5.852452,50,13167.183012
-8.090743,50,13167.537062
-4.379147,50,13167.903028
-5.04946,50,13168.42608
-5.776702,50,13168.950354
-4.539428,50,13169.455685
-6.208551,50,13169.965686
-9.373823,50,13170.483836
-4.770517,50,13170.993714
-8.754418,50,13171.512713
-7.654602,50,13172.033312
-6.951582,50,13172.547729
-7.749483,50,13173.058325
-10.043404,50,13173.569739
-5.366131,50,13174.077157
-3.78855,50,13174.589076
-4.405492,50,13175.105847
-6.025858,50,13175.617224
-5.694865,50,13176.135881
-4.291682,50,13176.656412
-4.296337,50,13177.162795
-6.385184,50,13177.674721
-6.925664,50,13178.198306
-4.448616,50,13178.715966
-3.561378,50,13179.247227
-4.765683,50,13179.762035
-5.456194,50,13180.29164
-5.611894,50,13180.807715
-6.02621,50,13181.312536
-10.509605,50,13181.827398
-6.060677,50,13182.346324
-6.735123,50,13182.857646
-5.700189,50,13183.366236
-6.761099,50,13183.865316
-2.642372,50,13184.378432
-5.638315,50,13184.895693
-4.667206,50,13185.410537
-5.903126,50,13185.928034
-2.675379,50,13186.450911
-4.437354,50,13186.965256
-6.3107,50,13187.485923
-8.902616,50,13188.007009
-6.164505,50,13188.521778
-4.272436,50,13189.035659
-6.666376,50,13189.55381
-5.893583,50,13190.076954
-5.047986,50,13190.597721
-5.998349,50,13191.106441
-7.223936,50,13191.622011
-10.879734,50,13192.137977
-4.578129,50,13192.654601
-6.904309,50,13193.170129
-4.336394,50,13193.684228
-5.908381,50,13194.189897
-9.292737,50,13194.702333
-4.865253,50,13195.207544
-4.304422,50,13195.730185
-7.048341,50,13196.266693
-7.219977,50,13196.807546
-8.440496,50,13197.327574
-5.196112,50,13197.849958
-5.756624,50,13198.368972
-8.168333,50,13198.885685
-5.664022,50,13199.406743
-4.860567,50,13199.923185
-3.584912,50,13200.434698
-4.0103,50,13200.94616
-4.741621,50,13201.457977
-7.818805,50,13201.984384
-6.07089,50,13202.496035
-4.324121,50,13203.008801
-6.245018,50,13203.527473
-9.298318,50,13204.099789
-7.641901,50,13204.618036
-7.231809,50,13205.123798
-4.635071,50,13205.646331
-5.283053,50,13206.161962
-5.644529,50,13206.689599
-5.785342,50,13207.205275
-5.751552,50,13207.728513
-5.685883,50,13208.241621
-5.69038,50,13208.763932
-3.837514,50,13209.458084
-3.972418,50,13209.963216
-9.502781,50,13210.476252
-8.490493,50,13210.99277
-4.893112,50,13211.522303
-9.232967,50,13212.040018
-3.807722,50,13212.544152
-4.811155,50,13213.049121
-5.161554,50,13213.560934
-3.714545,50,13214.073935
-5.164364,50,13214.646688
-4.173723,50,13215.160064
-9.650051,50,13215.670037
-3.154864,50,13216.18493
-3.336831,50,13216.695195
-7.497205,50,13217.211356
-7.245776,50,13217.738686
-4.68377,50,13218.239612
-6.721955,50,13218.751626
