verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,random_demos,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,partial_obs,H_dims,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime
3,1000000,10,5,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,5000,1.0,1.0,False,5000.0,596.8022537594758,315.23322792069365,0.5419520735740662,0.12718844413757324,0.5419520735740662,0.6138141671816508
3,2000000,10,5,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,5000,1.0,1.0,False,5000.0,1209.0130197393626,338.5048630012581,0.6631162166595459,0.10053613036870956,0.6631162166595459,1.2308590094248453
3,3000000,10,5,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,5000,1.0,1.0,False,5000.0,921.2457183055344,231.89963603039158,0.7533854842185974,0.08624991774559021,0.7533854842185974,1.8448589960734048
3,4000000,10,5,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,5000,1.0,1.0,False,5000.0,1082.8722879099553,417.7353968477176,0.8157750964164734,0.07731255143880844,0.8157750964164734,2.461742440859477
3,5000000,10,5,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,5000,1.0,1.0,True,5000.0,780.3851516569583,137.48567032953596,0.8748539090156555,0.07060104608535768,0.8748539090156555,3.092370859781901
0,500000,5,5,False,0.01,False,1,,0,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Hopper-v2,5000,1.0,1.0,True,5000.0,46.81650367673125,1.8189844481583808,2.023942708969116,2.006498575210572,2.02751064300537,0.0019176284472147624
3,4000000,10,20,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,15585,1.0,1.0,False,15585.0,237.625345317755,172.15974151002476,0.2552278935909271,0.1961162090301513,0.2552278935909271,2.431787673632304
3,8000000,10,20,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,15585,1.0,1.0,False,15585.0,546.7444044731584,316.58792068758146,0.21643927693367004,0.1599428653717041,0.21643927693367004,4.880411450068156
3,12000000,10,20,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,15585,1.0,1.0,False,15585.0,224.88040581909075,83.46541925281261,0.1984713077545166,0.14135637879371646,0.1984713077545166,7.2902136246363325
3,16000000,10,20,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,15585,1.0,1.0,False,15585.0,217.4285835738717,33.047672805169846,0.18857599794864646,0.12980662286281586,0.18857599794864646,9.710023208459216
3,20000000,10,20,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,15585,1.0,1.0,True,15585.0,229.4807133634161,1.5798340626095857,0.1818189918994904,0.12160510569810867,0.1818189918994904,12.114341469605765
3,4000000,10,20,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,15585,1.0,1.0,False,15585.0,263.04149968288584,36.849203689058974,0.1710195541381836,0.12598906457424164,0.1710195541381836,2.432255983352661
3,8000000,10,20,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,15585,1.0,1.0,False,15585.0,267.5786174060255,79.12971276388895,0.14977678656578064,0.10248271375894548,0.14977678656578064,4.8619352221488965
3,12000000,10,20,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,15585,1.0,1.0,False,15585.0,259.42677724290814,60.926949469668344,0.13982991874217987,0.09092619270086287,0.13982991874217987,7.289623725414276
3,16000000,10,20,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,15585,1.0,1.0,False,15585.0,241.48792300161176,43.325861815578115,0.13405025005340576,0.08303293585777283,0.13405025005340576,9.718329854806264
3,20000000,10,20,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,15585,1.0,1.0,True,15585.0,249.36440730149968,12.85350112309618,0.13017231225967407,0.07726919651031494,0.13017231225967407,12.13731946150462
0,500000,5,20,False,0.01,False,1,,0,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Hopper-v2,15585,1.0,1.0,True,15585.0,46.65388057451601,2.072328052704385,2.03345251083374,2.0128092765808105,2.02275824546814,0.002277716000874837
3,20000000,10,100,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,58479,1.0,1.0,False,58479.0,916.6443840361301,360.437782309564,0.1239227056503296,0.12224786728620528,0.1239227056503296,12.507978121439614
3,40000000,10,100,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,58479,1.0,1.0,False,58479.0,972.08090113267,399.7547937408114,0.10278363525867462,0.0997261479496956,0.10278363525867462,24.971622959772745
3,60000000,10,100,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,58479,1.0,1.0,False,58479.0,976.3822759599623,448.4695521614098,0.09249937534332277,0.08866100758314133,0.09249937534332277,37.46100878715513
3,80000000,10,100,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,58479,1.0,1.0,False,58479.0,941.0114924181987,444.39714790291015,0.0868416354060173,0.08221947401762009,0.0868416354060173,49.96290155649185
3,100000000,10,100,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,58479,1.0,1.0,True,58479.0,840.3179829842247,361.608080497461,0.08322328329086304,0.07777879387140274,0.08322328329086304,62.251853919029244
3,20000000,10,100,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,58479,1.0,1.0,False,58479.0,451.36057432498365,305.32571051592635,0.08736389130353928,0.07968839257955551,0.08736389130353928,12.455440819263456
3,40000000,10,100,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,58479,1.0,1.0,False,58479.0,442.58367841849326,273.4628816130524,0.07474233955144882,0.06580096483230591,0.07474233955144882,24.895273772875466
3,60000000,10,100,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,58479,1.0,1.0,False,58479.0,484.0214871890128,264.8670173035241,0.06900451332330704,0.059013020247220986,0.06900451332330704,37.3882932305336
3,80000000,10,100,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,58479,1.0,1.0,False,58479.0,172.6550621884991,28.60245556595445,0.06639828532934189,0.05536216869950295,0.06639828532934189,49.726828336715705
3,100000000,10,100,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,58479,1.0,1.0,True,58479.0,253.0916947428941,38.389023500001024,0.06504138559103012,0.053336475044488914,0.06504138559103012,62.06714198191961
0,500000,5,100,False,0.01,False,1,,0,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Hopper-v2,58479,1.0,1.0,True,58479.0,46.27023322240513,1.4833306275180485,2.0327696800231934,2.0215103626251216,2.0218584537506104,0.003190378348032633
3,40000000,10,200,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,107650,1.0,1.0,False,107650.0,443.3461790081282,409.6209033127742,0.0969669595360756,0.09217828512191772,0.0969669595360756,25.40535097916921
3,80000000,10,200,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,107650,1.0,1.0,False,107650.0,485.1477443302879,433.1294903043241,0.08155142515897751,0.07686750590801239,0.08155142515897751,50.83235473632814
3,120000000,10,200,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,107650,1.0,1.0,False,107650.0,563.3609116884122,432.98358321607856,0.07374953478574753,0.06940934807062149,0.07374953478574753,76.22768841584524
3,160000000,10,200,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,107650,1.0,1.0,False,107650.0,630.8935629452318,452.5011944629956,0.07005894184112549,0.0656379982829094,0.07005894184112549,101.65499873161316
3,200000000,10,200,False,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Hopper-v2,107650,1.0,1.0,True,107650.0,638.0947598123976,436.593138837088,0.06785394996404648,0.0630461722612381,0.06785394996404648,126.71965035200121
3,40000000,10,200,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,107650,1.0,1.0,False,107650.0,270.6729984674268,50.20440433284765,0.07047466933727264,0.06272592395544052,0.07047466933727264,25.4348058183988
3,80000000,10,200,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,107650,1.0,1.0,False,107650.0,91.56524091733615,3.848910785627608,0.06271547079086304,0.05427739769220352,0.06271547079086304,50.73262881437939
3,120000000,10,200,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,107650,1.0,1.0,False,107650.0,83.17810540980794,17.362518654422246,0.058672308921813965,0.0501551479101181,0.058672308921813965,76.04728640715281
3,160000000,10,200,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,107650,1.0,1.0,False,107650.0,81.9709724628865,36.81242034361093,0.05643167719244958,0.04774979501962662,0.05643167719244958,101.35781562725704
3,200000000,10,200,True,0.0001,False,5,0.0,0,False,my_RL_experts,False,[512],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Hopper-v2,107650,1.0,1.0,True,107650.0,72.89056519631274,9.636111175116689,0.05510175228118897,0.04621851071715355,0.05510175228118897,126.61542663176857
0,500000,5,200,False,0.01,False,1,,0,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Hopper-v2,107650,1.0,1.0,True,107650.0,45.56608652576667,1.6905826200986458,2.02099108695984,2.0164656639099117,2.0200352668762207,0.004165327548980713
