verbose,N_E_traj,add_history,RL_expert_folder,N_agg_iter,N_epoch,total_opt_steps,kill_feats,pair_E_s0,run_seed,opt_seed,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,learning_rate,H_dims,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,w_ESS,reward,loss_test,loss_train,final,class_test,runtime,partial_obs,result_path,reward_std,results_path,render_final,best_ind
0,10,True,my_RL_experts,5,10,400000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-79.3,1.463432788848877,0.04401876404881477,False,0.09371146559715272,0.18043127457300825,,,,,,
0,10,True,my_RL_experts,5,10,800000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-100.2,2.6677570343017583,0.03368255496025085,False,0.09617755562067032,0.3636093417803447,,,,,,
0,10,True,my_RL_experts,5,10,1200000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-82.9,2.8131580352783203,0.048927899450063705,False,0.08261405676603317,0.5459803104400635,,,,,,
0,10,True,my_RL_experts,5,10,1600000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-86.3,3.694331169128418,0.04560617730021477,False,0.08631319552659987,0.7306976675987243,,,,,,
0,10,True,my_RL_experts,5,10,2000000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-100.2,2.6677570343017583,0.03368255496025085,True,0.09617755562067032,0.913998778661092,,,,,,
0,40,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Expert,Acrobot-v1,3381,1.0,1.0,3381.0,-91.5,0.785115659236908,0.7837963700294495,True,0.0,0.006275522708892822,,,,,,
0,40,False,my_RL_experts,1,5,500000,,False,3.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Random,Acrobot-v1,3381,1.0,1.0,3381.0,-500.0,1.1184420585632324,1.131670594215393,True,0.6744759678840637,0.010770046710968015,,,,,,
0,40,False,my_RL_experts,5,10,400000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-84.075,0.36604487895965576,0.2876175045967102,False,0.10974106192588806,0.196803613503774,,,,,,
0,40,False,my_RL_experts,5,10,800000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-83.15,0.320788711309433,0.22460374236106875,False,0.08877928555011749,0.3927334825197856,,,,,,
0,40,False,my_RL_experts,5,10,1200000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-84.925,0.2963557243347168,0.2099103480577469,False,0.08754623681306839,0.6001222531000773,,,,,,
0,40,False,my_RL_experts,5,10,1600000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-82.2,0.369061678647995,0.19013169407844546,False,0.08508014678955078,0.8167796850204467,,,,,,
0,40,False,my_RL_experts,5,10,2000000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-82.3,0.369061678647995,0.19013169407844546,True,0.08508014678955078,0.992499323685964,,,,,,
0,40,True,my_RL_experts,5,10,400000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-81.0,0.3626500964164734,0.22078575193881989,False,0.0924784243106842,0.20667945543924968,,,,,,
0,40,True,my_RL_experts,5,10,800000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-82.275,0.3446207344532013,0.1870254427194596,False,0.0949445143342018,0.41435492436091104,,,,,,
0,40,True,my_RL_experts,5,10,1200000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-87.075,0.3935655951499939,0.1887074112892151,False,0.0912453755736351,0.6243587493896484,,,,,,
0,40,True,my_RL_experts,5,10,1600000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-82.1,0.4324365556240082,0.19796879589557648,False,0.09864365309476852,0.8310678442319234,,,,,,
0,40,True,my_RL_experts,5,10,2000000,,False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-76.2,0.3446207344532013,0.1870254427194596,True,0.0949445143342018,1.0209005713462829,,,,,,
0,1,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Expert,Acrobot-v1,76,1.0,1.0,75.99999999999999,-79.6,0.785115659236908,0.7735276818275452,True,0.0,0.005501810709635418,,,,,,
0,1,False,my_RL_experts,1,5,500000,,False,4.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Random,Acrobot-v1,76,1.0,1.0,75.99999999999999,-500.0,1.121992588043213,1.092326521873474,True,0.6868064403533936,0.011114585399627685,,,,,,
0,1,False,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-71.0,4.696295261383057,7.058409892124473e-07,False,0.11590629070997238,0.16705996195475262,,,,,,
0,1,False,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-76.0,9.462218284606934,6.744732417018894e-08,False,0.11097410321235657,0.341471000512441,,,,,,
0,1,False,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-76.0,45.4057502746582,5.3330424520936504e-08,False,0.11220715194940567,0.5183511296908061,,,,,,
0,1,False,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-74.0,45.72731018066406,0.0,False,0.1233045607805252,0.6948887070020041,,,,,,
0,1,False,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-84.5,45.72731018066406,0.0,True,0.1233045607805252,0.8784431457519531,,,,,,
0,1,True,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-71.0,4.5648512840271,1.0760121540442922e-06,False,0.10974106192588806,0.17907792329788208,,,,,,
0,1,True,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-75.0,8.197587013244629,1.2548345473817337e-08,False,0.10974106192588806,0.3592568794886271,,,,,,
0,1,True,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-70.0,40.51758193969727,1.5685431842271667e-09,False,0.10480887442827223,0.5533829967180888,,,,,,
0,1,True,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-70.0,37.82705307006836,0.0,False,0.10480887442827223,0.736001745859782,,,,,,
0,1,True,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-87.6,37.82705307006836,0.0,True,0.10480887442827223,0.9293215155601502,,,,,,
0,4,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Expert,Acrobot-v1,417,1.0,1.0,417.0,-76.7,0.785115659236908,0.7645819783210754,True,0.0,0.005467164516448975,,,,,,
0,4,False,my_RL_experts,1,5,500000,,False,4.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Random,Acrobot-v1,417,1.0,1.0,417.0,-500.0,1.131980299949646,1.1151447296142578,True,0.6559802889823914,0.011149307092030844,,,,,,
0,4,False,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,417,1.0,1.0,417.0,-90.75,4.640817165374756,0.0040521430782973775,False,0.08261405676603317,0.1807925820350647,,,,,,
0,4,False,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,417,1.0,1.0,417.0,-90.5,7.3774800300598145,0.0010363342007622123,False,0.09617755562067032,0.3582909345626831,,,,,,
0,4,False,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,417,1.0,1.0,417.0,-103.5,10.687599182128906,0.003884663106873632,False,0.0924784243106842,0.5337633530298869,,,,,,
0,4,False,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,417,1.0,1.0,417.0,-99.0,14.349264144897461,0.01649894937872887,False,0.08754623681306839,0.7129722595214844,,,,,,
0,4,False,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,417,1.0,1.0,417.0,-82.3,18.344512939453125,0.00018163654021918768,True,0.09864365309476852,0.8930646578470866,,,,,,
0,4,True,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,417,1.0,1.0,417.0,-88.0,3.0448946952819824,0.00039640607428736985,False,0.09987669438123704,0.1896950364112854,,,,,,
0,4,True,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,417,1.0,1.0,417.0,-92.25,3.97128963470459,6.881050649099052e-05,False,0.09617755562067032,0.38036403656005857,,,,,,
0,4,True,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,417,1.0,1.0,417.0,-89.75,4.590692520141602,6.574297731276602e-05,False,0.10604192316532136,0.5871073166529338,,,,,,
0,4,True,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,417,1.0,1.0,417.0,-103.25,5.080336570739746,3.4362452424829826e-05,False,0.09371146559715272,0.8017940163612366,,,,,,
0,4,True,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,417,1.0,1.0,417.0,-104.7,5.862973690032959,2.9925882699899372e-05,True,0.10480887442827223,1.021321419874827,,,,,,
0,10,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Expert,Acrobot-v1,894,1.0,1.0,893.9999999999999,-79.2,0.785115659236908,0.7750397324562073,True,0.0,0.005856812000274658,,,,,,
0,10,False,my_RL_experts,1,5,500000,,False,4.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Random,Acrobot-v1,894,1.0,1.0,893.9999999999999,-487.2,1.1305562257766724,1.1184844970703125,True,0.6646115779876709,0.013518798351287841,,,,,,
0,10,False,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,894,1.0,1.0,893.9999999999999,-87.3,2.032368898391724,0.042515449225902564,False,0.09864365309476852,0.2094020724296569,,,,,,
0,10,False,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,894,1.0,1.0,893.9999999999999,-80.4,2.5630815029144287,0.039428092539310455,False,0.07644882798194885,0.4172019322713216,,,,,,
0,10,False,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,894,1.0,1.0,893.9999999999999,-82.4,3.36619520187378,0.03366566076874733,False,0.08877928555011749,0.636111334959666,,,,,,
0,10,False,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,894,1.0,1.0,893.9999999999999,-81.0,4.740110874176025,0.07096792012453079,False,0.07891491800546646,0.8557907064755758,,,,,,
0,10,False,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,894,1.0,1.0,893.9999999999999,-82.4,3.36619520187378,0.03366566076874733,True,0.08877928555011749,1.0655555526415508,,,,,,
0,10,True,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-86.5,1.6252790689468384,0.06084356084465981,False,0.08631319552659987,0.2053680181503296,,,,,,
0,10,True,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-83.6,3.9695143699646,0.9026156663894652,False,0.13686805963516235,0.4148139516512553,,,,,,
0,10,True,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-95.9,2.280421733856201,0.07571597397327423,False,0.10727497190237044,0.6232267538706462,,,,,,
0,10,True,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-91.4,2.5425009727478027,0.03568173944950104,False,0.09864365309476852,0.8337038159370422,,,,,,
0,10,True,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,894,1.0,1.0,893.9999999999999,-91.4,2.5425009727478027,0.03568173944950104,True,0.09864365309476852,1.043733278910319,,,,,,
0,40,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Expert,Acrobot-v1,3381,1.0,1.0,3381.0,-80.8,0.785115659236908,0.7837963700294495,True,0.0,0.006108220418294271,,,,,,
0,40,False,my_RL_experts,1,5,500000,,False,4.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Random,Acrobot-v1,3381,1.0,1.0,3381.0,-500.0,1.1184420585632324,1.131670594215393,True,0.6769420504570007,0.011732792854309079,,,,,,
0,40,False,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-89.875,0.30759912729263306,0.21567048132419586,False,0.090012326836586,0.228105366230011,,,,,,
0,40,False,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-84.95,0.31919649243354803,0.2420577555894852,False,0.0949445143342018,0.453971008459727,,,,,,
0,40,False,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-83.375,0.4012411534786224,0.28339922428131104,False,0.10727497190237044,0.6989247083663941,,,,,,
0,40,False,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-85.8,0.31691527366638184,0.2131793200969696,False,0.0912453755736351,0.9317421436309814,,,,,,
0,40,False,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,3381,1.0,1.0,3381.0,-84.3,0.3345802128314972,0.20281159877777105,True,0.0949445143342018,1.1363731384277345,,,,,,
0,40,True,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-85.725,0.25475484132766724,0.19077028334140766,False,0.08138100802898407,0.2416966756184896,,,,,,
0,40,True,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-86.1,0.2562843561172485,0.18387699127197266,False,0.07521578669548035,0.4810004671414693,,,,,,
0,40,True,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-80.15,0.2942765951156616,0.25257983803749084,False,0.10357583314180374,0.7251750628153483,,,,,,
0,40,True,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-82.075,0.3259466588497162,0.26700568199157715,False,0.10480887442827223,0.9676774144172668,,,,,,
0,40,True,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,3381,1.0,1.0,3381.0,-96.9,0.2562843561172485,0.18387699127197266,True,0.07521578669548035,1.1861226518948873,,,,,,
0,1,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Expert,Acrobot-v1,76,1.0,1.0,75.99999999999999,-82.1,0.785115659236908,0.7735276818275452,True,0.0,0.006227759520212811,,,,,,
0,1,False,my_RL_experts,1,5,500000,,False,5.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Random,Acrobot-v1,76,1.0,1.0,75.99999999999999,-500.0,1.121992588043213,1.092326521873474,True,0.6646115779876709,0.011435953776041669,,,,,,
0,1,False,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-72.0,4.6694440841674805,1.231294845638331e-06,False,0.11097410321235657,0.1900606155395508,,,,,,
0,1,False,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-71.0,31.89946746826172,1.5685426291156546e-08,False,0.11467324197292328,0.38010499080022175,,,,,,
0,1,False,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-72.0,32.17373275756836,0.0,False,0.10850801318883896,0.5694374283154805,,,,,,
0,1,False,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-72.0,32.23534393310547,0.0,False,0.10727497190237044,0.7578945795694987,,,,,,
0,1,False,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,76,1.0,1.0,75.99999999999999,-77.5,32.17373275756836,0.0,True,0.10850801318883896,0.9548895915349324,,,,,,
0,1,True,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-72.0,4.178565979003906,1.7112510022343488e-06,False,0.10727497190237044,0.20282291968663527,,,,,,
0,1,True,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-72.0,56.98466491699219,1.8822506220317337e-08,False,0.1196054220199585,0.4011863708496094,,,,,,
0,1,True,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-72.0,57.60735321044922,0.0,False,0.13070283830165866,0.5999758243560791,,,,,,
0,1,True,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-72.0,57.6367416381836,0.0,False,0.13070283830165866,0.802657441298167,,,,,,
0,1,True,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H,Acrobot-v1,76,1.0,1.0,75.99999999999999,-79.9,57.60735321044922,0.0,True,0.13070283830165866,1.0136054674784345,,,,,,
0,4,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Expert,Acrobot-v1,417,1.0,1.0,417.0,-85.3,0.785115659236908,0.7645819783210754,True,0.0,0.006990349292755127,,,,,,
0,4,False,my_RL_experts,1,5,500000,,False,5.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,Random,Acrobot-v1,417,1.0,1.0,417.0,-500.0,1.131980299949646,1.1151447296142578,True,0.6362515687942505,0.0132056991259257,,,,,,
0,4,False,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC,Acrobot-v1,417,1.0,1.0,417.0,-82.5,3.9422497749328613,0.015343391336500643,False,0.07644882798194885,0.1974712093671163,,,,,,
