verbose,total_opt_steps,N_epoch,N_E_traj,add_history,N_agg_iter,random_demos,RL_expert_folder,RL_expert_load_best,learning_rate,H_dims,loss_function,partial_obs,results_path,render_final,kill_feats,pair_E_s0,run_seed,opt_seed,density_ratio_feature_map,adversary_feature_map,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_algo,T_max,alg,env_id,N_E_samp,w_max,w_min,w_ESS,reward,reward_std,loss_test,loss_train,final,class_test,runtime,best_ind,model_reg_coeff
4,4000000,10,50,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,50000,58.81267225756061,0.254411733862958,3458.285947933031,-261.834274702792,442.83969995627206,0.3663094639778137,0.21637754142284402,False,0.3663094639778137,6.478691693147024,3,
4,5000000,10,50,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,50000,77.55231325623174,0.2052877508067792,2094.6447443507714,337.80445171252336,889.5156158140819,0.417484849691391,0.2650246024131775,False,0.417484849691391,8.07407572666804,4,
4,6000000,10,50,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,50000,98.62415605750168,0.17227198378990924,1541.5012415480387,-188.33951161884426,511.2642692599096,0.4058187603950501,0.2748846411705017,False,0.4058187603950501,9.53674996693929,5,
4,7000000,10,50,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,50000,112.27177514521496,0.14873422613764978,1330.6819421569064,8.158006250286421,551.390892467337,0.4856888353824616,0.2734529376029968,False,0.4856888353824616,11.016428987185162,6,
4,8000000,10,50,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,50000,123.12700519879078,0.13088823567449612,1195.529149413451,843.8715921145309,826.9431684017331,0.4358080327510834,0.27011367678642273,False,0.4358080327510834,12.525431648890178,7,
4,9000000,10,50,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,50000,145.41740106169743,0.1168795790373278,1046.855848916561,1396.8453898161652,1075.691949290657,0.4151845574378967,0.2850987315177917,False,0.4151845574378967,14.046941077709198,8,
4,10000000,10,50,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,50000,172.2388227572578,0.10566221784658188,944.5205146691724,1660.7023794540664,1335.7625071721075,0.4151845574378967,0.3304537236690521,True,0.4151845574378967,15.579874734083807,8,
4,10000000,10,50,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC+H,HalfCheetah-v2,50000,1.0,1.0,50000.0,398.8674272974757,1032.0335887705437,0.2524877190589905,0.2443777471780777,True,0.2524877190589905,8.104370415210724,0,
4,1000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,1.0,1.0,50000.0,13.23115650456026,831.5941534775012,0.3208934664726257,0.320147842168808,False,0.3208934664726257,1.4437582174936932,0,
4,2000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,117.55836826540293,0.5000720537786644,6034.689470146797,-455.12922325471567,417.8799779743273,0.3695132732391357,0.289450079202652,False,0.3695132732391357,2.9009894132614136,1,
4,3000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,114.77232484142763,0.33342396610886266,3293.588801558841,-93.77868872151993,767.3335954427054,0.35065367817878723,0.2189399600028992,False,0.35065367817878723,4.381612118085226,2,
4,4000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,105.34995322336545,0.2502249325800733,2293.828386616355,149.89656251706842,787.650808178776,0.3952405452728272,0.2049761265516281,False,0.3952405452728272,5.883380428949993,3,
4,5000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,103.84761464792005,0.2004549134124005,1719.3689704677622,-347.5202446087941,249.7244973396595,0.3756567239761353,0.1852235347032547,False,0.3756567239761353,7.391968830426534,4,
4,6000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,102.07726858813322,0.167225631611591,1445.115114509838,-417.24576676394776,101.71804664029189,0.3682252466678619,0.1721837818622589,False,0.3682252466678619,8.916096353530882,5,
4,7000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,100.08809525105144,0.14346188124629156,1281.3395166555983,-491.74641565969534,169.19508826326575,0.3812886774539948,0.17493867874145508,False,0.3812886774539948,10.468688929080963,6,
4,8000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,96.18273196965599,0.12563496852796766,1188.786512318714,45.283597132239635,563.9223660929208,0.3883855938911438,0.17139658331871033,False,0.3883855938911438,12.024804202715554,7,
4,9000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,94.9745906729943,0.11179763878863327,1101.9491489731076,-12.421075524284275,595.0102431305712,0.3863260447978973,0.16375838220119476,False,0.3863260447978973,13.587131063143413,8,
4,10000000,10,50,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,50000,96.8444327207165,0.10074354472285324,1032.3388641900585,-74.34565928532902,360.33888016643954,0.3863260447978973,0.1666669100522995,True,0.3863260447978973,15.170018589496612,8,
4,10000000,10,100,False,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC,HalfCheetah-v2,100000,1.0,1.0,100000.0,4888.8296316752285,2776.991519797551,0.2667419910430908,0.2650495767593384,True,0.2667419910430908,8.096697652339936,0,
4,1000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,1.0,1.0,100000.0,-150.97461922649637,1132.5520674615711,0.3463011085987091,0.34769687056541443,False,0.3463011085987091,2.030329632759094,0,
4,2000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,20.29765938804153,0.5013697093050085,68031.79649627376,-585.1595496224159,203.85843542619529,0.3206698298454285,0.19757521152496327,False,0.3206698298454285,4.146852433681488,1,
4,3000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,31.856691385851466,0.3347234261838215,48944.501057148875,3473.539423945788,3996.549494212021,0.3177787363529205,0.13745136559009552,False,0.3177787363529205,6.265594959259032,2,
4,4000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,144.88039265314262,0.2550845601819144,2823.1238623744616,702.6373887079599,970.1840419612582,0.4293919205665589,0.39906105399131775,False,0.4293919205665589,8.421739196777343,3,
4,5000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,341.649250100472,0.20581293087021607,1612.7843990389538,-214.944360823895,322.60543842492734,0.4855168759822846,0.5959314703941345,False,0.4855168759822846,10.606319145361585,4,
4,6000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,457.52751399923835,0.1727190695324176,1402.5199005081845,-548.5036167784643,234.8007088049181,0.5036879181861877,0.6762855648994446,False,0.5036879181861877,12.811670819918316,5,
4,7000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,502.8760134731061,0.14896007863704375,1339.8162971843733,-261.1931698735077,314.7299067575612,0.5334476232528687,0.8169549107551575,False,0.5334476232528687,15.063073289394374,6,
4,8000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,546.1422903003996,0.13077580588049734,1281.3564534945497,-320.54358585754454,256.62615127761114,0.5266396999359131,0.7825101613998413,False,0.5266396999359131,17.355586234728495,7,
4,9000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,573.9400679739572,0.11665058747148885,1246.820531815923,-264.5665422504002,355.12155461320015,0.5135512948036194,0.7959306240081787,False,0.5135512948036194,19.649864312012987,8,
4,10000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,100000,547.1867601968048,0.10552563198732012,1255.714399964976,-312.7572608950347,293.20540995791674,0.5135512948036194,0.773522675037384,True,0.5135512948036194,21.33650453090668,8,
4,10000000,10,100,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC+H,HalfCheetah-v2,100000,1.0,1.0,100000.0,383.4216807420729,1305.468066513443,0.25471919775009155,0.2522696554660797,True,0.25471919775009155,8.329072189331054,0,
4,1000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,1.0,1.0,100000.0,-207.51728836445648,546.6038380990731,0.3306298851966858,0.3319568634033203,False,0.3306298851966858,2.118335624535878,0,
4,2000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,37.248459251082785,0.5000990583660907,32677.4015939879,213.9971356525788,1402.215938956929,0.3340449333190918,0.22296316921710968,False,0.3340449333190918,4.2697492678960165,1,
4,3000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,58.39968584887934,0.3340504833560339,11062.038775187531,294.38570609135405,970.1578136113087,0.3483544588088989,0.198283925652504,False,0.3483544588088989,6.473460964361826,2,
4,4000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,89.38275513264144,0.2513052910521473,5369.152537477078,-419.5422077465152,263.3281912660668,0.3654937744140625,0.21912625432014465,False,0.3654937744140625,8.680646852652233,3,
4,5000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,97.17761857350071,0.20158496992538244,4166.6962117292,90.90749343428385,509.3784858536509,0.372670441865921,0.20853298902511605,False,0.372670441865921,10.953061958154045,4,
4,6000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,120.66508804452656,0.16861731391268373,3034.7264551644676,-22.820656051552838,428.7907848952431,0.3859389424324036,0.2118057757616043,False,0.3859389424324036,13.221238287289937,5,
4,7000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,142.54665836154518,0.14498413116626446,2478.260699391133,-214.6427247727213,476.77763686427846,0.39913544058799744,0.2289225608110428,False,0.39913544058799744,15.524260485172276,6,
4,8000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,159.9088323917065,0.12712233047633362,2196.2658439915585,-181.92220123472825,302.42947207160086,0.4182053506374359,0.26290857791900635,False,0.4182053506374359,17.855059627691904,7,
4,9000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,182.37529545108697,0.11318460360634525,1964.9331531645807,67.70262187213544,648.3859919862102,0.4163527488708496,0.2829621732234955,False,0.4163527488708496,20.247856346766152,8,
4,10000000,10,100,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,100000,192.64370785485576,0.10205042900218304,1847.831979982172,-219.18190010474643,348.46296159819906,0.41393128037452703,0.2661164700984955,True,0.41393128037452703,21.96601403951645,9,
4,10000000,10,200,False,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC,HalfCheetah-v2,200000,1.0,1.0,200000.0,4326.847817662844,3541.047011842017,0.2577313184738159,0.2580063343048096,True,0.2577313184738159,8.443747917811075,0,
4,1000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,1.0,1.0,200000.0,24.796730354786742,1050.2007848064422,0.3239956498146057,0.3255504965782165,False,0.3239956498146057,3.3496336579322814,0,
4,2000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,45.82876726581774,0.501438097199813,55245.17945941802,1042.3569907378653,1597.5144842979892,0.3416636288166046,0.2567784786224365,False,0.3416636288166046,6.794386287530262,1,
4,3000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,204.85395803355502,0.3368073530187429,5964.556507875702,801.9158046270238,1248.128279265716,0.4429064989089966,0.4905464053153992,False,0.4429064989089966,10.307163786888122,2,
4,4000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,368.55699717252855,0.25385936497538497,3719.9671019289617,-16.609205219775202,485.69791354034203,0.4942573010921478,0.7743192315101624,False,0.4942573010921478,13.872963253657026,3,
4,5000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,421.92523550650634,0.20383746349251872,3306.9711270288835,-13.076578986785188,305.9698001156803,0.5170149803161621,0.724307656288147,False,0.5170149803161621,17.519357216358184,4,
4,6000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,449.04587308683807,0.17037865423474716,3112.0365301641423,-284.7952158111749,187.61474876299252,0.5039018988609314,0.7305737733840942,False,0.5039018988609314,21.263788135846454,5,
4,7000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,470.2438163058975,0.1463953168763787,2963.0404242224017,-33.574468175692125,421.46195531689375,0.5179444551467896,0.7620714902877808,False,0.5179444551467896,25.340211808681488,6,
4,8000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,501.09742893459656,0.12834697117211805,2853.582690316229,1766.6116707505566,939.8575960733864,0.5073921680450441,0.8254017829895021,False,0.5073921680450441,29.800385717550913,7,
4,9000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,641.4123828548594,0.1143071887687026,2626.124845720569,-176.3321140456622,315.7320999661196,0.5397179126739502,1.0012497901916504,False,0.5397179126739502,34.76279976765315,8,
4,10000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,200000,705.0342071998874,0.10305001280767892,2532.1049211797604,-317.2225886263352,88.05826096602745,0.5663509964942932,1.0777071714401243,True,0.5663509964942932,37.19007680018743,9,
4,10000000,10,200,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC+H,HalfCheetah-v2,200000,1.0,1.0,200000.0,-115.98597584692752,1424.7654668894452,0.25536081194877625,0.2556931674480438,True,0.25536081194877625,11.921566394964854,0,
4,1000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,1.0,1.0,200000.0,141.04897109114788,1301.5584094596645,0.3191267251968384,0.3204156160354614,False,0.3191267251968384,4.006287988026937,0,
4,2000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,73.42557039220651,0.5009955124418628,21643.92281485031,-0.301120197368391,727.5165848528675,0.3475650250911713,0.3005320429801941,False,0.3475650250911713,8.226781352361042,1,
4,3000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,101.43860573526241,0.3348596373124729,9554.539627467935,-127.63528277611591,746.9234992077307,0.3780894577503204,0.29121509194374084,False,0.3780894577503204,12.66273115078608,2,
4,4000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,114.25159325438317,0.251817508237997,7035.785714327213,-48.499373554116495,386.9802095966237,0.3809125721454621,0.2432887852191925,False,0.3809125721454621,17.232714132467905,3,
4,5000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,128.7637477612195,0.20188380420367952,5550.715533564806,27.72472569464136,549.3998091471531,0.3831192851066589,0.2447046935558319,False,0.3831192851066589,21.760424284140267,4,
4,6000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,148.63259475124062,0.1686037881514383,4674.49267490981,-98.1102941651128,419.72390144897315,0.3903792202472687,0.234698548913002,False,0.3903792202472687,37.155360019207,5,
4,7000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,167.33619354052396,0.14479792488433335,4128.463325524779,-106.05803725963516,280.333653455922,0.39670780301094055,0.248785063624382,False,0.39670780301094055,52.42036655346553,6,
4,8000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,177.35983450994632,0.12687046401367158,3836.195879925259,1729.6920054308796,836.843126597498,0.42542511224746704,0.2602861821651459,False,0.42542511224746704,64.44354524215062,7,
4,9000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,214.5255276793013,0.11299719734933385,3562.474352879725,-193.86162079764628,319.80360760978266,0.4101811647415161,0.26645660400390625,False,0.4101811647415161,68.68255010843276,8,
4,10000000,10,200,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,200000,255.49985825318345,0.1018651094102828,3319.549633850802,-239.36015897451333,225.41249066781785,0.4101811647415161,0.3011043071746826,True,0.4101811647415161,72.848597574234,8,
