verbose,total_opt_steps,N_epoch,N_E_traj,add_history,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,learning_rate,H_dims,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,N_E_samp,loss_train,loss_test,reward,runtime,alg,env_id,class_test,w_max,w_min,w_ESS,final
0,3000000,10,6,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.03235400468111038,0.04294336587190628,21.0,8.180531819661459,BC,PongNoFrameskip-v4,0.013575211167335509,1.0,1.0,9859.0,True
0,600000,10,10,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.12682689726352692,0.15860509872436526,2.6,2.286222076416016,BC,PongNoFrameskip-v4,0.058501247316598885,1.0,1.0,16433.999999999996,False
0,1200000,10,10,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.06185675784945487,0.08672718703746796,21.0,4.276153330008189,BC,PongNoFrameskip-v4,0.029585437849164013,1.0,1.0,16433.999999999996,False
0,1800000,10,10,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.045046959072351456,0.06426011770963669,21.0,6.309567546844482,BC,PongNoFrameskip-v4,0.020636755973100662,1.0,1.0,16433.999999999996,False
0,2400000,10,10,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.02703934907913208,0.0432664267718792,21.0,8.331085920333862,BC,PongNoFrameskip-v4,0.012844706885516644,1.0,1.0,16433.999999999996,False
0,3000000,10,10,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.0252615176141262,0.04307558760046959,21.0,10.365933163960774,BC,PongNoFrameskip-v4,0.013088208623230456,1.0,1.0,16433.999999999996,True
0,600000,10,125,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.17991214990615845,0.18432307243347168,9.736,18.36047413746516,BC,PongNoFrameskip-v4,0.07012844830751419,1.0,1.0,205278.0,False
0,1200000,10,125,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.07012687623500824,0.0773148387670517,21.0,31.67051305770874,BC,PongNoFrameskip-v4,0.024654531851410862,1.0,1.0,205278.0,False
0,1800000,10,125,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.041720695793628686,0.04892043396830559,21.0,44.88074964284897,BC,PongNoFrameskip-v4,0.015584099106490612,1.0,1.0,205278.0,False
0,2400000,10,125,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.035398874431848526,0.04300695285201074,21.0,57.95145777066549,BC,PongNoFrameskip-v4,0.011748949997127056,1.0,1.0,205278.0,False
0,3000000,10,125,False,5,3.0,3.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.03020462393760681,0.037102121859788895,21.0,60.20457948446274,BC,PongNoFrameskip-v4,0.010531442239880562,1.0,1.0,205278.0,True
0,600000,10,1,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.04375021532177925,0.76045161485672,-21.0,0.9827179511388144,BC,PongNoFrameskip-v4,0.11968101561069487,1.0,1.0,1640.0,False
0,1200000,10,1,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.002967902459204197,1.2948544025421145,-21.0,1.9861620148022967,BC,PongNoFrameskip-v4,0.11353259533643725,1.0,1.0,1640.0,False
0,1800000,10,1,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0021053862292319536,1.4099011421203609,-21.0,2.987052690982819,BC,PongNoFrameskip-v4,0.11298471689224245,1.0,1.0,1640.0,False
0,2400000,10,1,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0019111896399408575,1.3787376880645752,-21.0,3.9924643119176233,BC,PongNoFrameskip-v4,0.1101844534277916,1.0,1.0,1640.0,False
0,3000000,10,1,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0018495684489607809,1.375582933425903,-12.6,5.5996417760848995,BC,PongNoFrameskip-v4,0.1098192036151886,1.0,1.0,1640.0,True
0,600000,10,6,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.18236473202705386,0.20423980057239527,10.0,1.7064568718274435,BC,PongNoFrameskip-v4,0.08108601719141006,1.0,1.0,9859.0,False
0,1200000,10,6,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.0721806138753891,0.08744784444570541,21.0,3.2722209056218463,BC,PongNoFrameskip-v4,0.03354233875870705,1.0,1.0,9859.0,False
0,1800000,10,6,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.044394496828317635,0.05690986290574074,21.0,4.830071802934012,BC,PongNoFrameskip-v4,0.01826261729001999,1.0,1.0,9859.0,False
0,2400000,10,6,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.036976613104343414,0.04764874652028084,21.0,6.398709777990978,BC,PongNoFrameskip-v4,0.015279722400009632,1.0,1.0,9859.0,False
0,3000000,10,6,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.02446948364377021,0.03473203256726265,21.0,8.379128774007162,BC,PongNoFrameskip-v4,0.010287940502166748,1.0,1.0,9859.0,True
0,600000,10,10,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.1829739212989807,0.2114601582288742,-12.1,1.572940961519877,BC,PongNoFrameskip-v4,0.08218177407979965,1.0,1.0,16433.999999999996,False
0,1200000,10,10,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.09490817040205002,0.1190849542617798,-15.5,3.2800531069437664,BC,PongNoFrameskip-v4,0.041273511946201324,1.0,1.0,16433.999999999996,False
0,1800000,10,10,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.05456841364502907,0.0774124413728714,21.0,5.244781418641408,BC,PongNoFrameskip-v4,0.027637425810098648,1.0,1.0,16433.999999999996,False
0,2400000,10,10,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.03453071787953377,0.053723569959402084,21.0,7.222710891564687,BC,PongNoFrameskip-v4,0.01674073189496994,1.0,1.0,16433.999999999996,False
0,3000000,10,10,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.02525884471833706,0.04117405042052269,21.0,9.197779619693756,BC,PongNoFrameskip-v4,0.014610093086957932,1.0,1.0,16433.999999999996,True
0,600000,10,125,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.21795298159122467,0.2201711684465409,2.36,13.65432451963425,BC,PongNoFrameskip-v4,0.08382540941238402,1.0,1.0,205278.0,False
0,1200000,10,125,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.08251432329416275,0.08646096289157867,21.0,27.015258181095124,BC,PongNoFrameskip-v4,0.03214220330119133,1.0,1.0,205278.0,False
0,1800000,10,125,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.04195571318268776,0.04697267711162567,21.0,40.27289985815684,BC,PongNoFrameskip-v4,0.015157971531152725,1.0,1.0,205278.0,False
0,2400000,10,125,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.03819083794951439,0.043903857469558716,21.0,53.37363824446996,BC,PongNoFrameskip-v4,0.013636087067425251,1.0,1.0,205278.0,False
0,3000000,10,125,False,5,4.0,4.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.0341293066740036,0.03991880267858505,21.0,55.63335242668788,BC,PongNoFrameskip-v4,0.01229682844132185,1.0,1.0,205278.0,True
0,600000,10,1,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.07824867218732834,0.7698730826377869,-11.0,1.0488400340080262,BC,PongNoFrameskip-v4,0.13100384175777435,1.0,1.0,1640.0,False
0,1200000,10,1,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0035540871322155,1.2596817016601562,-21.0,2.03016414642334,BC,PongNoFrameskip-v4,0.11493273079395296,1.0,1.0,1640.0,False
0,1800000,10,1,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.00222371518611908,1.3556393384933472,-21.0,3.020686598618825,BC,PongNoFrameskip-v4,0.11261946707963945,1.0,1.0,1640.0,False
0,2400000,10,1,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0018660465721040964,1.4021180868148804,-21.0,4.020771320660909,BC,PongNoFrameskip-v4,0.11353259533643725,1.0,1.0,1640.0,False
0,3000000,10,1,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0018660465721040964,1.4021180868148804,-4.2,5.6918804009755455,BC,PongNoFrameskip-v4,0.11353259533643725,1.0,1.0,1640.0,True
0,600000,10,6,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.20012402534484866,0.22431117296218872,21.0,1.5538385709126787,BC,PongNoFrameskip-v4,0.08540816605091095,1.0,1.0,9859.0,False
0,1200000,10,6,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.09207766503095627,0.11184945702552797,21.0,3.103157349427541,BC,PongNoFrameskip-v4,0.04297802224755287,1.0,1.0,9859.0,False
0,1800000,10,6,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.055121034383773804,0.06993426382541656,21.0,4.643411902586619,BC,PongNoFrameskip-v4,0.024045778438448902,1.0,1.0,9859.0,False
0,2400000,10,6,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.04248402267694473,0.054781146347522736,21.0,6.190913951396942,BC,PongNoFrameskip-v4,0.018445242196321487,1.0,1.0,9859.0,False
0,3000000,10,6,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.03645914047956467,0.04607794061303139,21.0,8.127560333410901,BC,PongNoFrameskip-v4,0.015462348237633703,1.0,1.0,9859.0,True
0,600000,10,10,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.17279666662216187,0.20317785441875447,-4.2,1.655257507165273,BC,PongNoFrameskip-v4,0.07725086808204651,1.0,1.0,16433.999999999996,False
0,1200000,10,10,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.07063324004411697,0.09520472586154938,21.0,3.599229582150777,BC,PongNoFrameskip-v4,0.03366408869624138,1.0,1.0,16433.999999999996,False
0,1800000,10,10,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.05360482260584831,0.07474121451377869,21.0,5.549352006117503,BC,PongNoFrameskip-v4,0.025689413771033287,1.0,1.0,16433.999999999996,False
0,2400000,10,10,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.027526162564754486,0.04392779618501663,21.0,7.484479570388794,BC,PongNoFrameskip-v4,0.013757837936282158,1.0,1.0,16433.999999999996,False
0,3000000,10,10,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.019916901364922523,0.03562560304999352,21.0,9.434985438982643,BC,PongNoFrameskip-v4,0.009740062057971954,1.0,1.0,16433.999999999996,True
0,600000,10,125,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.18606403470039368,0.18795360624790192,21.0,13.438296178976696,BC,PongNoFrameskip-v4,0.06824131309986115,1.0,1.0,205278.0,False
0,1200000,10,125,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.08014696091413498,0.08508734405040741,21.0,26.98248018026352,BC,PongNoFrameskip-v4,0.029585437849164013,1.0,1.0,205278.0,False
0,1800000,10,125,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.0496467649936676,0.05501651018857956,21.0,40.25119651158651,BC,PongNoFrameskip-v4,0.018810495734214783,1.0,1.0,205278.0,False
0,2400000,10,125,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.038112029433250434,0.043371114879846566,21.0,53.440765921274824,BC,PongNoFrameskip-v4,0.013392585329711435,1.0,1.0,205278.0,False
0,3000000,10,125,False,5,5.0,5.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.03692769631743431,0.04329714551568031,21.0,55.696949001153314,BC,PongNoFrameskip-v4,0.01266208104789257,1.0,1.0,205278.0,True
0,600000,10,1,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.03504040464758873,0.8829277157783508,-21.0,0.969118070602417,BC,PongNoFrameskip-v4,0.12193340063095093,1.0,1.0,1640.0,False
0,1200000,10,1,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.002978971460834145,1.3724985122680664,-21.0,1.9461612025896708,BC,PongNoFrameskip-v4,0.11888962984085084,1.0,1.0,1640.0,False
0,1800000,10,1,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.002120550721883774,1.3469817638397217,-21.0,2.953743127981822,BC,PongNoFrameskip-v4,0.11736775189638138,1.0,1.0,1640.0,False
0,2400000,10,1,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.001953211147338152,1.3608940839767456,-21.0,3.9651526848475136,BC,PongNoFrameskip-v4,0.11797650158405305,1.0,1.0,1640.0,False
0,3000000,10,1,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0018077061977237465,1.3472788333892822,-8.4,5.580243619283039,BC,PongNoFrameskip-v4,0.11450660228729248,1.0,1.0,1640.0,True
0,600000,10,6,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.18616917729377747,0.2059704661369324,21.0,1.5592452327410382,BC,PongNoFrameskip-v4,0.08224265277385713,1.0,1.0,9859.0,False
0,1200000,10,6,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.074497289955616,0.09327588230371477,21.0,3.113562750816345,BC,PongNoFrameskip-v4,0.034029342234134674,1.0,1.0,9859.0,False
0,1800000,10,6,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.044312916696071625,0.0602642148733139,5.666666666666668,4.814969289302826,BC,PongNoFrameskip-v4,0.020880257710814483,1.0,1.0,9859.0,False
0,2400000,10,6,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.038241051137447364,0.05383117496967317,21.0,6.362679211298626,BC,PongNoFrameskip-v4,0.01704510860145092,1.0,1.0,9859.0,False
0,3000000,10,6,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.02704788185656071,0.040083643049001694,21.0,8.34739384651184,BC,PongNoFrameskip-v4,0.011748949997127056,1.0,1.0,9859.0,True
0,600000,10,10,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.18473395705223086,0.21703346073627472,21.0,1.970405622323354,BC,PongNoFrameskip-v4,0.08461678773164749,1.0,1.0,16433.999999999996,False
0,1200000,10,10,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.08081953972578049,0.10876493901014328,21.0,3.9521268049875897,BC,PongNoFrameskip-v4,0.03975163027644157,1.0,1.0,16433.999999999996,False
0,1800000,10,10,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.04018012806773186,0.06040079891681671,21.0,5.941242055098216,BC,PongNoFrameskip-v4,0.021367261186242104,1.0,1.0,16433.999999999996,False
0,2400000,10,10,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.02624312229454517,0.03998976573348045,21.0,7.935354765256246,BC,PongNoFrameskip-v4,0.014183965511620043,1.0,1.0,16433.999999999996,False
0,3000000,10,10,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,16434.0,0.02624312229454517,0.03998976573348045,21.0,9.944175167878466,BC,PongNoFrameskip-v4,0.014183965511620043,1.0,1.0,16433.999999999996,True
0,600000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.13865751028060913,0.14128237962722778,11.592,12.096683303515114,BC,PongNoFrameskip-v4,0.05089182406663895,1.0,1.0,205278.0,False
0,1200000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.050118587911129005,0.0527678057551384,21.0,25.58120125134786,BC,PongNoFrameskip-v4,0.015279722400009632,1.0,1.0,205278.0,False
0,1800000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.03366760164499283,0.036981835961341865,21.0,38.855214937527975,BC,PongNoFrameskip-v4,0.012844706885516644,1.0,1.0,205278.0,False
0,2400000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.030792465433478355,0.035303410142660134,21.0,52.10043662389119,BC,PongNoFrameskip-v4,0.010835818946361542,1.0,1.0,205278.0,False
0,3000000,10,125,False,5,6.0,6.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,205278.0,0.024709636345505714,0.02840378880500793,21.0,54.37011229197184,BC,PongNoFrameskip-v4,0.00882693100720644,1.0,1.0,205278.0,True
0,600000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.04877902567386627,0.8968623280525208,-21.0,0.9803341150283812,BC,PongNoFrameskip-v4,0.12631642818450928,1.0,1.0,1640.0,False
0,1200000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.004688131622970104,1.1913474798202517,-21.0,1.9812415083249408,BC,PongNoFrameskip-v4,0.12028976529836655,1.0,1.0,1640.0,False
0,1800000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.002297367434948683,1.2694272994995115,-21.0,2.9817326505978903,BC,PongNoFrameskip-v4,0.11779387295246126,1.0,1.0,1640.0,False
0,2400000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0019689316395670176,1.3495734930038452,-21.0,3.9866931517918895,BC,PongNoFrameskip-v4,0.11694162338972093,1.0,1.0,1640.0,False
0,3000000,10,1,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,1640.0,0.0018329044105485077,1.3587374687194824,-4.2,5.632693123817444,BC,PongNoFrameskip-v4,0.11292384564876555,1.0,1.0,1640.0,True
0,600000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.14113064110279086,0.16427865624427795,6.0,1.7325032512346903,BC,PongNoFrameskip-v4,0.06324952840805054,1.0,1.0,9859.0,False
0,1200000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.06310079246759415,0.07963989675045012,21.0,3.3160715540250143,BC,PongNoFrameskip-v4,0.025689413771033287,1.0,1.0,9859.0,False
0,1800000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.048291586339473724,0.06398965418338776,21.0,4.888113534450531,BC,PongNoFrameskip-v4,0.019419249147176743,1.0,1.0,9859.0,False
0,2400000,10,6,False,5,7.0,7.0,False,my_RL_experts,,False,True,linear,poly 2,0.0003,[64],10.0,10.0,128.0,False,False,True,False,1.0,False,10000000000.0,False,0.0,False,,9859.0,0.033458583056926734,0.04705111309885979,21.0,6.460758570830027,BC,PongNoFrameskip-v4,0.014001339673995972,1.0,1.0,9859.0,False
