verbose,N_E_traj,add_history,RL_expert_folder,N_agg_iter,N_epoch,total_opt_steps,kill_feats,pair_E_s0,run_seed,opt_seed,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,learning_rate,H_dims,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,w_ESS,reward,loss_test,loss_train,final,class_test,runtime,partial_obs,result_path,reward_std
0,10,True,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.10337144881486893,0.08801311999559402,False,0.037799999117851264,0.8773783802986145,,,
0,10,True,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.10138115286827087,0.08357773721218109,True,0.03359999880194664,1.0997171878814698,,,
0,40,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Expert,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.641765832901001,0.6395592093467712,True,0.0,0.025560748577117917,,,
0,40,False,my_RL_experts,1,5,500000,,False,4.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Random,CartPole-v1,20000,1.0,1.0,20000.0,27.5,0.717051088809967,0.7150988578796387,True,0.5041999816894531,0.0017539898554484047,,,
0,40,False,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.08643720299005507,0.09875893592834473,False,0.03400000184774399,0.34886641105016075,,,
0,40,False,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.08723627030849458,0.0950402319431305,False,0.03460000082850456,0.6944844563802083,,,
0,40,False,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.10876455157995224,0.11638880521059035,False,0.04340000078082085,1.031135666370392,,,
0,40,False,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.09595587104558943,0.1031055822968483,False,0.03880000114440918,1.3705412030220032,,,
0,40,False,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.08723627030849458,0.0950402319431305,True,0.03460000082850456,1.5938073237737018,,,
0,40,True,my_RL_experts,5,10,400000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.1249469518661499,0.13490569591522214,False,0.05400000140070915,0.3573528846104939,,,
0,40,True,my_RL_experts,5,10,800000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.12702396512031555,0.13724248111248016,False,0.05220000073313713,0.7150901595751444,,,
0,40,True,my_RL_experts,5,10,1200000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.12031935900449753,0.12647899985313416,False,0.050200000405311584,1.0824631810188294,,,
0,40,True,my_RL_experts,5,10,1600000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.1214158684015274,0.12658174335956573,False,0.04199999943375588,1.4578686515490211,,,
0,40,True,my_RL_experts,5,10,2000000,,False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.12031935900449753,0.12647899985313416,True,0.050200000405311584,1.6838225722312927,,,
0,1,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Expert,CartPole-v1,500,1.0,1.0,500.0,500.0,0.641765832901001,0.645886242389679,True,0.0,0.02474621534347534,,,
0,1,False,my_RL_experts,1,5,500000,,False,5.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Random,CartPole-v1,500,1.0,1.0,500.0,22.6,0.7189887166023254,0.7159639596939087,True,0.5016000270843506,0.0010831197102864583,,,
0,1,False,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,392.0,3.8247272968292236,0.02363813854753971,False,0.13500000536441806,0.1721778949101766,,,
0,1,False,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,393.0,4.77130126953125,0.01392852608114481,False,0.13860000669956207,0.3424849390983581,,,
0,1,False,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,391.0,5.795583724975586,0.005956984590739012,False,0.14980000257492065,0.5207143783569336,,,
0,1,False,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,363.0,8.478226661682129,0.004537592642009257,False,0.1762000024318695,0.6976682782173157,,,
0,1,False,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,448.8,9.17361831665039,0.002789518795907497,True,0.16920000314712524,0.9062392274538676,,,
0,1,True,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,395.0,3.8987843990325928,0.022666389122605324,False,0.10520000010728836,0.17119115988413494,,,
0,1,True,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,383.0,5.4169955253601065,0.01214517280459404,False,0.10939999669790268,0.3449819644292196,,,
0,1,True,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,374.0,6.381866455078125,0.012057991698384285,False,0.1143999993801117,0.5252569158871968,,,
0,1,True,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,374.0,7.3352203369140625,0.010350791737437248,False,0.11240000277757643,0.7042591412862141,,,
0,1,True,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,441.3,6.578124046325684,0.006823498755693436,True,0.1040000021457672,0.915548853079478,,,
0,4,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Expert,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.641765832901001,0.6431481838226318,True,0.0,0.02478128671646118,,,
0,4,False,my_RL_experts,1,5,500000,,False,5.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Random,CartPole-v1,2000,1.0,1.0,2000.0,22.0,0.7130777835845947,0.7124361395835876,True,0.5031999945640564,0.0011058648427327473,,,
0,4,False,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.18051613867282867,0.11450761556625365,False,0.07400000095367433,0.18912505308787028,,,
0,4,False,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.1865311563014984,0.11856592446565628,False,0.06780000030994415,0.382974378267924,,,
0,4,False,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.23186421394348145,0.14526480436325073,False,0.07400000095367433,0.5760629177093506,,,
0,4,False,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.17129091918468475,0.10773458331823348,False,0.06159999966621399,0.7690178036689759,,,
0,4,False,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.17337383329868314,0.10707946866750716,True,0.059399999678134925,0.986452341079712,,,
0,4,True,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.1303865909576416,0.10546784847974776,False,0.05660000070929527,0.1956439057985941,,,
0,4,True,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.12484809756278993,0.08349902182817459,False,0.04780000075697899,0.3863075693448385,,,
0,4,True,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.1138516366481781,0.05876927822828293,False,0.03799999877810478,0.57641708056132,,,
0,4,True,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.13628418743610382,0.05998201668262481,False,0.04520000144839287,0.7682387232780457,,,
0,4,True,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.1138516366481781,0.05876927822828293,True,0.03799999877810478,0.9822729746500652,,,
0,10,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Expert,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.641765832901001,0.6412022709846497,True,0.0,0.025196921825408936,,,
0,10,False,my_RL_experts,1,5,500000,,False,5.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Random,CartPole-v1,5000,1.0,1.0,5000.0,22.7,0.7096772193908691,0.7095537185668945,True,0.4936000108718872,0.0013572057088216153,,,
0,10,False,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.10037369281053543,0.09925886243581772,False,0.041600000113248825,0.22912248373031616,,,
0,10,False,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.07132483273744583,0.07132971286773683,False,0.027400000020861626,0.464716351032257,,,
0,10,False,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.07154864817857742,0.0710153803229332,False,0.026200000196695328,0.6913001855214437,,,
0,10,False,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.07458049058914185,0.07307925820350647,False,0.029600000008940693,0.9089867353439331,,,
0,10,False,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.07447080314159392,0.06892572343349458,True,0.030400000512599945,1.1423791925112403,,,
0,10,True,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.102751687169075,0.103800930082798,False,0.04780000075697899,0.2358529011408488,,,
0,10,True,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.08946992456912994,0.08032119274139404,False,0.038600001484155655,0.4603382190068563,,,
0,10,True,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.08007378876209259,0.06029965355992317,False,0.0284000001847744,0.6801533897717794,,,
0,10,True,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.08552459627389908,0.06327898800373077,False,0.03280000016093254,0.9069787780443828,,,
0,10,True,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,5000,1.0,1.0,5000.0,500.0,0.08007378876209259,0.06029965355992317,True,0.0284000001847744,1.1342821002006531,,,
0,40,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Expert,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.641765832901001,0.6395592093467712,True,0.0,0.027368358771006258,,,
0,40,False,my_RL_experts,1,5,500000,,False,5.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Random,CartPole-v1,20000,1.0,1.0,20000.0,18.5,0.717051088809967,0.7150988578796387,True,0.4851999878883362,0.001646582285563151,,,
0,40,False,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.14778487384319305,0.15202924609184265,False,0.050200000405311584,0.35252386728922525,,,
0,40,False,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.1200336441397667,0.12468388676643373,False,0.04259999841451645,0.7065471013387045,,,
0,40,False,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.11141882091760637,0.11682775616645813,False,0.04039999842643738,1.0577094237009683,,,
0,40,False,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.12919576466083527,0.13463298976421356,False,0.04320000112056732,1.4083766659100851,,,
0,40,False,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.11141882091760637,0.11682775616645813,True,0.04039999842643738,1.6341989080111186,,,
0,40,True,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.1862739622592926,0.19093076884746552,False,0.0737999975681305,0.3623600006103516,,,
0,40,True,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.20098428428173065,0.2060234397649765,False,0.0722000002861023,0.7219595789909363,,,
0,40,True,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.20119492709636688,0.20577463507652285,False,0.06759999692440033,1.0842094620068867,,,
0,40,True,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.2004150897264481,0.2047484666109085,False,0.06759999692440033,1.4278902212778728,,,
0,40,True,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,20000,1.0,1.0,20000.0,500.0,0.1862739622592926,0.19093076884746552,True,0.0737999975681305,1.6426079829533895,,,
0,1,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Expert,CartPole-v1,500,1.0,1.0,500.0,500.0,0.641765832901001,0.645886242389679,True,0.0,0.02354734738667806,,,
0,1,False,my_RL_experts,1,5,500000,,False,6.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Random,CartPole-v1,500,1.0,1.0,500.0,19.4,0.7189887166023254,0.7159639596939087,True,0.5095999836921692,0.0009897391001383463,,,
0,1,False,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,396.0,3.462536334991455,0.013544406741857529,False,0.12120000272989273,0.16518946091334025,,,
0,1,False,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,403.0,4.3398098945617685,0.0042825848795473576,False,0.1184000000357628,0.3369580149650574,,,
0,1,False,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,415.0,4.4556193351745605,0.003524291096255183,False,0.1022000014781952,0.5048422495524089,,,
0,1,False,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,372.0,5.326240539550781,0.002395155839622021,False,0.10540000349283216,0.6717602332433065,,,
0,1,False,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,500,1.0,1.0,500.0,419.8,5.716168880462647,0.0016135061159729958,True,0.10440000146627426,0.8659122188886007,,,
0,1,True,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,404.0,1.981208562850952,0.015043153427541256,False,0.08399999886751175,0.1669909715652466,,,
0,1,True,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,500.0,1.6788535118103027,0.007781192660331727,False,0.0729999989271164,0.3331390778223673,,,
0,1,True,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,500.0,2.217293262481689,0.006310022436082363,False,0.07419999688863754,0.4985485712687174,,,
0,1,True,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,500.0,2.2120094299316406,0.007552618160843848,False,0.06599999964237213,0.6641783555348714,,,
0,1,True,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,500,1.0,1.0,500.0,493.2,1.4749932289123535,0.0046559255570173255,True,0.06159999966621399,0.8634002248446146,,,
0,4,False,my_RL_experts,1,5,500000,,False,,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Expert,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.641765832901001,0.6431481838226318,True,0.0,0.023660973707834883,,,
0,4,False,my_RL_experts,1,5,500000,,False,6.0,,True,linear,poly 2,0.01,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,Random,CartPole-v1,2000,1.0,1.0,2000.0,26.2,0.7130777835845947,0.7124361395835876,True,0.5113999843597412,0.001087617874145508,,,
0,4,False,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.1038026362657547,0.07116541266441345,False,0.038600001484155655,0.17646557887395226,,,
0,4,False,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.10899068415164948,0.05581435561180115,False,0.03880000114440918,0.3532195448875427,,,
0,4,False,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.16051214933395386,0.06514580547809601,False,0.04320000112056732,0.5297956983248393,,,
0,4,False,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.10417481511831284,0.03175551071763038,False,0.03460000082850456,0.7066147685050964,,,
0,4,False,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.1027381345629692,0.02258457243442536,True,0.028999999165534977,0.9061873157819113,,,
0,4,True,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.11600932478904726,0.10388914495706557,False,0.046199999749660485,0.1771412213643392,,,
0,4,True,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.11746016889810562,0.09648072719573976,False,0.04039999842643738,0.3633053660392761,,,
0,4,True,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.14771704375743866,0.08777329325675964,False,0.05339999869465828,0.5667826771736145,,,
0,4,True,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H,CartPole-v1,2000,1.0,1.0,2000.0,500.0,0.14214301109313965,0.07615750283002852,False,0.05220000073313713,0.768866749604543,,,
