verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,random_demos,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,partial_obs,H_dims,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime
4,1600000,10,5,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,250,1.0,1.0,False,250.0,-8.696422922615103,5.069078916526037,0.03684648871421814,5.955718734185211e-06,0.03684648871421814,1.8424706379572549
4,2000000,10,5,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,250,1.0,1.0,True,250.0,-9.112178843269913,4.915659472208373,0.03436235338449478,1.7353698922306648e-06,0.03436235338449478,2.305977924664816
4,400000,10,5,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,False,250.0,-8.383065987918357,3.8131963127471282,0.022472098469734192,2.3715465431450863e-05,0.022472098469734192,0.4654963413874309
4,800000,10,5,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,False,250.0,-8.945599772766613,3.498538244699253,0.02296901308000088,7.4197582762280945e-06,0.02296901308000088,0.9259422779083252
4,1200000,10,5,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,False,250.0,-7.988756886426735,3.7742567000835696,0.023158928379416462,3.747940127141192e-06,0.023158928379416462,1.3890444874763488
4,1600000,10,5,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,False,250.0,-8.258889662936951,3.696486490566643,0.023393610492348667,2.920444103438058e-06,0.023393610492348667,1.8514699180920917
4,2000000,10,5,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,True,250.0,-8.902924573026622,3.906117521526456,0.02356144227087497,2.036430487351026e-06,0.02356144227087497,2.31326676607132
0,500000,5,5,False,0.01,False,1,,0,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Reacher-v2,250,1.0,1.0,True,250.0,-41.73452724986644,3.3630460525251937,0.6953156590461731,0.6827174425125122,0.6759374737739563,0.001957412560780843
4,400000,10,20,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,1000,1.0,1.0,False,1000.0,-24.550023588258423,25.630914865717212,0.00495227612555027,0.0007842202903702855,0.00495227612555027,0.4704255779584249
4,800000,10,20,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,1000,1.0,1.0,False,1000.0,-40.173172594606534,63.553174745777476,0.004879355896264315,0.00035581787233240897,0.004879355896264315,0.9442620873451232
