verbose,total_opt_steps,N_epoch,N_E_traj,add_history,N_agg_iter,random_demos,RL_expert_folder,RL_expert_load_best,learning_rate,H_dims,loss_function,partial_obs,result_path,kill_feats,pair_E_s0,run_seed,opt_seed,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_algo,T_max,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,results_path,render_final,best_ind
4,6000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,1875.2593436050809,3952.8736054978376,0.13603183627128598,0.10961649566888808,0.13603183627128598,7.063624604543049,results/results-HalfCheetah-v2--exp0.csv,True,0.0
4,12000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-35890.05510291209,13290.702787065633,0.14187408983707428,0.11019137501716614,0.14187408983707428,14.120741184552507,results/results-HalfCheetah-v2--exp0.csv,True,1.0
4,18000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-70935.99379769605,42118.80824708059,0.12362311780452727,0.08842222392559053,0.12362311780452727,21.10520895719528,results/results-HalfCheetah-v2--exp0.csv,True,2.0
4,24000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-117017.96760862836,33970.39955897516,0.11382634192705154,0.07903993874788284,0.11382634192705154,28.254694847265878,results/results-HalfCheetah-v2--exp0.csv,True,3.0
4,30000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-84577.24014122676,61345.886630021356,0.12514229118824005,0.08687929064035416,0.12514229118824005,35.473761729399364,results/results-HalfCheetah-v2--exp0.csv,True,4.0
4,36000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-26102.11505625601,46252.645168285664,0.12167008221149445,0.08081945031881332,0.12167008221149445,42.521494078636174,results/results-HalfCheetah-v2--exp0.csv,True,5.0
4,42000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-46068.62407781383,22167.395928022735,0.11592239886522293,0.07492560893297195,0.11592239886522293,49.698979242642714,results/results-HalfCheetah-v2--exp0.csv,True,6.0
4,48000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-148668.95950171308,53317.42119867374,0.12000326812267305,0.07793150097131729,0.12000326812267305,57.0761767824491,results/results-HalfCheetah-v2--exp0.csv,True,7.0
4,54000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-117222.38460272065,38155.9838560174,0.13348624110221866,0.08791077136993407,0.13348624110221866,64.42210080623627,results/results-HalfCheetah-v2--exp0.csv,True,8.0
4,60000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,True,25000.0,-105744.76250875733,48086.31975592404,0.12561240792274475,0.08324368298053741,0.12561240792274475,76.257448387146,results/results-HalfCheetah-v2--exp0.csv,True,9.0
4,6000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,2284.9467486758185,3316.9590593386324,0.13478614389896393,0.123286135494709,0.13478614389896393,8.475348277886706,results/results-HalfCheetah-v2--exp0.csv,True,0.0
4,12000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,5350.303674683521,5483.887935735271,0.11417048424482346,0.10264335572719574,0.11417048424482346,17.055104235808056,results/results-HalfCheetah-v2--exp0.csv,True,1.0
4,18000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,2283.169435611866,13647.225100069312,0.10957378894090652,0.09768670797348022,0.10957378894090652,25.67232824166616,results/results-HalfCheetah-v2--exp0.csv,True,2.0
4,24000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,4555.892069093321,17227.790520855946,0.10976169258356094,0.09887873381376266,0.10976169258356094,34.23768217563629,results/results-HalfCheetah-v2--exp0.csv,True,3.0
4,30000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,3130.943637908272,13294.18976429556,0.11651282012462615,0.10396159440279007,0.11651282012462615,42.80739705165227,results/results-HalfCheetah-v2--exp0.csv,True,4.0
4,36000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,-27821.51785084042,47116.988206422386,0.10619214922189713,0.0939422845840454,0.10619214922189713,51.725057498614,results/results-HalfCheetah-v2--exp0.csv,True,5.0
4,42000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,-7069.462442999,26515.996180682418,0.10031472146511078,0.0862312987446785,0.10031472146511078,60.54519034226736,results/results-HalfCheetah-v2--exp0.csv,True,6.0
4,48000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,-1426.5363347831747,23520.387525874303,0.09688559919595716,0.08463140577077866,0.09688559919595716,68.95877314805985,results/results-HalfCheetah-v2--exp0.csv,True,7.0
4,54000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,False,100000.0,3853.931213718034,22194.221845975386,0.10692858695983888,0.09372369199991226,0.10692858695983888,77.2818050901095,results/results-HalfCheetah-v2--exp0.csv,True,8.0
4,60000000,10,100,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,100000,1.0,1.0,True,100000.0,-1822.4874882032784,31317.465370883456,0.0986720249056816,0.08425180613994597,0.0986720249056816,89.58451296488444,results/results-HalfCheetah-v2--exp0.csv,True,9.0
4,10000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,1373.0482480255855,1824.1274505162592,0.1357736885547638,0.10537738353013992,0.1357736885547638,11.516708517074585,results/results-HalfCheetah-v2--exp0.csv,True,0.0
4,20000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,1811.9370967692105,3682.141533458179,0.12098585069179535,0.08684802800416946,0.12098585069179535,22.95622744957606,results/results-HalfCheetah-v2--exp0.csv,True,1.0
4,30000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,5700.668499592863,3508.5201748672944,0.10490593314170836,0.06997637450695038,0.10490593314170836,34.58884926637014,results/results-HalfCheetah-v2--exp0.csv,True,2.0
4,40000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-235.39728560544154,8730.809858299921,0.09927548468112946,0.06342948973178864,0.09927548468112946,46.11661701599757,results/results-HalfCheetah-v2--exp0.csv,True,3.0
4,50000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,3321.495936578224,4888.06392582771,0.10199274867773056,0.06457857787609099,0.10199274867773056,58.13180048863094,results/results-HalfCheetah-v2--exp0.csv,True,4.0
4,60000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,2166.1051876119304,3083.3416496818754,0.09434392303228377,0.056313443928956985,0.09434392303228377,69.82633490959803,results/results-HalfCheetah-v2--exp0.csv,True,5.0
4,70000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,184.39405170248668,9685.562641489962,0.09798991680145264,0.05867227539420127,0.09798991680145264,81.09830350478491,results/results-HalfCheetah-v2--exp0.csv,True,6.0
4,80000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,1441.4753511013193,9737.849857403928,0.10215245932340622,0.06391728669404984,0.10215245932340622,92.95244220097858,results/results-HalfCheetah-v2--exp0.csv,True,7.0
4,90000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,3987.814607303469,6161.188455899522,0.0980224460363388,0.057333163917064674,0.0980224460363388,103.84086864789327,results/results-HalfCheetah-v2--exp0.csv,True,8.0
4,100000000,10,25,False,10,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,25000,1.0,1.0,True,25000.0,3906.642987591853,7963.269402645681,0.08648474514484407,0.04676251858472824,0.08648474514484407,118.81337184906006,results/results-HalfCheetah-v2--exp0.csv,True,9.0
4,6000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,1356.3683047492086,3299.6671201784297,0.1289319545030594,0.12069340795278548,0.1289319545030594,8.349852569897969,results/results-HalfCheetah-v2--exp0.csv,False,0.0
4,12000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,5579.8887457954725,4364.308331606942,0.1372688114643097,0.128156840801239,0.1372688114643097,16.956036603450777,results/results-HalfCheetah-v2--exp0.csv,False,1.0
4,18000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,6800.1898030373595,5151.252044492885,0.11214743554592133,0.10298258811235428,0.11214743554592133,25.80662531455357,results/results-HalfCheetah-v2--exp0.csv,False,2.0
4,24000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,6945.552910404142,4636.762984366621,0.11013033241033554,0.10216257721185684,0.11013033241033554,34.68828181823095,results/results-HalfCheetah-v2--exp0.csv,False,3.0
4,30000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,4670.968439487106,6035.324370796922,0.104973666369915,0.09663128852844237,0.104973666369915,43.577208546797436,results/results-HalfCheetah-v2--exp0.csv,False,4.0
4,36000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,5957.613596665403,5744.174731371526,0.09725018590688704,0.08844263851642609,0.09725018590688704,52.81714631319046,results/results-HalfCheetah-v2--exp0.csv,False,5.0
4,42000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,8305.63176689107,5587.052010751593,0.09940873086452484,0.0915381833910942,0.09940873086452484,62.155190499623615,results/results-HalfCheetah-v2--exp0.csv,False,6.0
4,48000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,6023.26073626675,15912.269173925193,0.1173260360956192,0.10905875265598296,0.1173260360956192,71.28345751365026,results/results-HalfCheetah-v2--exp0.csv,False,7.0
4,54000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,False,200000.0,5532.875820226417,6626.812392554552,0.09909626096487044,0.092001311480999,0.09909626096487044,80.50085862080256,results/results-HalfCheetah-v2--exp0.csv,False,8.0
4,60000000,10,200,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,200000,1.0,1.0,True,200000.0,2942.4133852146497,6962.453227805155,0.09591744095087053,0.08611073344945908,0.09591744095087053,87.32791939973829,results/results-HalfCheetah-v2--exp0.csv,False,9.0
4,12000000,10,500,False,5,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,False,500000.0,7345.460470500797,3169.7595827802024,0.09238501638174056,0.08944685757160188,0.09238501638174056,20.956297353903448,results/results-HalfCheetah-v2--exp0.csv,False,0.0
4,24000000,10,500,False,5,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,False,500000.0,7592.577670288093,3928.7245645228254,0.08065839856863022,0.07663918286561966,0.08065839856863022,42.07724542617798,results/results-HalfCheetah-v2--exp0.csv,False,1.0
4,36000000,10,500,False,5,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,False,500000.0,8814.266659932886,3004.558331526144,0.07683391124010086,0.07196758687496185,0.07683391124010086,63.61758534908294,results/results-HalfCheetah-v2--exp0.csv,False,2.0
4,48000000,10,500,False,5,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,False,500000.0,7735.663123183133,4057.21172223476,0.07038405537605286,0.06579552590847015,0.07038405537605286,85.19131330251693,results/results-HalfCheetah-v2--exp0.csv,False,3.0
4,60000000,10,500,False,5,False,my_RL_experts,True,0.001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,True,500000.0,10156.183554527297,284.6507435194544,0.07757256180047989,0.07300631701946259,0.07757256180047989,99.75343328317007,results/results-HalfCheetah-v2--exp0.csv,False,4.0
4,12000000,10,500,False,5,False,my_RL_experts,True,0.0001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,False,500000.0,323.4345156432542,3193.5833607152117,0.14605410397052765,0.13848699629306793,0.14605410397052765,20.995352617899574,results/results-HalfCheetah-v2--exp0.csv,False,0.0
4,24000000,10,500,False,5,False,my_RL_experts,True,0.0001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,False,500000.0,5027.185630480901,3802.479494896784,0.11931760609149933,0.11215613037347794,0.11931760609149933,42.266846815745026,results/results-HalfCheetah-v2--exp0.csv,False,1.0
4,36000000,10,500,False,5,False,my_RL_experts,True,0.0001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,False,500000.0,4726.228620625097,4722.438537996774,0.10725323855876924,0.10036224126815796,0.10725323855876924,63.93851602077484,results/results-HalfCheetah-v2--exp0.csv,False,2.0
4,48000000,10,500,False,5,False,my_RL_experts,True,0.0001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,False,500000.0,4487.412209609651,5503.301031732214,0.09729304164648056,0.09021633863449097,0.09729304164648056,85.59171155691145,results/results-HalfCheetah-v2--exp0.csv,False,3.0
4,60000000,10,500,False,5,False,my_RL_experts,True,0.0001,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,,BC,HalfCheetah-v2,500000,1.0,1.0,True,500000.0,7894.942732230951,2822.7929516389117,0.09137563407421112,0.08461520075798035,0.09137563407421112,100.22985825538635,results/results-HalfCheetah-v2--exp0.csv,False,4.0
4,6000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-30262.892845665443,23984.797847718048,0.1365305483341217,0.11052876710891724,0.1365305483341217,5.099520909786224,results/results-HalfCheetah-v2--exp0.csv,True,0.0
4,12000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-3517.21349101392,26580.685438356395,0.12377680838108066,0.08974063396453857,0.12377680838108066,10.22641548315684,results/results-HalfCheetah-v2--exp0.csv,True,1.0
4,18000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-2007.12416238352,9198.158912568482,0.12827652692794805,0.09342658519744873,0.12827652692794805,15.170688712596895,results/results-HalfCheetah-v2--exp0.csv,True,2.0
4,24000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-47911.72446091153,32126.51715214889,0.1312820464372635,0.09975527971982956,0.1312820464372635,20.1228577653567,results/results-HalfCheetah-v2--exp0.csv,True,3.0
4,30000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-33012.401270273964,41365.776494699705,0.12374582886695862,0.08900760114192963,0.12374582886695862,25.038940795262647,results/results-HalfCheetah-v2--exp0.csv,True,4.0
4,36000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-46277.79791144517,76901.58918714023,0.11691716313362124,0.07903951406478882,0.11691716313362124,29.940564787387853,results/results-HalfCheetah-v2--exp0.csv,True,5.0
4,42000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-31862.388365593637,44967.610441358585,0.1168202906847,0.08014460653066635,0.1168202906847,34.83383125861486,results/results-HalfCheetah-v2--exp0.csv,True,6.0
4,48000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-72030.05548913771,66759.18796489987,0.12252075225114822,0.08272376656532288,0.12252075225114822,39.82450428406398,results/results-HalfCheetah-v2--exp0.csv,True,7.0
4,54000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-92480.84118481909,66627.94866150497,0.11737556010484695,0.07741206884384155,0.11737556010484695,44.88451674381892,results/results-HalfCheetah-v2--exp0.csv,True,8.0
4,60000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,True,25000.0,-5145.676616943127,6040.049975561025,0.11579170823097228,0.07294361293315887,0.11579170823097228,54.70310136079788,results/results-HalfCheetah-v2--exp0.csv,True,9.0
4,6000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-2341.4534367125502,6310.8575442883775,0.13137443363666534,0.1018771305680275,0.13137443363666534,4.936501614252727,results/results-HalfCheetah-v2--exp0.csv,True,0.0
4,12000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-123282.60973361119,49201.48759238538,0.13105084002017975,0.10505570471286774,0.13105084002017975,9.856185964743297,results/results-HalfCheetah-v2--exp0.csv,True,1.0
4,18000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-182230.45527665172,124829.12293784428,0.1264600157737732,0.09177881479263306,0.1264600157737732,14.769300131003062,results/results-HalfCheetah-v2--exp0.csv,True,2.0
4,24000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-106067.72011302297,117514.19696294393,0.12572771310806274,0.09247779101133348,0.12572771310806274,19.64367342789968,results/results-HalfCheetah-v2--exp0.csv,True,3.0
4,30000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-280399.86500985303,91778.46527189556,0.11819402873516086,0.08459775149822235,0.11819402873516086,24.5259601632754,results/results-HalfCheetah-v2--exp0.csv,True,4.0
4,36000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-219798.85108354106,77473.44171644122,0.1292998343706131,0.09287714958190918,0.1292998343706131,29.50358861287435,results/results-HalfCheetah-v2--exp0.csv,True,5.0
4,42000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-381929.4139346113,79041.24218777035,0.1216197982430458,0.08795260637998581,0.1216197982430458,34.56935759385427,results/results-HalfCheetah-v2--exp0.csv,True,6.0
4,48000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-292815.014326288,88209.74587173447,0.11381179094314575,0.07805704325437546,0.11381179094314575,39.52207722663879,results/results-HalfCheetah-v2--exp0.csv,True,7.0
4,54000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-394624.4272884224,104728.70873787724,0.11394036561250688,0.07389529794454575,0.11394036561250688,44.230580107371004,results/results-HalfCheetah-v2--exp0.csv,True,8.0
4,60000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,True,25000.0,-347569.16309948463,77943.48705002849,0.11352131515741347,0.07716626673936844,0.11352131515741347,53.38421687285107,results/results-HalfCheetah-v2--exp0.csv,True,9.0
4,6000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-22956.194666879637,19907.10538298477,0.1340576410293579,0.10459315776824953,0.1340576410293579,4.308449975649515,results/results-HalfCheetah-v2--exp0.csv,True,0.0
4,12000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-32075.741037923937,26583.668184124923,0.13277827203273773,0.10107581317424774,0.13277827203273773,8.279213404655456,results/results-HalfCheetah-v2--exp0.csv,True,1.0
4,18000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-65157.326098686426,17781.84037012731,0.11915872991085052,0.08828455954790115,0.11915872991085052,12.130679500102994,results/results-HalfCheetah-v2--exp0.csv,True,2.0
4,24000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-18842.84424155232,26743.678714190966,0.12010493129491805,0.08596301078796388,0.12010493129491805,15.904109938939412,results/results-HalfCheetah-v2--exp0.csv,True,3.0
4,30000000,10,25,False,10,False,my_RL_experts,True,0.003,[512],mse,False,,,False,,,,,,False,10,10,128,False,,True,,,False,,0,,1000.0,BC,HalfCheetah-v2,25000,1.0,1.0,False,25000.0,-54733.969924001096,57686.44163627039,0.1164969876408577,0.08363305032253265,0.1164969876408577,19.68228150208791,results/results-HalfCheetah-v2--exp0.csv,True,4.0
