verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,density_ratio_feature_map,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,kill_feats,results_path,pair_E_s0,adversary_feature_map,H_dims,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,partial_obs,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind
0,2200000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,16.06696493110728,0.12482575853526966,False,119.0946218535753,112.0,0.0,9.732025146484377,0.12505528330802915,0.32580000162124634,1.6166702747344968,10
0,2400000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,15.696258752213955,0.11752260952672725,False,120.41801503908,90.0,0.0,11.530007362365724,0.09006699919700623,0.3388000130653381,1.7659655094146731,11
0,2600000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,15.402920888632085,0.11156100688369068,False,121.58818038678992,112.0,0.0,11.89493465423584,0.11955290287733078,0.3346000015735626,1.9191981593767802,12
0,2800000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,15.170804431177533,0.10662669987359497,False,122.62616727412536,96.0,0.0,13.19722843170166,0.11929846554994585,0.3370000123977661,2.0645185073216754,13
0,3000000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,14.98461614527823,0.10252518975330188,False,123.549675444841,94.0,0.0,13.98190975189209,0.11034294217824936,0.3492000102996826,2.2128890395164493,14
0,3200000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,14.829845355928096,0.09907382734824444,False,124.36218472744578,198.0,0.0,12.101723670959473,0.11872419714927672,0.33719998598098755,2.3651353319485984,15
0,3400000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,14.59219921964268,0.09651329852234407,False,126.51993443433052,90.0,0.0,13.144271850585938,0.1226665899157524,0.34360000491142273,2.5122097452481587,16
0,3600000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,14.385966789391212,0.09434596221591343,False,128.45078362815406,201.0,0.0,13.584050178527832,0.11988380551338194,0.34220001101493835,2.6595399618148803,17
0,3800000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,14.178266390194409,0.0924601264926932,False,130.58924187856792,203.0,0.0,12.803962707519533,0.11642827838659285,0.3402000069618225,2.8091237942377725,18
0,4000000,10,1,False,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,13.975832095136594,0.09080771389584684,True,132.84004500221258,216.6,36.155774089348434,7.329349040985107,0.08878742903470993,0.3418000042438507,2.9814751585324606,5
0,200000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,1.0,1.0,False,500.0,95.0,0.0,5.488489627838135,0.19604507088661194,0.2829999923706055,0.14914702574412028,0
0,400000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,14.229120721816225,0.5421101837527836,False,188.13085828410087,136.0,0.0,4.507238388061523,0.14182770252227786,0.2727999985218048,0.29823122421900433,1
0,600000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,21.346738760695683,0.383028574724354,False,110.5840583565226,101.0,0.0,5.950533390045166,0.18642428517341614,0.27639999985694885,0.4462218880653381,2
0,800000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,25.2085538965526,0.30130515550179543,False,84.86985479620238,96.0,0.0,12.645635604858398,0.07183440029621124,0.2847999930381775,0.5997433344523112,3
0,1000000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,27.36743854140375,0.2524377469092176,False,73.23863777915658,174.0,0.0,5.913285255432129,0.08276791125535965,0.26420000195503235,0.7492647727330526,4
0,1200000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,28.617303557256907,0.21846563472910546,False,67.28820977575981,144.0,0.0,7.406920909881593,0.051295831799507134,0.3224000036716461,0.9118231137593588,5
0,1400000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,28.925369871873787,0.1937419155220694,False,64.09282328125201,219.0,0.0,7.439604759216309,0.4615502953529358,0.2770000100135803,1.067829970518748,6
0,1600000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,27.19771654904056,0.17720762391456787,False,67.1249282301537,151.0,0.0,8.161316871643066,0.05275868251919746,0.2793999910354614,1.2266640186309814,7
0,1800000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,25.7822450469585,0.16439315034449098,False,69.64070414198697,166.0,0.0,8.710019111633299,0.05168677493929863,0.2953999936580658,1.3838075041770934,8
0,2000000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,24.56614318584597,0.15407919202181952,False,71.90791460749328,129.0,0.0,8.030116081237793,0.16903488337993622,0.2442000061273575,1.5404750029246013,9
0,2200000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,23.59805324633211,0.1456345994621006,False,73.69008440703732,123.0,0.0,8.190754890441895,0.06369883567094803,0.25699999928474426,1.6975078463554385,10
0,2400000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,22.76624252348473,0.1387567745480077,False,75.25361592690015,120.0,0.0,8.843476295471191,0.057829849421978,0.3059999942779541,1.858369266986847,11
0,2600000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,22.045600078490963,0.1330659513716454,False,76.63137247062559,116.0,0.0,8.342230796813965,0.15252456068992615,0.2345999926328659,2.0198357780774434,12
0,2800000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,21.44432261434132,0.12820986804553142,False,77.74029132486098,120.0,0.0,9.91560173034668,0.05609302967786789,0.3075999915599823,2.182277051607768,13
0,3000000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,20.910086631858928,0.12408186266066608,False,78.72236608895777,130.0,0.0,9.99028491973877,0.10935990512371063,0.2720000147819519,2.350931990146637,14
0,3200000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,20.469055632543718,0.12042390316605482,False,79.45854465004942,125.0,0.0,9.61627197265625,0.06427905708551407,0.3001999855041504,2.522371065616608,15
0,3400000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,20.09623482940801,0.11717257232058713,False,80.0081212634398,113.0,0.0,10.94237995147705,0.22136026620864868,0.2412000000476837,2.703867264588674,16
0,3600000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,19.781547435586468,0.1142795307838856,False,80.4039814008501,120.0,0.0,11.387127876281738,0.06009154766798019,0.326200008392334,2.877407642205556,17
0,3800000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,19.51848567408565,0.11166686010295787,False,80.65503251251144,120.0,0.0,12.333524703979492,0.05886003002524376,0.3269999921321869,3.0554547746976217,18
0,4000000,10,1,True,0.1,linear,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,19.29835589745245,0.10929378676675874,True,80.78442582926492,237.4,110.29886672128595,7.406920909881593,0.04689797386527062,0.3224000036716461,3.2681496540705357,5
0,200000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,1.0,1.0,False,500.0,96.0,0.0,5.021841526031494,0.17615774273872375,0.3357999920845032,0.17497532367706298,0
0,400000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,18.29690216360989,0.522189450066654,False,202.39954467865647,155.0,0.0,6.086036682128906,0.1152547150850296,0.3438000082969665,0.35369192361831664,1
0,600000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,24.569288992778226,0.35743011382810025,False,123.65459072583872,170.0,0.0,6.108643531799316,0.09168599545955658,0.3452000021934509,0.5335912068684896,2
0,800000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,26.793279557703833,0.27338525402540104,False,97.21994323688006,155.0,0.0,6.089147090911865,0.0828465148806572,0.3418000042438507,0.7137579798698426,3
0,1000000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,28.462987585172804,0.2219564865945871,False,81.74919656113771,156.0,0.0,6.7646751403808585,0.06887321919202805,0.34220001101493835,0.8969669540723165,4
0,1200000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,29.919585748366572,0.18700830802460444,False,71.30368944803143,138.0,0.0,7.193103313446045,0.06200216338038445,0.34540000557899475,1.0820599714914958,5
0,1400000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,31.09314414189561,0.16189694923191872,False,64.18483581326092,138.0,0.0,8.035116195678711,0.05781142413616181,0.3456000089645386,1.2654998302459717,6
0,1600000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,32.0657424652043,0.14296277009020925,False,59.03767064495208,162.0,0.0,7.605325222015381,0.04937795549631119,0.34220001101493835,1.452838679154714,7
0,1800000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,33.30866003023634,0.1280213923247665,False,54.26431932897137,145.0,0.0,8.06693172454834,0.048218119889497764,0.3382000029087067,1.6373803655306498,8
0,2000000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,34.36166308858524,0.11595725839848288,False,50.61812398479215,170.0,0.0,8.514589309692383,0.06688583642244339,0.3382000029087067,1.823708415031433,9
0,2200000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,35.217458190247896,0.10615360337446292,False,47.80651003217696,224.0,0.0,8.107382774353027,0.06771600246429442,0.3386000096797943,2.0104856808980305,10
0,2400000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,36.63941334032148,0.0984566974469777,False,44.605261199602715,200.0,0.0,8.469034194946289,0.06322930008172989,0.3384000062942505,2.1955128153165178,11
0,2600000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,39.962888930119746,0.09375231500392783,False,39.898429747761824,112.0,0.0,9.69672966003418,0.04639408737421037,0.34459999203681946,2.3789087772369384,12
0,2800000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,42.42226598962528,0.08974286200306658,False,36.883077312804105,150.0,0.0,9.98021411895752,0.04532552137970925,0.3438000082969665,2.564498674869537,13
0,3000000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,45.51267070724226,0.08702483934262903,False,33.86636509179596,152.0,0.0,10.648033142089844,0.044771380722522736,0.3479999899864197,2.7648516138394674,14
0,3200000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,48.79384785287737,0.08452068156070047,False,31.213372011538272,152.0,0.0,10.89188289642334,0.0443689338862896,0.34860000014305115,2.9722918907801312,15
0,3400000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,51.924029270961505,0.08224561292945905,False,29.05776917314196,152.0,0.0,10.988492012023926,0.04430003091692925,0.3495999872684479,3.17745334704717,16
0,3600000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,54.810932564584725,0.07989513081826627,False,27.326237629073876,150.0,0.0,11.08612060546875,0.044200815260410316,0.34940001368522644,3.387502936522166,17
0,3800000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,57.32741497182394,0.07778020462852651,False,25.98012396510592,150.0,0.0,11.086447715759276,0.044179923832416534,0.35100001096725464,3.594429886341095,18
0,4000000,10,1,False,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov-PO3,CartPole-v1,500,59.52994869607704,0.07576573439982498,True,24.910816492848955,190.2,50.57627902485512,7.605325222015381,0.03876999020576477,0.34220001101493835,3.828056740760803,7
0,200000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,1.0,1.0,False,500.0,95.0,0.0,5.488489627838135,0.19604507088661194,0.2829999923706055,0.20034318765004475,0
0,400000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,17.781122480360263,0.5141661429642487,False,189.78910569649747,99.0,0.0,8.368452072143555,0.08512109518051147,0.2888000011444092,0.3945540944735209,1
0,600000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,23.73538190402193,0.3471677461874179,False,117.16427552965051,152.0,0.0,4.554089546203613,0.08418618887662888,0.2529999911785126,0.5863385240236918,2
0,800000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,25.368674932641692,0.2664172399763544,False,97.60533761436652,152.0,0.0,7.902228355407715,0.057283811271190636,0.2768000066280365,0.7685990055402121,3
0,1000000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,26.570175843494052,0.2188338535236074,False,85.79427394396156,263.0,0.0,7.515621662139893,0.07640842348337172,0.2308000028133393,0.9478133638699848,4
0,1200000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,28.59456339188577,0.1954556609196669,False,74.75879964369574,104.0,0.0,14.8727388381958,0.06693794578313828,0.2345999926328659,1.122845788796743,5
0,1400000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,30.234685754510352,0.17700702768541093,False,67.16495394588507,115.0,0.0,11.271682739257812,0.11805546283721925,0.21819999814033508,1.2931633909543356,6
0,1600000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,32.12906165478617,0.1617321336967894,False,60.69822472372356,95.0,0.0,11.68652629852295,0.12868450582027435,0.23559999465942386,1.4658160090446473,7
0,1800000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,33.48926204623782,0.1496353413794946,False,56.34670084818725,116.0,0.0,12.594874382019045,0.07845796644687653,0.2460000067949295,1.6357543905576069,8
0,2000000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,35.01058574073995,0.13913466127730045,False,52.450521669802676,106.0,0.0,13.319744110107422,0.08501297235488893,0.2401999980211258,1.8030240893363958,9
0,2200000,10,1,True,0.1,poly 2,20,0,0,False,my_RL_experts,[3],results/results-CartPole-v1--exp1.csv,False,,[512],10,10,128,False,False,,,False,False,,False,0,True,,,False,,ALICE-Cov+H-PO3,CartPole-v1,500,36.74712267262053,0.13006278400455848,False,48.87377308678162,123.0,0.0,12.53431224822998,0.07445473968982698,0.24459999799728402,1.986379834016164,10
