verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,results_path,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,RL_expert_exp_id,H_dims,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,epoch_losses,best_epoch_ind,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
0,2000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.1766597882851679, 0.122696094, 0.10443797, 0.09075271, 0.079489686, 0.073006086, 0.06754582, 0.063030526, 0.06327594, 0.0601845]",9,1.0,1.0,False,0,1000,24999.999999999996,-219.0250117015099,306.2932988449837,0.09898422658443451,0.07049009948968887,0.09898422658443451,3.862890334924062,0,57.375715255737305,0.07049009948968887
0,4000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.05479886595286429, 0.05341885, 0.04969762, 0.047274053, 0.044818804, 0.04582691, 0.044445947, 0.039453838, 0.049228363, 0.039518993]",7,1.0,1.0,False,1,1000,24999.999999999996,1074.6243496170873,2081.357950618106,0.07147673517465591,0.03812903165817261,0.07147673517465591,8.226179206371308,1,33.55694389343262,0.03812903165817261
0,6000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.03710566815427737, 0.038098346, 0.044062357, 0.043737248, 0.036148783, 0.034159847, 0.040268302, 0.043344628, 0.03401904, 0.033712223]",9,1.0,1.0,False,2,1000,24999.999999999996,1505.5233290265417,2780.8756450587957,0.06944484263658524,0.03357157111167908,0.06944484263658524,12.362899621327719,2,29.326147094368935,0.03357157111167908
0,8000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.03378979428650578, 0.04090699, 0.032616936, 0.03605168, 0.03730191, 0.034289747, 0.036516156, 0.033298682, 0.030140596, 0.031484157]",8,1.0,1.0,False,3,1000,24999.999999999996,457.7501664637591,1289.0171924488577,0.06507542729377747,0.02944258786737919,0.06507542729377747,16.346727657318116,3,31.690322875976562,0.02944258786737919
0,10000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.029201600481350905, 0.029012492, 0.031023081, 0.029092053, 0.026919521, 0.029336799, 0.030548362, 0.029332915, 0.027783133, 0.03191446]",4,1.0,1.0,False,4,1000,24999.999999999996,964.4437977525823,1717.7655565385958,0.0766887366771698,0.039015088230371475,0.0766887366771698,20.396077040831248,4,31.479612335562706,0.039015088230371475
0,12000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.02741654967300128, 0.027021213, 0.027015409, 0.030554207, 0.03497652, 0.03761648, 0.025317617, 0.03218092, 0.026913293, 0.029535294]",6,1.0,1.0,False,5,1000,24999.999999999996,620.8003189907606,1527.9015198432066,0.07262519747018814,0.034020956605672836,0.07262519747018814,24.48460992972056,5,30.96342372149229,0.034020956605672836
0,14000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.033979311031473336, 0.035565753, 0.03112067, 0.024139358, 0.023074104, 0.028669521, 0.025662787, 0.022649804, 0.029042866, 0.023831422]",7,1.0,1.0,False,6,1000,24999.999999999996,585.4952703807321,2222.5635886670384,0.06383495032787323,0.02430962212383747,0.06383495032787323,28.609014058113097,6,30.7142810896039,0.02430962212383747
0,16000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.026469268905466307, 0.02456232, 0.026644085, 0.022817727, 0.02143919, 0.02769503, 0.027927347, 0.02548922, 0.021574678, 0.03298517]",4,1.0,1.0,False,7,1000,24999.999999999996,-292.6935225766929,618.1223759343794,0.07281029969453812,0.03453364595770836,0.07281029969453812,33.10576815207799,7,31.996139526367188,0.03453364595770836
0,18000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.0294557961803698, 0.026914744, 0.028835848, 0.02989955, 0.020934433, 0.021039797, 0.043984722, 0.023339443, 0.021039361, 0.020068597]",9,1.0,1.0,False,8,1000,24999.999999999996,661.963567343107,1580.6783604076659,0.06410547345876694,0.022951927036046982,0.06410547345876694,38.551239705085756,8,31.987382888793945,0.022951927036046982
0,20000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,1,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,10548.291660205778,96.82547363275783,10539.370505079907,103.07652603882909,mse,BC+H,HalfCheetah-v2_1,25000,"[0.026491805924965302, 0.020710548, 0.02209165, 0.021314522, 0.027485684, 0.02871738, 0.01950899, 0.019881783, 0.021988774, 0.036933623]",6,1.0,1.0,True,9,1000,24999.999999999996,706.2706036993233,1925.538582038178,0.06971575319766998,0.02997513674199581,0.06971575319766998,45.69939647515615,9,31.987382888793945,0.02997513674199581
0,2000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.10461521528626326, 0.06684374, 0.054507233, 0.046190016, 0.04126106, 0.03935432, 0.03498917, 0.0314938, 0.030190285, 0.02841208]",9,1.0,1.0,False,0,1000,24999.999999999996,4511.773171129213,173.02538914775693,0.24090412259101868,0.02923283539712429,0.24090412259101868,5.320998827616374,0,0.0043305829842808265,0.02923283539712429
0,4000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.02678486910091946, 0.025421748, 0.02503583, 0.023766309, 0.025778627, 0.023148319, 0.022696199, 0.022198295, 0.020444145, 0.020567141]",8,1.0,1.0,False,1,1000,24999.999999999996,4379.709042813232,500.76144979435213,0.22946865856647491,0.02121889963746071,0.22946865856647491,11.494064370791117,1,0.4581211162647305,0.02121889963746071
0,6000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.020481025257726434, 0.018839255, 0.020601857, 0.019526329, 0.01820209, 0.01886544, 0.018691657, 0.017742587, 0.018352019, 0.017174225]",9,1.0,1.0,False,2,1000,24999.999999999996,4576.412709279685,122.514887227864,0.20851294696331024,0.017598072066903114,0.20851294696331024,20.337858927249908,2,0.3102808363043059,0.017598072066903114
0,8000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.018840326374105643, 0.016944572, 0.016100459, 0.016616547, 0.017211039, 0.018259214, 0.019555481, 0.015118823, 0.014905519, 0.014777244]",9,1.0,1.0,False,3,1000,24999.999999999996,3934.6715297743467,1359.458814370995,0.1953023076057434,0.014715130440890789,0.1953023076057434,27.60891090631485,3,0.9642166402176825,0.014715130440890789
0,10000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.015463925774002563, 0.015070177, 0.015257877, 0.014218562, 0.014630106, 0.014934085, 0.015547345, 0.014594202, 0.015709065, 0.015095654]",3,1.0,1.0,False,4,1000,24999.999999999996,4414.693385178067,448.54113955577805,0.19356343150138855,0.015488222241401672,0.19356343150138855,35.65253158013026,4,0.8798527570868804,0.015488222241401672
0,12000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.014031331083307159, 0.0160649, 0.013934697, 0.014380926, 0.014930764, 0.014358548, 0.013810527, 0.014721067, 0.014024979, 0.013199001]",9,1.0,1.0,False,5,1000,24999.999999999996,4477.468841547603,192.16270094281006,0.20199203491210938,0.015110447071492672,0.20199203491210938,44.89448918104172,5,0.756044951186412,0.015110447071492672
0,14000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.014637671437158132, 0.013203351, 0.014355312, 0.013837705, 0.013363351, 0.013343292, 0.013104511, 0.014187578, 0.013325766, 0.012636702]",9,1.0,1.0,False,6,1000,24999.999999999996,4474.078823949048,122.05664841349441,0.1942816972732544,0.01771889440715313,0.1942816972732544,54.485171866416934,6,0.6628173513166953,0.01771889440715313
0,16000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.013346664406381896, 0.012750562, 0.013297736, 0.013509894, 0.014052131, 0.012191482, 0.013348561, 0.0126588745, 0.013064348, 0.0132418815]",5,1.0,1.0,False,7,1000,24999.999999999996,4248.2113681395485,938.9942554169,0.1963500827550888,0.015486758202314377,0.1963500827550888,62.04775180021922,7,0.7964557057477801,0.015486758202314377
0,18000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.013025066877447535, 0.0129546365, 0.011567831, 0.012607774, 0.012672357, 0.01222943, 0.013215768, 0.011484783, 0.012156179, 0.012473676]",7,1.0,1.0,False,8,1000,24999.999999999996,3964.4424921556124,1276.320588747199,0.19222021102905273,0.014224338345229626,0.19222021102905273,70.3450506011645,8,0.9716063071749343,0.014224338345229626
0,20000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.013890446195657715, 0.012871326, 0.012274601, 0.012056177, 0.012407017, 0.011117047, 0.012374422, 0.011052947, 0.01251339, 0.011470858]",7,1.0,1.0,True,9,1000,24999.999999999996,4287.373004418736,783.2069126479847,0.18613301217556,0.012468221597373486,0.18613301217556,79.72421394983927,9,0.9716063071749343,0.012468221597373486
0,2000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.20460093592849327, 0.17768379, 0.05788728, 0.047842637, 0.044560146, 0.03617473, 0.032984383, 0.03287753, 0.02958027, 0.028210044]",9,1.0,1.0,False,0,1000,24999.999999999996,4437.887353469276,928.1321357722665,0.2697162330150604,0.036710381507873535,0.2697162330150604,8.532741983731588,0,0.13880253373645246,0.036710381507873535
0,4000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.02664430804938893, 0.02454311, 0.023967236, 0.021783296, 0.020829633, 0.02068405, 0.019808445, 0.020373248, 0.02025235, 0.019363249]",9,1.0,1.0,False,1,1000,24999.999999999996,4611.941749520264,105.25290893411967,0.23452480137348175,0.023971330374479294,0.23452480137348175,15.743573399384816,1,0.04201508138794452,0.023971330374479294
0,6000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.019232086893059896, 0.017713645, 0.017687138, 0.018509444, 0.016949868, 0.017896319, 0.015951691, 0.016779855, 0.016337082, 0.015454535]",9,1.0,1.0,False,2,1000,24999.999999999996,4344.89636794919,723.9757169713334,0.22086688876152039,0.016415482386946678,0.22086688876152039,22.26201295852661,2,0.26475332770496607,0.016415482386946678
0,8000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.015453322781649768, 0.01706897, 0.015161449, 0.016547404, 0.013991864, 0.01560084, 0.014364959, 0.019524809, 0.014070991, 0.015143297]",4,1.0,1.0,False,3,1000,24999.999999999996,4620.069858585436,101.35024468853109,0.22241640090942383,0.01687934622168541,0.22241640090942383,28.892070897420247,3,0.1836290456703864,0.01687934622168541
0,10000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.014552575521946418, 0.014844492, 0.014611735, 0.016489947, 0.013764461, 0.013799568, 0.013051582, 0.013139137, 0.02244302, 0.012683844]",9,1.0,1.0,False,4,1000,24999.999999999996,4370.05623533718,658.8338352549132,0.2218407243490219,0.013621828518807888,0.2218407243490219,38.51386131842931,4,0.3237099773668888,0.013621828518807888
0,12000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.013480268013253808, 0.0143848, 0.012331911, 0.0137243075, 0.013274254, 0.012524667, 0.01245952, 0.012354945, 0.011189248, 0.012198365]",8,1.0,1.0,False,5,1000,24999.999999999996,4524.242940685674,142.9913991370664,0.2162448614835739,0.013901978731155396,0.2162448614835739,49.64580307006836,5,0.2640881582083239,0.013901978731155396
0,14000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.012136795314970077, 0.012169991, 0.011620496, 0.0142389145, 0.011865963, 0.012798328, 0.012875724, 0.011361474, 0.012725284, 0.011122957]",9,1.0,1.0,False,6,1000,24999.999999999996,4161.046344960413,1074.6420945109674,0.19395779073238373,0.01436440460383892,0.19395779073238373,60.226200052102406,6,0.5236401633883361,0.01436440460383892
