verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,results_path,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,RL_expert_exp_id,H_dims,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,epoch_losses,best_epoch_ind,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
3,3000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.02632312255380908, 0.026920604, 0.024162717, 0.024513558, 0.023466721, 0.02366257, 0.023259418, 0.020605478, 0.023081584, 0.021523947]",7,1.0,1.0,False,2,1000,24999.999999999996,4477.764818992991,132.38826000257703,0.22922900319099426,0.02587181143462658,0.22922900319099426,11.510767396291097,2,0.29341601454507327,0.02587181143462658
3,4000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.02152366054271348, 0.02074791, 0.019887116, 0.0216922, 0.019237285, 0.02160404, 0.017947977, 0.018216098, 0.019481143, 0.0181357]",6,1.0,1.0,False,3,1000,24999.999999999996,4511.254634155175,95.45794463015358,0.20406191051006317,0.020567195490002632,0.20406191051006317,15.391606787840525,3,0.21529339480912313,0.020567195490002632
3,5000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.01901810619177413, 0.016922887, 0.017830025, 0.017876923, 0.017890353, 0.017690618, 0.017853476, 0.01722098, 0.017353289, 0.016623184]",9,1.0,1.0,False,4,1000,24999.999999999996,4435.851903270902,268.9365687252697,0.2055496871471405,0.018908850848674774,0.2055496871471405,19.248922793070474,4,0.2249565153324511,0.018908850848674774
3,6000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.017865851925422904, 0.0166321, 0.015324304, 0.015573606, 0.016656626, 0.016251625, 0.016248105, 0.017750183, 0.015866918, 0.019295841]",2,1.0,1.0,False,5,1000,24999.999999999996,4379.125531474257,208.00318215055472,0.2168530821800232,0.020889494568109512,0.2168530821800232,23.136176713307698,5,0.18787432383396663,0.020889494568109512
3,7000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.016324667785405183, 0.015647287, 0.015006222, 0.01596736, 0.015221262, 0.015130461, 0.01514529, 0.014752487, 0.015489618, 0.01452957]",9,1.0,1.0,False,6,1000,24999.999999999996,4128.262853500495,1110.3049858374718,0.2115844488143921,0.016646021977066994,0.2115844488143921,26.627913773059845,6,0.7950458669220097,0.016646021977066994
3,8000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.015381860872365068, 0.014497155, 0.014111016, 0.015342786, 0.0153004415, 0.016777812, 0.013393855, 0.013977734, 0.014681881, 0.013517016]",6,1.0,1.0,False,7,1000,24999.999999999996,4408.0947872417855,263.66700860083233,0.21253687143325806,0.012915397062897682,0.21253687143325806,29.691906523704528,7,0.8037443105713464,0.012915397062897682
3,9000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.015714270943109877, 0.0136593655, 0.014170386, 0.013490417, 0.014151638, 0.01368125, 0.0136087425, 0.012983018, 0.014343662, 0.013884771]",7,1.0,1.0,False,8,1000,24999.999999999996,4519.586948617006,191.49990923533068,0.20919230580329895,0.01746451109647751,0.20919230580329895,32.78144236008326,8,0.7322225585521664,0.01746451109647751
3,10000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,0,0,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.013942355563940363, 0.013371453, 0.014410735, 0.0136927245, 0.013178392, 0.013222317, 0.012769188, 0.012981792, 0.0131260855, 0.012974426]",6,1.0,1.0,True,9,1000,24999.999999999996,4296.985274231073,884.875632570882,0.21039652824401855,0.01547694206237793,0.21039652824401855,36.802574733893074,9,0.7322225585521664,0.01547694206237793
3,1000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.16061267507173238, 0.103539065, 0.08298901, 0.06931173, 0.06582963, 0.05421449, 0.05039719, 0.048210062, 0.04559832, 0.04155]",9,1.0,1.0,False,0,1000,24999.999999999996,4455.642780666831,129.4226495410784,0.2975766956806183,0.04898955672979355,0.2975766956806183,3.098280644416809,0,0.005590947651823452,0.04898955672979355
3,2000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.04190692664862843, 0.039541226, 0.03551581, 0.036386456, 0.03225449, 0.032561358, 0.03051006, 0.032992657, 0.028910242, 0.029273516]",8,1.0,1.0,False,1,1000,24999.999999999996,4529.833822675648,127.32954565921762,0.2573144733905792,0.0350787453353405,0.2573144733905792,6.216371885935465,1,0.003541787350398465,0.0350787453353405
3,3000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.02990711427038186, 0.0276675, 0.027428344, 0.026409853, 0.025945395, 0.0247439, 0.024463672, 0.023521464, 0.024829788, 0.024442347]",7,1.0,1.0,False,2,1000,24999.999999999996,4543.3391231232645,128.72479629830696,0.27333372831344604,0.028783993795514107,0.27333372831344604,9.459900164604187,2,0.003271911623013324,0.028783993795514107
3,4000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.02380169321626541, 0.02530961, 0.023715505, 0.02221202, 0.021727556, 0.022488728, 0.021323433, 0.020947648, 0.020838114, 0.021701042]",8,1.0,1.0,False,3,1000,24999.999999999996,4484.038253732982,313.0610441400093,0.25955381989479065,0.025564197450876236,0.25955381989479065,12.555807522932689,3,0.07960753793987949,0.025564197450876236
3,5000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.02216758468139451, 0.02024573, 0.020283265, 0.019464305, 0.019793421, 0.020970006, 0.02132661, 0.019381281, 0.019340891, 0.018350562]",9,1.0,1.0,False,4,1000,24999.999999999996,4445.380531023829,661.7493793963349,0.25481194257736206,0.02305506356060505,0.25481194257736206,15.621692260106405,4,0.24673332276785676,0.02305506356060505
3,6000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.01977555174196139, 0.018285464, 0.019150985, 0.01782226, 0.018524956, 0.01918382, 0.019529236, 0.018258309, 0.017231153, 0.017136808]",9,1.0,1.0,False,5,1000,24999.999999999996,4561.4814399250645,117.29676241365794,0.25909557938575745,0.017747486010193825,0.25909557938575745,18.6401922861735,5,0.20201942670819492,0.017747486010193825
3,7000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.01829104135022033, 0.018347582, 0.016731115, 0.019092327, 0.016105322, 0.017189724, 0.017766094, 0.016556652, 0.017709436, 0.017100235]",4,1.0,1.0,False,6,1000,24999.999999999996,4395.3064562189475,611.6134774191788,0.24563418328762054,0.02058381401002407,0.24563418328762054,21.672848105430603,6,0.17980162675068723,0.02058381401002407
3,8000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.01790723219016916, 0.016742311, 0.017745435, 0.016208952, 0.016382674, 0.016691683, 0.015925966, 0.01650265, 0.017242264, 0.016200883]",6,1.0,1.0,False,7,1000,24999.999999999996,4367.636102960922,754.4294635291085,0.23824813961982727,0.01585041545331478,0.23824813961982727,24.674439911047617,7,0.2780976013363574,0.01585041545331478
3,9000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.016573887749545976, 0.016617471, 0.016708435, 0.017022133, 0.015335806, 0.015582811, 0.01626398, 0.015202681, 0.014124789, 0.015984394]",8,1.0,1.0,False,8,1000,24999.999999999996,4474.018706700193,439.60084102656356,0.24285177886486053,0.01775570772588253,0.24285177886486053,27.69037433862686,8,0.25041063547121656,0.01775570772588253
3,10000000,10,25,False,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC,HalfCheetah-v2_2,25000,"[0.016176086803063518, 0.016170397, 0.015410684, 0.014792434, 0.014626839, 0.017177064, 0.014739294, 0.014073157, 0.014578241, 0.016055081]",7,1.0,1.0,True,9,1000,24999.999999999996,4446.954259558068,187.93186258583555,0.24794942140579224,0.015364264138042927,0.24794942140579224,31.68306448062261,9,0.25041063547121656,0.015364264138042927
3,1000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.24408744067409774, 0.10545822, 0.07741833, 0.064565286, 0.055094816, 0.04940054, 0.04804806, 0.04519736, 0.04049261, 0.039250065]",9,1.0,1.0,False,0,1000,24999.999999999996,4354.9144664530595,734.3843800566201,0.25243863463401794,0.039761438965797424,0.25243863463401794,3.186647641658783,0,1.0801329629030079,0.039761438965797424
3,2000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.03988992151325685, 0.034814287, 0.03338562, 0.030863715, 0.031128792, 0.03010487, 0.027617002, 0.02788186, 0.026439304, 0.025306128]",9,1.0,1.0,False,1,1000,24999.999999999996,4418.380156889052,97.7405996118217,0.2574474811553955,0.03333105891942978,0.2574474811553955,6.275099162260691,1,0.5688400093931705,0.03333105891942978
3,3000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.026612632084295037, 0.025627695, 0.024412686, 0.021987973, 0.022235565, 0.021939289, 0.022617467, 0.02110106, 0.019753464, 0.02084033]",8,1.0,1.0,False,2,1000,24999.999999999996,4514.237784633151,122.14401446040569,0.23878441751003265,0.024888496845960617,0.23878441751003265,9.417689470450084,2,0.38418959523551166,0.024888496845960617
3,4000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.020535831806083444, 0.02069857, 0.020154798, 0.01909232, 0.021026978, 0.018928375, 0.018556196, 0.017969655, 0.0203328, 0.019454362]",7,1.0,1.0,False,3,1000,24999.999999999996,4631.240474640011,94.39766681281625,0.24471347033977509,0.022923793643712997,0.24471347033977509,12.5428866147995,3,0.284446231322363,0.022923793643712997
3,5000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.019073467437404033, 0.019118868, 0.018673133, 0.018304368, 0.017065473, 0.018262584, 0.01685215, 0.016884752, 0.015888833, 0.018027084]",8,1.0,1.0,False,4,1000,24999.999999999996,4485.31188307159,447.2693801171632,0.23798605799674988,0.021185118705034256,0.23798605799674988,15.598147507508596,4,0.34276104159653187,0.021185118705034256
3,6000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.01797935824483051, 0.016462052, 0.017833723, 0.015567512, 0.016745381, 0.016106745, 0.015937367, 0.015829174, 0.01586962, 0.01682798]",3,1.0,1.0,False,5,1000,24999.999999999996,4529.578191490581,128.66157744184125,0.22250895202159882,0.01941494271159172,0.22250895202159882,18.637634507815044,5,0.28399371379055083,0.01941494271159172
3,7000000,10,25,True,0.003,results_jan2021/results-HalfCheetah-v2--BBC.csv,10,1,1,False,my_RL_experts,2,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,True,,,,,False,1,,False,0,,1,1,4514.631732161222,111.38435630198848,4333.9927277122015,738.5999276659005,mse,BC+H,HalfCheetah-v2_2,25000,"[0.015577494353053044, 0.0152991675, 0.016253151, 0.015508663, 0.01589487, 0.014251587, 0.01453996, 0.015407428, 0.013483119, 0.015725078]",8,1.0,1.0,False,6,1000,24999.999999999996,4522.53617554689,115.52918400821204,0.2345593422651291,0.0199268851429224,0.2345593422651291,21.69937773545583,6,0.2411656458862126,0.0199268851429224
