verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,results_path,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,H_dims,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,epoch_losses,best_epoch_ind,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
3,1500000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.15325561205036822, 0.10034378, 0.08354587, 0.07006634, 0.06450478, 0.059961624, 0.05488924, 0.05125884, 0.0467297, 0.046310358]",9,1.0,1.0,False,0,1000,24999.999999999996,-0.6860126378318299,0.25580753169805265,0.06232167407870293,0.04579954594373703,0.06232167407870293,2.424629831314087,0,194.432495011273,0.04579954594373703
3,3000000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.04542032276810671, 0.041967813, 0.040338498, 0.038968988, 0.03740753, 0.037464224, 0.035913415, 0.03446633, 0.033134233, 0.03301096]",9,1.0,1.0,False,1,1000,24999.999999999996,471.60019481468987,1305.2765749472135,0.0497494712471962,0.031042832881212234,0.0497494712471962,4.988380575180054,1,1.9337218648837986,0.031042832881212234
3,4500000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.03224064015511889, 0.030715825, 0.03106749, 0.030103682, 0.02954688, 0.029645393, 0.02890608, 0.028152127, 0.027781531, 0.028211137]",8,1.0,1.0,False,2,1000,24999.999999999996,-0.6452459546462238,0.49596554095347395,0.04773072153329849,0.028579294681549072,0.04773072153329849,7.718910125891368,2,3.1846979449020596,0.028579294681549072
3,6000000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.027218762359169195, 0.027112179, 0.026763435, 0.025226604, 0.025777789, 0.026584229, 0.025700623, 0.024673376, 0.024403611, 0.025144277]",8,1.0,1.0,False,3,1000,24999.999999999996,-0.33826452395718726,0.5240580156981466,0.04425575211644173,0.024117276072502136,0.04425575211644173,10.446329538027445,3,4.506342068691972,0.024117276072502136
3,7500000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.024401657166820006, 0.024363687, 0.023856116, 0.02242203, 0.025115127, 0.023042832, 0.02243636, 0.02263481, 0.022485103, 0.022713063]",3,1.0,1.0,False,4,1000,24999.999999999996,3511.0101353573436,2167.975641864825,0.043892137706279755,0.023451916873455048,0.043892137706279755,14.722844596703847,4,0.31136854244386614,0.023451916873455048
3,9000000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.023128422285866108, 0.02233923, 0.021921445, 0.02184481, 0.022377146, 0.021489881, 0.021503981, 0.021337494, 0.021896023, 0.02144784]",7,1.0,1.0,False,5,1000,24999.999999999996,3247.5080738499987,2170.3152972011126,0.04279199242591858,0.021350791677832603,0.04279199242591858,18.53115977446238,5,0.1977794798145252,0.021350791677832603
3,10500000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.021211612665430292, 0.020899927, 0.020821042, 0.020570083, 0.019764025, 0.020960895, 0.019423498, 0.019250195, 0.01965323, 0.020637866]",7,1.0,1.0,False,6,1000,24999.999999999996,4493.094772923753,1417.2795297581868,0.04216175153851509,0.0210056584328413,0.04216175153851509,22.37006535132726,6,0.11557602189344829,0.0210056584328413
3,12000000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.02070090522474493, 0.019726116, 0.019487962, 0.019526461, 0.0198355, 0.020348685, 0.019279934, 0.018969305, 0.018563587, 0.018903513]",8,1.0,1.0,False,7,1000,24999.999999999996,4777.241532334627,1412.9076843796065,0.04011097550392151,0.018407205119729042,0.04011097550392151,26.018671111265817,7,0.07053505751962957,0.018407205119729042
3,13500000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.018963348550638765, 0.018954199, 0.019118631, 0.019423898, 0.018469594, 0.01946328, 0.017991498, 0.018793492, 0.018102292, 0.01887637]",6,1.0,1.0,False,8,1000,24999.999999999996,5226.095463580826,876.9181255300132,0.040376290678977966,0.01838020794093609,0.040376290678977966,29.725466827551525,8,0.04370848877508668,0.01838020794093609
3,15000000,10,25,False,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.018813240405722173, 0.018911982, 0.01767079, 0.018049793, 0.018009644, 0.018491346, 0.017331107, 0.018049618, 0.017829943, 0.017520772]",6,1.0,1.0,True,9,1000,24999.999999999996,5349.429921695418,633.9454410238625,0.04025282710790634,0.017592094838619232,0.04025282710790634,34.08625086943309,9,0.04370848877508668,0.017592094838619232
3,1500000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.11997956788322772, 0.08824306, 0.07749691, 0.068346545, 0.06188424, 0.050731435, 0.046089225, 0.041834775, 0.041789785, 0.03796266]",9,1.0,1.0,False,0,1000,24999.999999999996,1298.6322432246268,1161.329505783188,0.054451849311590195,0.038781702518463135,0.054451849311590195,2.948686615626017,0,1.0477967374026775,0.038781702518463135
3,3000000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.037890134113536915, 0.034507763, 0.033445798, 0.031672463, 0.030588455, 0.029923638, 0.028735349, 0.027733346, 0.027829736, 0.027599841]",9,1.0,1.0,False,1,1000,24999.999999999996,2200.2183794244584,1669.1764508132128,0.04647976905107498,0.02883424051105976,0.04647976905107498,5.870105449358622,1,0.8146262057125568,0.02883424051105976
3,4500000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.02664575027183426, 0.025227446, 0.02678136, 0.024151562, 0.02362032, 0.024731198, 0.023363743, 0.023098405, 0.023005502, 0.02386271]",8,1.0,1.0,False,2,1000,24999.999999999996,2031.2416715792324,1733.2858378209353,0.043813686817884445,0.02431773766875267,0.043813686817884445,9.182755788167318,2,0.8246512524783611,0.02431773766875267
3,6000000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.022837153823463595, 0.022875747, 0.02133883, 0.020557724, 0.020791294, 0.022652993, 0.020266311, 0.020199608, 0.019840086, 0.02041827]",8,1.0,1.0,False,3,1000,24999.999999999996,821.6897341232412,1388.4632843038091,0.044564686715602875,0.023720625787973404,0.044564686715602875,12.019004527727763,3,0.82447290699929,0.023720625787973404
3,7500000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.021076547883294987, 0.020132054, 0.01995165, 0.018912664, 0.018788183, 0.019014249, 0.01798441, 0.018640226, 0.017967183, 0.01837332]",8,1.0,1.0,False,4,1000,24999.999999999996,1905.097621471383,1884.756784476132,0.04109768196940422,0.01936519332230091,0.04109768196940422,14.858154606819152,4,0.7902441034093499,0.01936519332230091
3,9000000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.01858937567738816, 0.018548978, 0.018446121, 0.017848577, 0.017397104, 0.017770547, 0.017796036, 0.017628448, 0.017827513, 0.017227892]",9,1.0,1.0,False,5,1000,24999.999999999996,2384.919335878293,2284.502201444855,0.039697304368019104,0.017018795013427734,0.039697304368019104,17.80391983985901,5,0.6567015685141087,0.017018795013427734
3,10500000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.016949920999284367, 0.016750507, 0.016657652, 0.016866688, 0.017158464, 0.016846526, 0.015922485, 0.016632825, 0.01720892, 0.015930327]",6,1.0,1.0,False,6,1000,24999.999999999996,1424.546907380998,1823.0662065761933,0.03944320231676102,0.015671344473958015,0.03944320231676102,20.860601814587913,6,0.6623334940522909,0.015671344473958015
3,12000000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.014848890628769878, 0.015749162, 0.015595999, 0.015362335, 0.01579308, 0.01612267, 0.015482551, 0.015352303, 0.015558299, 0.01671819]",0,1.0,1.0,False,7,1000,24999.999999999996,1434.3887592167587,2020.4060725784361,0.041006363928318024,0.01678548939526081,0.041006363928318024,23.478571156660717,7,0.6635370329022408,0.01678548939526081
3,13500000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.01588474906317424, 0.015295643, 0.015314183, 0.014994565, 0.014715303, 0.01531549, 0.014598222, 0.015468059, 0.014795538, 0.015473385]",6,1.0,1.0,False,8,1000,24999.999999999996,1031.457079684024,1168.0232629780278,0.04063917696475983,0.016098083928227425,0.04063917696475983,25.87665737469991,8,0.7069282690063119,0.016098083928227425
3,15000000,10,25,True,0.003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC+H,Walker2d-v2,25000,"[0.014876613799269543, 0.01481141, 0.015197716, 0.014520725, 0.026986197, 0.016508896, 0.017731259, 0.014578264, 0.015684549, 0.014807629]",3,1.0,1.0,True,9,1000,24999.999999999996,2720.452665331441,2104.7673511379076,0.041078414767980576,0.015997104346752167,0.041078414767980576,29.868987731138866,9,0.7069282690063119,0.015997104346752167
0,2000000,10,25,False,0.0003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.0003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.20785562869159854, 0.14312677, 0.11585584, 0.10065367, 0.08191818, 0.07350386, 0.06913535, 0.062518, 0.05851163, 0.055537842]",9,1.0,1.0,False,0,1000,24999.999999999996,2640.890164689416,2481.549908918988,0.07361984997987747,0.05406638979911804,0.07361984997987747,3.34298290014267,0,0.1616828861350918,0.05406638979911804
0,4000000,10,25,False,0.0003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.0003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.053466619870816356, 0.049310643, 0.04764925, 0.045349307, 0.04405497, 0.042089786, 0.041349255, 0.039550375, 0.037967667, 0.03752392]",9,1.0,1.0,False,1,1000,24999.999999999996,3604.291894226315,2499.7109894111286,0.05990240350365639,0.03817230463027954,0.05990240350365639,6.890006546179453,1,0.17070947320623597,0.03817230463027954
0,6000000,10,25,False,0.0003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.0003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.03677831477434898, 0.034858305, 0.034023706, 0.03281877, 0.032649428, 0.031380944, 0.031846706, 0.030201836, 0.029320974, 0.029561725]",8,1.0,1.0,False,2,1000,24999.999999999996,3232.107027968504,2582.4832328673892,0.05194738879799843,0.029365932568907738,0.05194738879799843,10.296537776788076,2,0.1319081512297946,0.029365932568907738
0,8000000,10,25,False,0.0003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.0003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.029037776143322407, 0.02805109, 0.027204573, 0.026831973, 0.026805349, 0.026004404, 0.02642115, 0.025287358, 0.024594087, 0.02495399]",8,1.0,1.0,False,3,1000,24999.999999999996,2105.8762810224084,2527.0288112588273,0.04796763136982918,0.02469399943947792,0.04796763136982918,13.520663444201151,3,0.1411047950487591,0.02469399943947792
0,10000000,10,25,False,0.0003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.0003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.024809956759694905, 0.023792803, 0.023276042, 0.02297005, 0.022982486, 0.022519387, 0.022715751, 0.021969624, 0.021720842, 0.021870991]",8,1.0,1.0,False,4,1000,24999.999999999996,3554.4946575832337,2534.2555347072953,0.045527372509241104,0.021974287927150726,0.045527372509241104,16.955002081394195,4,0.13092770357313283,0.021974287927150726
0,12000000,10,25,False,0.0003,results_jan2021/results-Walker2d-v2--BC.csv,10,0,0,False,my_RL_experts,"(512, 128, 32)",False,25,,,,0.0003,0,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,5475.306786336117,99.45955791050467,5496.290599323942,89.30738631609151,mse,BC,Walker2d-v2,25000,"[0.021661159386163926, 0.02097191, 0.020652961, 0.020359864, 0.020527072, 0.020031055, 0.02037266, 0.01951672, 0.01943559, 0.019557955]",8,1.0,1.0,False,5,1000,24999.999999999996,4177.269295789284,2245.039370066562,0.04373852536082268,0.020066237077116966,0.04373852536082268,20.43929547071457,5,0.10468444653953585,0.020066237077116966
