verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,results_path,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,H_dims,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,entropy,num_switched,epoch_losses,best_epoch_ind,mean_abs_logit,min_abs_logit,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
4,200000,10,25,FALSE,0.1,5,2,2,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.049043324,1051,"[0.2411119113669575, 0.19362304, 0.19770049, 0.15378155, 0.16114403, 0.15066867, 0.18999296, 0.1353023, 0.2043762, 0.13292445]",9,11.1553688,0.010036767,1,1,FALSE,0,200,1817,-82.12,11.79260785,0.771467566,0.145367235,0.100554436,0.330076694,0,0.063036163,0.145367235
4,400000,10,25,FALSE,0.1,5,2,2,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.034734428,94,"[0.12466296822111574, 0.16906647, 0.19147128, 0.13011934, 0.12188556, 0.13275938, 0.13342455, 0.1205674, 0.10173546, 0.26160264]",8,15.61282253,0.000448257,1,1,FALSE,1,200,1817,-91.28,63.67009973,1.79015553,0.371814579,0.110383064,1.073582474,1,0.19343607,0.371814579
4,600000,10,25,FALSE,0.1,5,2,2,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.039952241,90,"[0.10027297819039689, 0.09878678, 0.1029548, 0.15229353, 0.15867794, 0.11492766, 0.09902701, 0.11039284, 0.1214337, 0.109407164]",1,16.33311844,0.005023599,1,1,FALSE,2,200,1817,-80,15.65119804,1.694908857,0.139761403,0.095766127,1.79303834,2,0.131907025,0.139761403
4,800000,10,25,FALSE,0.1,5,2,2,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.034501366,90,"[0.08938816450124856, 0.09707192, 0.106571496, 0.08467412, 0.13434562, 0.7292494, 0.12723877, 0.09966244, 0.1266637, 0.10648905]",3,28.93623161,0.002273679,1,1,FALSE,3,200,1817,-81.76,24.74878583,2.504657269,0.08821521,0.086945564,2.560020761,3,0.137529667,0.08821521
4,1000000,10,25,FALSE,0.1,5,2,2,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.037838679,61,"[0.10682884181692946, 0.0962518, 0.09161029, 0.18379828, 0.124726854, 0.08443184, 0.09430118, 0.12409041, 0.11858456, 0.103955284]",5,31.69426918,0.006090403,1,1,TRUE,4,200,1817,-82.84,21.46565629,3.141151905,0.110530466,0.084173389,3.690313999,4,0.137529667,0.110530466
4,200000,10,25,FALSE,0.1,5,3,3,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.041341022,1118,"[0.2024909745651039, 0.21485752, 0.1585796, 0.20436956, 0.15356806, 0.13505267, 0.17223294, 0.15345748, 0.15837014, 0.14330511]",5,14.83490372,0.011608481,1,1,FALSE,0,200,1817,-81.52,14.04882913,0.833747149,0.13069737,0.087197579,0.679262217,0,0.058227246,0.13069737
4,400000,10,25,FALSE,0.1,5,3,3,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.034278143,61,"[0.13540696300557292, 0.12557986, 0.10414684, 0.13347389, 0.1296619, 0.111368634, 0.14817536, 0.103022926, 0.13017483, 0.09770175]",9,17.67841911,0.006181717,1,1,FALSE,1,200,1817,-80.08,15.73256495,1.248655438,0.078577869,0.082409278,1.229305275,1,0.035267722,0.078577869
4,600000,10,25,FALSE,0.1,5,3,3,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.031187428,25,"[0.11074689622604308, 0.12671983, 0.110861056, 0.101755165, 0.103332974, 0.08614265, 0.1221764, 0.09932047, 0.12245702, 0.09516538]",5,19.30776978,0.006481886,1,1,FALSE,2,200,1817,-79.76,14.07772709,1.70922935,0.083677799,0.079385079,1.704868595,2,0.033120037,0.083677799
4,800000,10,25,FALSE,0.1,5,3,3,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.033180602,34,"[0.08566595400437499, 0.23316193, 0.089957304, 0.0929331, 0.10013525, 0.08388871, 0.092963606, 0.10098976, 0.27918807, 0.11372603]",5,21.46063042,0.009079933,1,1,FALSE,3,200,1817,-80.96,25.84798638,2.039439678,0.096496493,0.083165325,2.165034497,3,0.044450881,0.096496493
4,1000000,10,25,FALSE,0.1,5,3,3,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.029832235,41,"[0.08233022796835437, 0.18032455, 0.09100347, 0.10105515, 0.100446686, 0.101268746, 0.09281017, 0.09440772, 0.09953022, 0.08726915]",0,25.53539848,0.006906748,1,1,TRUE,4,200,1817,-81.22,17.50118853,2.551307917,0.071446739,0.081149191,2.676267195,4,0.044450881,0.071446739
