verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,results_path,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,H_dims,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,entropy,num_switched,epoch_losses,best_epoch_ind,mean_abs_logit,min_abs_logit,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
4,200000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.037646282,7191,"[0.23586223785578514, 0.20082803, 0.17371559, 0.16878383, 0.1690343, 0.16184482, 0.15136245, 0.1563733, 0.14101355, 0.122525185]",9,5.667803764,0.000863969,1,1,FALSE,0,500,12500,500,0,0.129245803,0.126875311,0.0548,0.53983951,0,0.032765548,0.126875311
4,400000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.034134496,328,"[0.12313294247944681, 0.12846869, 0.12221078, 0.12124328, 0.121596016, 0.1277744, 0.12941195, 0.10934268, 0.118405275, 0.10506011]",9,7.253433704,0.00066936,1,1,FALSE,1,500,12500,500,0,0.114883728,0.108639911,0.047320001,1.017678603,1,0.024077011,0.108639911
4,600000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.029924473,185,"[0.11388000911253271, 0.10296958, 0.10599915, 0.117449366, 0.09642197, 0.10103338, 0.12658803, 0.09666604, 0.104584806, 0.089256376]",9,8.542917252,0.00334233,1,1,FALSE,2,500,12500,500,0,0.104078256,0.099927284,0.04276,1.477670344,2,0.013107514,0.099927284
4,800000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.024869785,347,"[0.1072872827777094, 0.09045857, 0.098242775, 0.106106676, 0.09049058, 0.09859422, 0.115821175, 0.094914794, 0.1012192, 0.107825]",1,9.563243866,0.003575563,1,1,FALSE,3,500,12500,500,0,0.127154291,0.121243551,0.048039999,1.933680379,3,0.011806289,0.121243551
4,1000000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.025862087,369,"[0.10278087387917474, 0.09109817, 0.09504067, 0.108035594, 0.08174707, 0.09695269, 0.095456816, 0.09318155, 0.08457742, 0.1073992]",4,9.963003159,0.000342965,1,1,TRUE,4,500,12500,500,0,0.098357625,0.093407623,0.034600001,2.50986613,4,0.011806289,0.093407623
4,200000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.057547461,5800,"[0.23431000339861843, 0.1886654, 0.20598632, 0.17047285, 0.15776274, 0.14528115, 0.14953461, 0.15180096, 0.15113868, 0.15379734]",5,4.872431755,0.000361562,1,1,FALSE,0,500,12500,500,0,0.161223903,0.156551585,0.05996,0.480894113,0,0.041103934,0.156551585
4,400000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.046868544,292,"[0.12182703234192402, 0.13030422, 0.1360867, 0.14999847, 0.12170884, 0.11272871, 0.12269758, 0.1266479, 0.11897955, 0.13651003]",5,6.616318226,2.47E-05,1,1,FALSE,1,500,12500,500,0,0.141456977,0.135318652,0.050000001,1.036872276,1,0.033554387,0.135318652
4,600000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.045487531,298,"[0.10579564872089363, 0.111758225, 0.1301216, 0.14659368, 0.11459178, 0.12996335, 0.11080361, 0.11521693, 0.1269338, 0.117809296]",0,7.025543213,0.00071913,1,1,FALSE,2,500,12500,500,0,0.128965601,0.123562835,0.051199999,1.516837764,2,0.018829835,0.123562835
4,800000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.041630026,144,"[0.10293390878375733, 0.11201974, 0.13815665, 0.13666788, 0.104890905, 0.11547711, 0.10637916, 0.11955949, 0.12131679, 0.114666365]",0,8.159831047,0.00137794,1,1,FALSE,3,500,12500,500,0,0.143472955,0.138764799,0.050560001,2.050297892,3,0.016011652,0.138764799
4,1000000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.040977716,243,"[0.10647711165666872, 0.102970615, 0.14502235, 0.11028568, 0.09870799, 0.11468293, 0.105673596, 0.112717226, 0.11317863, 0.11228856]",4,8.711631775,0.001813948,1,1,TRUE,4,500,12500,500,0,0.182238519,0.176023871,0.060120001,2.842054232,4,0.016011652,0.176023871
