verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,results_path,N_agg_iter,opt_seed,run_seed,RL_expert_folder,H_dims,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,epoch_losses,best_epoch_ind,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
0,10000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,0,0,my_RL_experts,"(100, 100)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.09875571909546156, 0.07566893, 0.06539313, 0.05830154, 0.05360392, 0.04974675, 0.04668883, 0.044979475, 0.04312642, 0.040481992]",9,1.0,1.0,False,0,1000,24058.000000000004,945.8690604480524,677.5099919300644,0.05627593770623207,0.0396064892411232,0.05627593770623207,16.10969397624334,0,0.20088815570832086,0.0396064892411232
0,20000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,0,0,my_RL_experts,"(100, 100)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.03992555468325668, 0.039289765, 0.038046945, 0.03742276, 0.036071327, 0.035361804, 0.033844803, 0.033981644, 0.03354459, 0.032192953]",9,1.0,1.0,True,1,1000,24058.000000000004,541.8810468499127,919.1059712338235,0.051211003214120865,0.03354199603199959,0.051211003214120865,37.12559498945872,1,0.20088815570832086,0.03354199603199959
0,10000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,0,0,my_RL_experts,"(100, 100)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.07204153687669708, 0.05546461, 0.049234264, 0.04388707, 0.04046904, 0.038339086, 0.037097763, 0.035476655, 0.03372983, 0.033184312]",9,1.0,1.0,False,0,1000,24058.000000000004,1147.5918348334935,939.5035734661121,0.04853082075715065,0.03443898260593414,0.04853082075715065,21.170469574133556,0,0.1908655147999525,0.03443898260593414
0,20000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,0,0,my_RL_experts,"(100, 100)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.03200656344518346, 0.030676289, 0.029809969, 0.029452814, 0.028562108, 0.028368255, 0.027622912, 0.027425366, 0.026338458, 0.026637662]",8,1.0,1.0,True,1,1000,24058.000000000004,990.7101522667825,599.9319750799974,0.04198538884520531,0.02641712874174118,0.04198538884520531,37.926461613178255,1,0.1908655147999525,0.02641712874174118
