verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,results_path,N_agg_iter,opt_seed,run_seed,RL_expert_folder,H_dims,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,epoch_losses,best_epoch_ind,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
0,10000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,3,3,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.053886521338421985, 0.031432025, 0.023275781, 0.018117983, 0.015723117, 0.013826708, 0.012439252, 0.0107937595, 0.010397166, 0.009387822]",9,1.0,1.0,False,0,1000,24058.000000000004,2118.895949630964,424.3898792394333,0.030287863686680794,0.011314449831843376,0.030287863686680794,26.524512020746865,0,0.11439282137519194,0.011314449831843376
0,20000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,3,3,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.008861155015242313, 0.008594879, 0.008587711, 0.007462282, 0.0073026023, 0.006585217, 0.0066705593, 0.00613501, 0.006440374, 0.005675733]",9,1.0,1.0,True,1,1000,24058.000000000004,2594.743112605076,890.7710305495503,0.02768310159444809,0.007295865099877119,0.02768310159444809,54.39243909517924,1,0.11439282137519194,0.007295865099877119
0,10000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,3,3,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.0376636822615543, 0.022598067, 0.016703846, 0.013942598, 0.011712989, 0.010145756, 0.007994943, 0.007725038, 0.007122266, 0.0063993945]",9,1.0,1.0,False,0,1000,24058.000000000004,1435.0712795197903,357.7748270409594,0.029599083587527275,0.008814123459160328,0.029599083587527275,31.183236082394917,0,0.07443594839423895,0.008814123459160328
0,20000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,3,3,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.0055662504552075, 0.005773396, 0.0048309336, 0.005020809, 0.0046224324, 0.0043480946, 0.0041451575, 0.004288583, 0.0037415612, 0.0040539233]",8,1.0,1.0,True,1,1000,24058.000000000004,1610.6337450713818,513.1542912994367,0.027623586356639862,0.005700854118913412,0.027623586356639862,70.72392272551855,1,0.07443594839423895,0.005700854118913412
0,10000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,4,4,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.05432956716176696, 0.034157824, 0.024780244, 0.020678496, 0.017078232, 0.013897942, 0.012028575, 0.010984064, 0.010069143, 0.009250967]",9,1.0,1.0,False,0,1000,24058.000000000004,3016.2379439177075,600.3763395256883,0.030519014224410057,0.011446252465248108,0.030519014224410057,35.8776665131251,0,0.027225549350032185,0.011446252465248108
0,20000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,4,4,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.008663411190087376, 0.008205489, 0.0077118115, 0.0070576295, 0.0068958527, 0.006509522, 0.0064294008, 0.005879091, 0.0057371994, 0.005572879]",9,1.0,1.0,True,1,1000,24058.000000000004,2822.502630659142,726.6012258219445,0.027175715193152428,0.007276145275682211,0.027175715193152428,68.91174060503641,1,0.027225549350032185,0.007276145275682211
0,10000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,4,4,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.03737087657714756, 0.022121089, 0.018552454, 0.012829551, 0.010857798, 0.009432058, 0.008010726, 0.007367774, 0.0067725345, 0.006002605]",9,1.0,1.0,False,0,1000,24058.000000000004,1970.0152502729243,637.437522832053,0.028179895132780075,0.007719050627201796,0.028179895132780075,33.56490423281988,0,0.04793308908119798,0.007719050627201796
0,20000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,4,4,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.005515309341800095, 0.004990559, 0.0048647677, 0.0050323107, 0.0048262766, 0.004392102, 0.004331895, 0.003949652, 0.004170917, 0.0036608092]",9,1.0,1.0,True,1,1000,24058.000000000004,524.8506664285073,197.36595008472383,0.027306197211146355,0.005382467061281204,0.027306197211146355,63.386479612191515,1,0.04793308908119798,0.005382467061281204
0,10000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,5,5,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.054542322557886345, 0.033695146, 0.024659267, 0.019528894, 0.016168937, 0.013972035, 0.012973989, 0.012000903, 0.010107354, 0.009274269]",9,1.0,1.0,False,0,1000,24058.000000000004,2369.8505485951628,720.12948252295,0.029991354793310165,0.011226640082895756,0.029991354793310165,36.18377059698105,0,0.08845834525716609,0.011226640082895756
0,20000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,5,5,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.008425577641829168, 0.008371214, 0.008941228, 0.0076406742, 0.006733484, 0.006693085, 0.0060865115, 0.006181761, 0.005610571, 0.005743123]",8,1.0,1.0,True,1,1000,24058.000000000004,2282.4771057200987,561.8805185726526,0.027977140620350838,0.008206247352063656,0.027977140620350838,70.21987339258195,1,0.08845834525716609,0.008206247352063656
0,10000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,5,5,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.037379130767778004, 0.02296659, 0.015597002, 0.012724587, 0.010415191, 0.009142768, 0.007963787, 0.0072282096, 0.0065291794, 0.0072049825]",8,1.0,1.0,False,0,1000,24058.000000000004,437.8133337272866,186.50272620918534,0.029539410024881363,0.009303685277700424,0.029539410024881363,28.112898675600686,0,0.841908932197839,0.009303685277700424
0,20000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,5,5,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.005524737876208883, 0.005099463, 0.0051915087, 0.0047037615, 0.0046738833, 0.0046961764, 0.0037250558, 0.004076812, 0.0040858733, 0.003532612]",9,1.0,1.0,True,1,1000,24058.000000000004,1632.3758090095089,582.0604587365677,0.026523293927311897,0.005087940488010645,0.026523293927311897,72.3534265557925,1,0.841908932197839,0.005087940488010645
0,10000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,6,6,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.052825043453943024, 0.03288146, 0.023500005, 0.017579831, 0.01499781, 0.013056377, 0.011873857, 0.010340348, 0.009645353, 0.008761405]",9,1.0,1.0,False,0,1000,24058.000000000004,2626.988694786318,826.0358991978458,0.029581546783447266,0.010834884829819202,0.029581546783447266,61.078199311097464,0,0.02192658590133513,0.010834884829819202
0,20000000,10,25,False,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,6,6,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC,Hopper-v2,24058,"[0.008061306908835993, 0.008473424, 0.0071240147, 0.006897024, 0.0069446582, 0.0064106695, 0.006120136, 0.006235379, 0.0059763524, 0.005635929]",9,1.0,1.0,True,1,1000,24058.000000000004,2442.5204591421048,748.2858261877045,0.026225857436656952,0.006748456507921219,0.026225857436656952,104.50494819084803,1,0.02192658590133513,0.006748456507921219
0,10000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,6,6,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.03617125882626968, 0.021827154, 0.015218924, 0.0119879525, 0.0110269645, 0.008861474, 0.008199194, 0.0072756135, 0.0066328696, 0.0057060746]",9,1.0,1.0,False,0,1000,24058.000000000004,1334.8817556033237,147.0445214996253,0.028813574463129044,0.007942219264805317,0.028813574463129044,25.396182052294414,0,0.2273499984294176,0.007942219264805317
0,20000000,10,25,True,0.001,results_jan2021/results-Hopper-v2--BBC.csv,2,6,6,my_RL_experts,"(512, 512)",False,25,,,,0.001,0,False,50,50,128,False,True,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,1,3554.0611108827593,216.64143617046057,3474.999079248905,395.9528034377386,mse,BC+H,Hopper-v2,24058,"[0.0058653869161895186, 0.005443383, 0.0051617315, 0.004547437, 0.0044997414, 0.0045384937, 0.0041112937, 0.004200726, 0.003689308, 0.0038462083]",8,1.0,1.0,True,1,1000,24058.000000000004,1632.21443899998,306.0119308153552,0.027569817379117012,0.00595434894785285,0.027569817379117012,52.229683423042296,1,0.2273499984294176,0.00595434894785285
