#{"t_start": 1603715259.202109, "env_id": "Ant-v2"}
r,l,t
600.501393,1000,508.1204
579.865514,1000,516.643998
600.437883,1000,525.33586
564.132067,1000,534.09903
535.610093,1000,546.112239
528.418818,1000,554.751158
630.740622,1000,562.985726
156.948459,217,564.815102
554.306874,1000,573.535557
595.481894,1000,581.760452
498.784816,1000,589.996732
117.943254,148,591.238316
530.934696,1000,600.071202
528.128636,1000,608.84463
626.765124,1000,617.563622
651.82543,1000,628.358332
116.392347,136,629.475732
622.640086,1000,637.702516
633.211207,1000,645.98297
701.222811,1000,654.679567
236.680401,364,657.860536
640.264204,1000,666.612592
126.330627,160,668.007133
530.300641,1000,676.783798
504.342346,781,683.637262
42.219337,63,684.185096
526.53867,1000,692.946624
553.512378,1000,701.381395
618.192939,1000,709.822052
335.043085,494,718.748876
631.122105,1000,727.224154
618.578702,1000,735.724067
635.332193,1000,744.229675
682.356645,1000,752.628655
566.563287,1000,760.844972
795.289302,1000,769.285337
570.123832,1000,777.774382
472.350787,1000,786.216063
731.671617,1000,794.811389
677.327478,1000,806.678095
641.422682,1000,815.233334
411.419976,718,821.513052
751.362084,1000,830.25238
516.811354,650,835.938979
802.961483,1000,844.678598
708.807806,1000,853.465522
662.302918,1000,862.246277
23.78727,21,862.426772
737.908395,1000,871.192406
773.226448,1000,879.934875
588.304229,1000,888.670238
697.360991,1000,900.346117
688.519716,1000,908.484989
102.202465,137,909.538015
87.744987,110,910.398525
728.219452,1000,918.14427
842.224047,1000,928.700622
728.745941,1000,937.491183
816.248389,1000,945.220527
733.19291,1000,953.438958
403.506505,414,956.819994
19.504318,30,957.064324
743.796856,1000,965.24403
743.260808,1000,973.47288
588.781552,1000,984.599649
639.393366,1000,992.602625
888.308937,1000,1000.543669
732.288505,903,1007.801686
834.578299,1000,1015.905425
207.926297,288,1018.158699
601.688283,1000,1025.995719
952.979013,1000,1033.957335
608.602338,1000,1042.157397
654.672945,1000,1049.92571
961.360258,1000,1057.669307
675.038492,1000,1070.281813
67.230213,80,1070.916986
797.303506,1000,1078.918772
524.643952,565,1083.411978
395.5233,399,1086.600339
725.845492,1000,1094.58742
680.534804,1000,1102.609225
664.618842,1000,1110.665385
39.857412,45,1111.022767
690.984902,1000,1119.24618
770.888753,1000,1127.246352
558.655773,1000,1135.355662
678.227513,1000,1143.396511
680.741749,1000,1154.310349
141.931094,130,1155.320591
758.863304,1000,1163.108664
727.306042,1000,1170.902211
278.486333,266,1172.971358
806.135862,1000,1180.738941
889.395466,1000,1188.886221
599.398662,1000,1197.221827
574.290925,1000,1205.754062
685.461418,1000,1214.338733
283.905106,301,1216.915335
705.207667,1000,1225.24909
750.917599,1000,1237.177515
733.794232,1000,1245.477614
128.974162,138,1246.604072
890.374099,1000,1254.540011
793.63425,1000,1262.437597
256.090799,382,1265.446825
718.151522,1000,1273.45508
703.982415,1000,1281.94596
785.760341,1000,1290.065473
781.750793,1000,1297.943893
604.206019,1000,1305.974299
752.495748,1000,1313.860884
749.969069,1000,1326.727724
719.787518,1000,1334.639915
681.653158,1000,1343.031048
116.869958,91,1343.841797
716.600284,1000,1352.112817
678.657313,1000,1360.689769
689.667928,1000,1368.914361
823.140709,1000,1377.556921
919.151686,1000,1386.209085
25.33122,27,1386.440625
17.64949,24,1386.649783
857.332006,1000,1395.126856
649.334426,1000,1403.645572
612.041955,1000,1416.012446
705.007521,1000,1424.04681
815.031311,1000,1432.183339
747.509746,1000,1440.587235
183.174054,195,1442.223346
728.010344,1000,1450.280428
883.194434,1000,1458.177873
866.333371,1000,1466.110242
861.442018,1000,1473.986655
5.857968,19,1474.140239
364.341769,292,1476.576847
313.469706,292,1479.039451
630.609166,1000,1487.399045
872.294172,1000,1498.833855
39.976547,36,1499.128543
414.508595,354,1501.971436
869.445458,1000,1510.135264
416.033632,367,1513.106564
259.122388,293,1515.4874
1176.989271,1000,1523.472914
745.910436,1000,1531.554398
501.004826,437,1535.06866
231.091732,202,1536.678115
843.12681,1000,1544.661473
730.862421,1000,1552.754434
683.620777,1000,1560.376845
797.057404,1000,1567.960839
111.205434,112,1568.801491
702.601747,1000,1579.400818
929.505212,745,1585.525251
123.515932,103,1586.377689
44.465476,40,1586.70523
719.282295,1000,1594.974096
776.552719,1000,1603.194581
1018.996149,1000,1611.423901
837.071012,1000,1619.788342
676.564939,1000,1627.94113
821.144763,1000,1635.743674
855.081168,1000,1643.62646
980.139977,1000,1651.603726
701.341429,1000,1663.922065
721.598665,1000,1672.205115
808.07079,1000,1680.26818
1059.695062,1000,1688.046618
914.30804,1000,1695.923852
733.837468,1000,1703.968626
1194.219323,1000,1711.926059
1084.879572,1000,1719.87824
7.380961,12,1719.972824
22.160339,28,1720.196359
1279.89356,1000,1728.14214
728.758727,1000,1736.201277
758.572126,605,1741.026258
855.950281,1000,1752.936514
27.49834,22,1753.110032
438.540125,426,1756.497344
766.78279,1000,1764.567614
809.772099,1000,1772.509629
868.119594,1000,1780.572123
1223.212517,1000,1788.705086
343.722943,246,1790.721097
292.633795,201,1792.366244
311.217519,237,1794.30657
882.641109,1000,1802.117195
864.10623,1000,1809.932002
920.662068,1000,1817.721308
822.193218,1000,1830.379899
593.018625,1000,1838.172783
896.77159,1000,1845.96175
735.079746,1000,1853.784281
1245.751044,1000,1861.672011
64.507618,63,1862.17064
1201.14469,1000,1870.165068
758.580105,1000,1878.22021
1037.208282,1000,1886.243849
1247.90355,1000,1894.191307
1174.088827,1000,1902.135702
1309.176313,1000,1914.362892
344.716089,272,1916.681128
715.404369,1000,1925.343349
778.859126,1000,1933.299569
1040.829801,830,1939.701999
730.578357,1000,1947.772196
1089.718195,1000,1955.834421
1198.349938,1000,1963.963714
669.107875,1000,1972.651226
1246.512772,1000,1980.890442
1171.617867,1000,1989.078337
1367.735945,1000,2001.230821
880.459718,1000,2009.781625
1298.063305,1000,2018.490606
1282.468398,1000,2026.919635
420.719409,1000,2034.867452
1313.805881,1000,2042.72965
1357.311107,1000,2050.618062
1350.167614,1000,2058.699056
1128.403025,933,2066.631378
1275.945583,1000,2075.15129
1335.39836,1000,2088.502791
972.252875,651,2093.743532
379.145436,309,2096.211
1350.918257,1000,2104.273408
713.893265,1000,2112.591231
1330.453289,1000,2121.337245
899.674558,1000,2129.912491
900.790238,1000,2138.375994
644.162852,1000,2146.639163
1406.562264,1000,2154.652454
1541.830969,1000,2162.788756
1383.142467,1000,2174.769816
1383.436486,1000,2182.911987
1421.290916,1000,2191.7934
1272.7164,1000,2200.66889
1444.540388,908,2208.275604
1527.243639,1000,2216.944077
1195.645929,884,2224.61161
767.244759,462,2228.598681
1592.246345,1000,2237.332338
1163.647374,1000,2246.255041
720.325633,1000,2255.230189
1393.490253,1000,2269.332891
379.735716,291,2271.969276
1447.728203,1000,2280.725249
1623.598579,1000,2289.336159
1678.001066,1000,2298.249127
1169.408918,1000,2306.992433
1462.065213,1000,2315.450817
1681.21444,1000,2324.117071
156.601654,101,2325.021264
1656.976419,988,2333.837627
1524.389539,851,2341.607728
1545.916017,1000,2350.388179
1554.508798,1000,2363.28195
822.211682,1000,2372.042819
523.938853,368,2375.166143
1002.611605,1000,2383.885859
1492.655064,1000,2392.126457
1643.326689,1000,2400.359629
1510.395958,944,2408.424927
1074.522963,1000,2417.356517
1365.208954,1000,2426.437421
1546.950192,1000,2435.346693
1543.555389,1000,2444.350038
178.386604,108,2448.119923
1173.235219,1000,2457.057605
442.832226,280,2459.464151
534.157594,390,2462.908829
1456.229298,1000,2472.058675
1302.834032,1000,2481.085382
818.016798,1000,2490.191181
1711.923119,1000,2499.209605
1079.58975,1000,2508.416856
1420.502571,905,2516.29897
1539.42642,1000,2525.252255
896.354156,560,2530.094257
694.800509,1000,2541.350754
858.199711,519,2545.98489
45.28075,31,2546.2536
1444.884208,1000,2554.917895
1047.651028,642,2560.557466
1272.664391,1000,2569.373611
1342.826938,887,2577.100501
1018.362676,1000,2585.427041
185.331032,130,2586.499939
1423.206661,1000,2594.78581
58.073959,45,2595.158344
697.090021,448,2598.922863
1660.128399,1000,2607.389595
1231.213265,1000,2615.923377
685.822976,1000,2624.940905
541.193406,1000,2638.345645
1655.745926,1000,2646.893406
841.576084,1000,2655.769207
589.722498,1000,2664.824887
1048.66372,1000,2673.894419
1618.552559,1000,2682.488983
1640.966231,1000,2690.752817
594.576907,1000,2699.095083
427.146808,229,2700.995766
1084.338048,653,2706.480752
1090.458454,661,2712.006105
246.314526,152,2713.300918
1301.936385,1000,2725.070202
65.88347,34,2725.368634
1677.494794,1000,2734.188936
1145.482853,1000,2742.604211
1434.909,827,2749.531359
557.786307,318,2752.29162
1679.090544,1000,2760.766987
1481.584089,1000,2769.026574
887.997428,1000,2777.436584
128.329678,98,2778.260039
951.405602,1000,2787.929959
1812.518631,1000,2797.887911
1723.77682,1000,2807.254485
1660.522045,1000,2821.468501
1806.658525,1000,2830.126538
810.137214,448,2834.293548
1777.413546,1000,2842.941904
708.396147,398,2846.398553
440.35934,220,2848.353036
1997.843233,1000,2856.918717
699.572158,377,2860.068743
1773.597324,1000,2868.436675
1446.8589,1000,2876.753343
668.369096,1000,2885.110543
1311.242753,730,2891.154626
12.22544,13,2891.264651
1066.574495,1000,2904.153881
1154.030293,1000,2912.263957
1928.301509,958,2920.31215
1843.818592,1000,2928.75914
1848.805666,1000,2937.234008
858.512713,1000,2945.738281
1853.519792,1000,2954.204527
1857.64312,1000,2962.672601
1843.688276,1000,2971.127055
1700.012648,1000,2979.595373
1072.591875,1000,2991.176435
1297.102564,1000,2999.406099
1866.573725,1000,3007.594329
1537.52191,757,3013.822026
1906.585244,1000,3022.045547
572.093015,1000,3030.32558
1923.376869,1000,3038.537686
719.166148,1000,3046.789387
1852.297282,1000,3055.004748
1758.14211,1000,3063.247736
1792.311754,1000,3071.615907
2041.860225,1000,3084.141001
1107.7146,1000,3092.6252
1922.291863,1000,3101.048235
2000.279939,1000,3109.529227
1670.983201,935,3117.43591
1865.815415,1000,3125.91222
605.158026,373,3129.081257
1725.185152,1000,3137.442461
1942.178827,1000,3145.669667
1775.923479,1000,3154.078691
1700.263952,1000,3166.301524
1169.02749,1000,3174.681354
1871.679813,1000,3183.30091
995.810262,1000,3191.7434
1881.832081,1000,3199.978409
1928.544177,1000,3208.473732
1891.884545,1000,3216.936929
1932.80355,1000,3225.41529
1933.578361,1000,3233.866245
1860.461949,1000,3242.294514
828.843398,1000,3254.026646
1963.053869,1000,3262.270587
746.505355,1000,3270.571957
1492.061336,759,3276.966563
1616.78376,1000,3285.443928
1446.865917,1000,3293.628842
1837.913379,1000,3308.198567
1939.239431,1000,3326.389007
1126.66438,1000,3348.243891
2039.563848,1000,3372.825238
834.681042,1000,3397.510887
2030.028697,1000,3429.302609
1949.282838,1000,3453.827042
1781.898467,1000,3478.532134
1659.065392,848,3499.352411
1958.977489,1000,3523.973859
2004.044449,1000,3548.542641
1994.500594,1000,3572.923772
1938.868803,1000,3597.620239
1645.454755,1000,3622.13396
2036.072809,1000,3646.736065
2055.229918,1000,3678.391488
1872.070035,1000,3702.951962
285.395037,164,3706.969029
1941.16436,1000,3731.454393
585.349507,1000,3756.065879
1554.749242,820,3776.221397
860.041753,1000,3800.797772
1932.675813,1000,3825.180336
807.842361,420,3835.557115
2049.85623,1000,3860.154911
1859.224451,1000,3884.72014
683.344927,333,3892.912779
1100.630496,566,3906.890313
1990.343994,1000,3937.203791
200.134786,143,3940.680941
2007.354214,1000,3965.287531
1393.837601,1000,3989.846131
1576.696472,1000,4014.087258
2085.619559,1000,4038.605646
2105.452708,1000,4063.117804
62.025803,34,4063.952727
445.781686,240,4069.837171
2031.878364,1000,4094.479158
1951.960752,1000,4118.246681
1949.455065,988,4142.655925
1231.83212,614,4158.078387
1916.76262,1000,4191.389735
1008.888052,482,4202.356373
1075.307278,537,4212.360088
17.976509,15,4212.643905
203.138672,108,4214.67015
343.630132,191,4218.789203
427.881433,230,4224.450268
1204.927511,596,4239.319674
1195.890156,609,4254.689807
2102.784757,1000,4279.681727
1859.347939,1000,4304.646001
2010.206923,1000,4329.505274
2133.716456,1000,4354.389255
685.753896,351,4363.12051
492.11431,255,4369.418391
1599.803424,814,4389.55715
369.226694,191,4394.337513
1103.048619,537,4407.688557
2175.843357,1000,4436.961366
1003.69611,1000,4459.825782
1510.66344,1000,4482.914671
1935.108345,1000,4507.880114
1879.393073,1000,4525.419299
1856.236528,847,4531.935515
672.553754,1000,4539.778205
2001.563243,1000,4547.582688
2163.212739,1000,4555.646542
2131.386894,1000,4563.357786
1537.654328,720,4571.89186
732.476297,1000,4579.968734
2092.22628,1000,4587.984015
1009.073272,1000,4596.008097
2196.905845,1000,4603.981168
441.662566,203,4605.578545
1201.071155,1000,4613.58555
585.898547,289,4615.897111
2076.830346,1000,4624.020335
262.812064,126,4625.050238
2105.092714,1000,4633.121232
1781.954859,880,4640.040985
2137.114386,1000,4648.04363
929.799493,1000,4659.965705
1909.284181,1000,4667.88744
2050.665715,1000,4675.80901
2050.262588,915,4683.184674
1271.855488,648,4688.514997
1555.384714,774,4694.924684
1925.904594,1000,4703.575088
2068.991982,1000,4712.157941
446.21265,254,4714.22744
2176.013928,1000,4722.546716
2051.708788,1000,4731.043353
1493.265163,1000,4742.505921
2151.608152,1000,4750.784453
1105.896668,511,4755.045849
425.835691,215,4756.841007
2231.927966,1000,4765.248199
621.364775,279,4767.615647
2159.855616,1000,4776.332619
1299.300182,572,4781.248755
722.97185,1000,4790.013194
2135.06294,1000,4798.710961
529.268435,1000,4807.510875
1437.013315,768,4814.296914
1567.021201,747,4820.964565
2167.065024,1000,4833.157629
739.762311,387,4836.531656
1668.271739,777,4843.157666
2096.57535,946,4851.182941
2253.652265,1000,4859.665087
2135.439816,1000,4867.898011
1205.041249,1000,4876.130367
1433.594135,1000,4884.37391
1539.498412,1000,4892.607761
782.431966,1000,4900.913702
623.978456,330,4903.668035
781.520014,394,4907.040895
638.127899,1000,4920.052725
1157.022056,1000,4928.579291
2052.75823,1000,4937.101084
532.633866,228,4939.026904
1709.65846,800,4945.817332
257.768702,131,4946.938244
2231.239139,1000,4955.502993
2157.699454,1000,4963.898053
2307.416383,1000,4972.363216
2148.447632,1000,4980.607176
2149.118729,1000,4988.970192
772.581363,342,4991.894502
2156.81725,1000,5000.222953
23.725727,59,5004.477204
2098.762481,1000,5012.876151
1156.037927,1000,5021.347293
2194.831748,1000,5028.92277
2332.87303,1000,5036.493324
2168.558762,1000,5045.190813
2036.456547,1000,5054.013677
2213.571344,1000,5062.562448
1900.702045,860,5070.051054
2235.847451,981,5078.488083
1342.043255,630,5083.844617
1763.97502,815,5094.565038
2409.045865,1000,5102.864525
2420.269251,1000,5111.182035
1928.188146,829,5118.055383
2319.575414,1000,5126.440561
61.591603,42,5126.785019
2396.510111,1000,5134.966226
2336.373144,1000,5143.267849
2406.482425,1000,5151.553665
2407.790204,1000,5159.818434
2260.328765,1000,5168.010634
2296.155653,1000,5180.959388
949.598671,1000,5189.198663
2468.579197,1000,5197.453243
2313.621811,1000,5205.713169
2267.874002,1000,5213.944051
2427.5217,1000,5222.215597
848.31626,1000,5230.480598
1579.864914,642,5235.834946
2484.504935,1000,5244.269362
2272.223143,1000,5252.741284
2391.099521,1000,5261.095014
2082.392256,1000,5273.496017
1983.890045,826,5280.408121
2333.644685,1000,5288.87534
1130.671629,1000,5297.249992
2271.406103,1000,5305.603164
611.918158,1000,5314.068308
2408.350976,1000,5322.534264
949.544873,1000,5330.971296
2433.211789,1000,5339.182544
1362.156581,592,5343.797036
1241.19906,530,5347.892188
1637.305402,1000,5360.012017
2456.826057,1000,5368.245277
433.075964,1000,5376.42001
1148.590885,469,5380.239446
2397.031116,1000,5388.372425
815.203752,1000,5396.687749
2468.925104,1000,5404.858653
2499.751931,1000,5413.092329
2371.60653,1000,5421.26855
2386.979259,1000,5429.415484
970.876545,421,5432.8813
66.507945,51,5433.300192
2199.977361,929,5444.220301
2481.023304,1000,5452.395564
1065.718131,467,5456.28903
2452.078395,1000,5464.429687
1750.53906,720,5470.420445
206.464857,100,5471.267534
2439.728399,1000,5479.46236
1766.43521,1000,5487.669861
2498.792905,1000,5495.807128
2412.137603,1000,5504.034242
2240.233018,1000,5512.279388
147.855634,95,5513.097198
2426.345212,1000,5525.17399
1687.204385,669,5530.608454
1676.333992,676,5536.166085
2319.506633,1000,5544.397408
2334.595701,1000,5552.543421
2365.145077,1000,5560.721226
2352.567829,954,5568.535385
2608.485135,1000,5576.693416
2357.642719,1000,5584.854558
2448.204069,1000,5593.028494
29.226524,18,5593.168936
2267.375699,1000,5601.297803
2058.298989,838,5612.208598
1365.349352,1000,5620.406154
2343.555546,997,5628.761575
637.701043,255,5630.953842
2499.875241,1000,5639.777356
2335.129901,1000,5648.419921
2324.107891,1000,5656.669969
2388.960664,1000,5664.856084
2361.663479,1000,5672.988758
43.47497,30,5673.227592
1406.384615,1000,5681.48102
640.172137,1000,5689.86925
1812.298996,1000,5701.922737
2426.36487,1000,5710.31111
412.11927,210,5712.045016
1791.905829,1000,5720.291772
2353.055219,1000,5728.485877
2496.684193,1000,5736.709846
2417.278966,1000,5745.165953
2548.348718,1000,5753.729731
2199.097313,1000,5762.364206
2313.875213,959,5770.602073
2397.948997,1000,5779.25687
2470.944841,1000,5792.530296
2353.180592,1000,5801.2775
2430.53968,1000,5810.005398
1152.63703,1000,5818.806848
2205.671466,917,5826.922391
2414.36404,1000,5835.661052
2415.335806,1000,5844.482779
2330.39226,1000,5853.415989
1945.990867,885,5861.285509
2518.974002,1000,5870.186311
2367.996588,1000,5883.947772
2498.542194,1000,5892.874582
2306.686169,1000,5901.855185
2405.112602,1000,5910.833664
1298.820612,563,5915.818052
2323.522941,1000,5924.664894
1812.579078,1000,5933.646561
2384.788748,1000,5942.606784
1158.09225,471,5946.910424
2468.25893,1000,5955.912375
2364.418127,1000,5964.859917
1459.066524,602,5974.390781
2448.3562,1000,5983.259648
931.907926,409,5986.71476
651.820387,288,5989.154469
2339.350705,1000,5998.030658
2038.089621,841,6005.567052
2285.528621,1000,6014.548168
1806.672309,803,6021.708139
725.749653,1000,6030.886778
2416.273547,1000,6040.110795
1741.59675,696,6046.450207
720.759171,306,6049.188603
1025.598606,425,6053.041294
1270.043889,1000,6062.057206
2387.548281,1000,6075.831541
2289.260357,1000,6084.846919
1551.598068,643,6090.727329
2355.683424,1000,6099.716631
2473.678866,1000,6108.695091
43.918318,35,6109.020885
2481.42865,1000,6118.047999
2484.975192,1000,6127.073405
2589.019683,1000,6136.126554
1627.965157,685,6142.395544
-248.198752,1000,6151.573553
215.966893,108,6152.56278
339.112489,1000,6165.389626
2213.806584,1000,6174.44117
2428.979089,1000,6183.459268
2527.502821,1000,6192.53415
2250.702011,1000,6201.663938
2289.80135,1000,6210.797272
2388.031795,1000,6219.889158
2460.37006,1000,6229.022616
2597.09234,1000,6238.144356
544.185631,1000,6247.277414
2308.067686,1000,6260.176306
1293.727461,525,6264.955638
1042.843684,1000,6274.052189
2260.176682,1000,6283.208818
2287.567379,1000,6292.311293
2498.856107,1000,6301.406761
2362.622485,1000,6310.507756
1844.101164,1000,6319.466861
2371.1677,1000,6328.506183
2511.980203,1000,6337.552564
1007.607648,1000,6346.861726
1652.978819,1000,6360.884626
1959.859897,1000,6369.923638
1098.586418,1000,6378.792732
883.381454,359,6382.103889
2334.478578,1000,6390.930609
2564.834405,1000,6399.956567
2370.816297,1000,6408.92585
1213.621998,493,6413.405731
2390.088895,1000,6422.314853
2148.86768,931,6430.787335
2519.952307,1000,6440.134109
2393.815312,945,6452.772058
2427.779036,1000,6461.774658
2494.64201,1000,6470.663072
2394.592604,1000,6479.306201
2442.448254,1000,6488.390981
2327.052201,1000,6497.627331
2488.864222,1000,6506.39107
831.316666,349,6509.752794
2404.583068,1000,6518.776412
1210.105306,513,6524.909884
2560.363264,1000,6534.477988
2547.812508,1000,6547.602525
1024.122293,1000,6556.405484
1011.063864,507,6560.799333
1283.428504,1000,6569.522761
192.133666,106,6570.46329
1485.764972,1000,6579.120083
2533.092171,1000,6587.800549
370.318525,156,6589.119952
2675.773148,1000,6597.80137
505.70384,221,6599.709512
1382.563656,559,6604.54215
2445.544544,1000,6613.087052
2485.788333,1000,6621.633722
2476.464606,1000,6634.88448
2511.638169,1000,6643.455292
1127.117633,1000,6651.798125
2427.37576,1000,6660.249123
2454.476252,1000,6668.968785
803.273514,1000,6677.769969
2448.280585,1000,6686.44718
2616.405008,1000,6695.110136
1300.985725,519,6699.572457
2578.6369,1000,6708.32958
2570.453223,1000,6716.959798
944.654518,1000,6730.579964
2491.805203,1000,6739.226159
2486.070867,1000,6748.026071
935.658849,386,6751.57984
2477.276897,1000,6760.596543
2581.089157,1000,6769.51002
2583.943495,1000,6778.528593
184.642155,91,6779.348539
1336.582473,1000,6788.205172
2481.125612,1000,6796.855968
2417.538216,1000,6805.505746
2607.442118,1000,6814.177358
2452.630332,1000,6825.757448
2643.505421,1000,6834.407854
2311.474596,902,6842.170852
2497.879372,1000,6850.889875
2536.00151,1000,6859.572997
1206.30983,430,6863.284668
2452.473872,1000,6871.828279
1726.30183,1000,6880.494372
2453.973917,1000,6889.154803
2632.015494,1000,6897.590511
63.53517,1000,6910.797566
2449.233845,1000,6919.34984
2687.961869,1000,6927.941299
2410.595486,951,6935.951184
2633.792034,1000,6944.348097
1073.224544,413,6947.804248
1969.048748,1000,6956.372063
1331.693184,1000,6964.994124
328.141387,136,6966.117408
1990.724937,1000,6975.081032
2628.23835,1000,6983.66934
2198.76116,850,6990.975371
141.966543,67,6991.536386
2415.768386,1000,7003.574881
1178.107621,1000,7012.219395
2559.068963,1000,7020.79653
2548.043226,1000,7029.306384
2569.176148,1000,7037.759282
2601.20482,1000,7046.129263
2416.460971,1000,7054.554952
2531.554153,1000,7062.880376
2577.114102,1000,7071.197052
2648.523856,1000,7079.724851
2597.279593,1000,7093.547526
2657.753092,1000,7102.544517
915.159929,1000,7111.498217
2773.88149,1000,7120.339716
2648.515324,1000,7129.172736
1168.896051,1000,7137.969597
2699.703641,1000,7146.639344
2572.015505,1000,7155.123627
2123.111723,1000,7163.740058
2620.238266,1000,7172.720731
2682.352426,1000,7186.969362
1864.752034,1000,7195.976834
231.823208,97,7196.88136
2569.446086,1000,7205.818269
2439.867811,1000,7214.205994
2460.228726,1000,7222.518617
610.642067,245,7224.543838
42.278086,43,7224.909683
2725.806158,1000,7233.186678
2450.42508,1000,7241.504499
2609.740935,1000,7249.825267
2641.901566,1000,7258.400399
2589.157483,1000,7271.089277
1582.529386,1000,7279.818921
2422.36642,1000,7288.62182
2675.519412,1000,7297.000752
574.829337,231,7298.992864
2716.424256,1000,7307.32542
2408.478742,1000,7315.920711
2804.519426,1000,7324.403175
2614.17,1000,7333.045122
2753.501844,1000,7342.070888
770.584237,1000,7351.221606
2476.234892,1000,7364.630727
2643.279574,1000,7373.080797
2678.671782,1000,7381.51963
2531.723407,1000,7389.955937
952.547587,409,7393.460586
2708.122949,1000,7402.156094
661.958683,273,7404.611422
2587.207186,957,7413.123323
2786.267752,1000,7421.965165
2647.061762,1000,7430.813888
2618.420124,1000,7439.722302
1826.368808,1000,7453.492849
2373.60947,1000,7462.367693
2401.403159,1000,7471.25656
2565.13616,1000,7480.163914
2597.97564,1000,7489.052885
2204.072368,900,7497.060714
1406.026702,553,7501.995811
2581.236621,1000,7510.885414
2676.033236,1000,7519.840836
2689.304055,1000,7528.780504
2164.789307,842,7536.23511
1326.943343,515,7540.805401
2773.026372,1000,7553.702031
2267.475228,889,7561.482967
2578.473648,1000,7570.254617
2563.285025,1000,7578.974986
2532.712724,1000,7587.773605
2527.083005,1000,7596.490904
510.425868,204,7598.276488
2680.83199,1000,7607.075186
2576.173473,1000,7615.833544
794.271464,344,7618.831709
2776.448169,1000,7627.588185
2665.083402,1000,7640.737054
2759.97499,1000,7649.480245
2615.129587,1000,7657.897446
2689.98561,1000,7666.384629
1942.86146,1000,7674.881286
2775.221691,1000,7683.196845
662.059042,1000,7691.500697
